Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
11,"Bennell, Harley",19y 209d,19 (2-0-17 10.53%),22 (1.16),←,
44,"Bock, Nathan",29y 39d,137 (63-0-74 45.99%),61 (0.45),24 (3-0-21 12.50%),4 (0.17)
3,"Brennan, Jared",27y 275d,146 (58-3-85 40.75%),87 (0.60),27 (3-0-24 11.11%),12 (0.44)
30,"Brown, Campbell",28y 244d,177 (76-1-100 43.22%),70 (0.40),18 (1-0-17 5.56%),6 (0.33)
28,"Caddy, Josh",19y 213d,7 (0-0-7 0.00%),4 (0.57),←,
12,"Day, Sam",19y 235d,10 (1-0-9 10.00%),4 (0.40),←,
23,"Dixon, Charlie",21y 218d,11 (2-0-9 18.18%),8 (0.73),←,
42,"Horsley, Kyal",24y 239d,1 (0-0-1 0.00%),,←,
7,"Hunt, Karmichael",25y 163d,21 (2-0-19 9.52%),1 (0.05),←,
36,"Iles, Sam",24y 314d,25 (7-0-18 28.00%),9 (0.36),18 (3-0-15 16.67%),9 (0.50)
19,"Lynch, Tom",19y 180d,18 (2-0-16 11.11%),16 (0.89),←,
32,"Matera, Brandon",20y 48d,17 (2-0-15 11.76%),17 (1.00),←,
18,"McKenzie, Trent",20y 25d,25 (3-0-22 12.00%),14 (0.56),←,
41,"Prestia, Dion",19y 199d,22 (1-0-21 4.55%),2 (0.09),←,
8,"Russell, Luke",20y 95d,16 (1-0-15 6.25%),8 (0.50),←,
26,"Shaw, Matt",20y 83d,19 (2-0-17 10.53%),8 (0.42),←,
2,"Smith, Zac",22y 66d,25 (3-0-22 12.00%),16 (0.64),←,
24,"Swallow, David",19y 161d,26 (3-0-23 11.54%),14 (0.54),←,
48,"Tape, Seb",19y 266d,17 (1-0-16 5.88%),,←,
14,"Warnock, Matthew",28y 25d,60 (11-1-48 19.17%),1 (0.02),5 (0-0-5 0.00%),
4,"Weller, Maverick",20y 75d,18 (1-0-17 5.56%),2 (0.11),←,
38,"Wilkinson, Joel",20y 151d,8 (1-0-7 12.50%),1 (0.13),←,
Totals,Totals,22y 110d,825 (242-5-578 29.33%),365 (0.44),,
C,"McKenna, Guy",42y 353d,27 (3-0-24 11.11%),,←,
