Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",5,5,7,12,,1.0,8.0,1.0,,,,,,2.0,,,,,,,,,
16,"Barnard, Paul",13,4,9,22,,,,2.0,,,,,2.0,1.0,,,,,,,,,
8,"Bewick, Darren",15,3,3,18,1.0,2.0,,4.0,,,,,1.0,,,,,,,,,,
34,"Blumfield, Justin",10,4,12,22,,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
9,"Cockatoo-Collins, Che",11,5,12,23,1.0,1.0,,1.0,,,,,,,,,,,,,,,
36,"Cummings, Scott",5,1,1,6,,,,1.0,,,,,,4.0,,,,,,,,,
7,"Daniher, Chris",5,2,1,6,,,,,,,,,1.0,,,,,,,,,,
22,"Doolan, Ben",13,1,3,16,,,,,,,,,1.0,,,,,,,,,,
31,"Fletcher, Dustin",10,6,3,13,3.0,2.0,,1.0,,,,,,,,,,,,,,,
39,"Hardwick, Damien",7,3,9,16,,,,,,,,,2.0,1.0,,,,,,,,,
1,"Harvey, Mark",20,3,3,23,1.0,,,3.0,,,,,,3.0,,,,,,,,,
5,"Hird, James",15,9,8,23,2.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,
18,"Lloyd, Matthew",18,13,12,30,7.0,1.0,,1.0,,,,,1.0,1.0,3.0,,,,,,,,
25,"Lucas, Scott",9,6,4,13,2.0,3.0,,,,,,,1.0,2.0,,,,,,,,,
24,"Misiti, Joe",16,4,16,32,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
10,"ODonnell, Gary",11,7,22,33,,,,3.0,,,,,,,2.0,,,,,,,,
47,"Olarenshaw, Ricky",12,5,10,22,,,,1.0,,,,,1.0,,,,,,,,,,
19,"Somerville, Peter",2,1,4,6,,,16.0,,,,,,,1.0,,,,,,,,,
21,"Wallis, Dean",6,1,7,13,,,,3.0,,,,,,1.0,,,,,,,,,
4,"Wanganeen, Gavin",6,1,1,7,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,
35,"Young, Barry",13,7,13,26,1.0,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
Totals,Totals,222,91,160,382,21.0,17.0,25.0,29.0,,,,,17.0,20.0,5.0,,,,,,,,
Opposition,Opposition,171,67,108,279,16.0,11.0,18.0,18.0,,,,,20.0,17.0,1.0,,,,,,,,
