Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Bannister, Jordan",7,3,5,12,,,,3.0,1.0,,2.0,3.0,1.0,3.0,,6.0,6.0,1.0,,2.0,1.0,,83.0
19,"Betts, Eddie",7,3,4,11,3,1.0,,1.0,,4.0,,,1.0,,,4.0,7.0,,,,1.0,,74.0
16,"Camporeale, Scott",5,2,4,9,,,,,1.0,2.0,,2.0,,2.0,,3.0,6.0,1.0,,1.0,,,72.0
44,"Carrazzo, Andrew",1,1,4,5,,,,,1.0,1.0,,,,,,2.0,3.0,,,4.0,,,61.0
22,"Chambers, Callum",9,3,7,16,,1.0,,,2.0,8.0,,3.0,,,,7.0,10.0,,1.0,3.0,,,71.0
26,"De Luca, Adrian",4,3,3,7,1,,6.0,1.0,1.0,,,1.0,1.0,1.0,,4.0,5.0,,1.0,1.0,,1.0,80.0
11,"French, Barnaby",3,3,8,11,,,16.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,7.0,4.0,,,1.0,,1.0,86.0
33,"Houlihan, Ryan",11,3,5,16,,,,,3.0,3.0,,1.0,1.0,1.0,,5.0,10.0,1.0,,1.0,3.0,2.0,100.0
10,"Johnson, Brett",13,1,3,16,1,1.0,,6.0,,2.0,5.0,2.0,1.0,1.0,,7.0,9.0,,,3.0,,,68.0
43,"Koutoufides, Anthony",10,4,11,21,,,,6.0,1.0,3.0,5.0,2.0,1.0,1.0,,17.0,5.0,2.0,,3.0,,1.0,100.0
12,"Lappin, Matthew",6,3,4,10,1,1.0,,1.0,,2.0,3.0,3.0,1.0,1.0,,7.0,3.0,1.0,2.0,3.0,,1.0,91.0
21,"Longmuir, Troy",1,,,1,,,,4.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,25.0
29,"Scotland, Heath",12,5,9,21,,,,3.0,3.0,3.0,4.0,1.0,1.0,1.0,,5.0,16.0,,,3.0,1.0,,90.0
6,"Simpson, Kade",4,1,4,8,,,,2.0,1.0,2.0,,1.0,,,,3.0,5.0,,,3.0,,,49.0
36,"Sporn, Trent",6,5,3,9,,,,1.0,4.0,1.0,,2.0,,1.0,,2.0,7.0,1.0,,4.0,,,94.0
24,"Stevens, Nick",18,2,8,26,,2.0,,2.0,3.0,5.0,8.0,5.0,1.0,1.0,,9.0,16.0,,,1.0,1.0,1.0,99.0
15,"Teague, David",8,5,4,12,,1.0,,,4.0,,,5.0,1.0,,1.0,7.0,5.0,3.0,1.0,5.0,,,100.0
32,"Thornton, Bret",8,7,6,14,,,3.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,13.0,,,3.0,8.0,,100.0
30,"Waite, Jarrad",13,8,6,19,5,2.0,,2.0,2.0,3.0,,4.0,1.0,1.0,3.0,7.0,11.0,2.0,4.0,4.0,,1.0,100.0
1,"Walker, Andrew",7,1,3,10,,,,3.0,1.0,5.0,3.0,2.0,,1.0,,4.0,6.0,,,3.0,1.0,,83.0
8,"Whitnall, Lance",7,2,4,11,2,,2.0,2.0,,1.0,,4.0,1.0,,,4.0,7.0,,2.0,3.0,1.0,2.0,86.0
34,"Wiggins, Simon",6,1,2,8,,,1.0,8.0,1.0,2.0,,4.0,3.0,1.0,,5.0,3.0,,,4.0,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,66,107,273,13,11.0,28.0,47.0,33.0,50.0,33.0,49.0,17.0,18.0,4.0,117.0,157.0,12.0,11.0,56.0,17.0,11.0,
Opposition,Opposition,204,111,105,309,12,11.0,45.0,48.0,44.0,45.0,30.0,46.0,18.0,17.0,2.0,106.0,203.0,8.0,21.0,53.0,21.0,8.0,
