Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",22y 298d,53 (32-0-21 60.38%),12 (0.23),←,
27,"Ball, Jason",32y 299d,192 (117-0-75 60.94%),159 (0.83),89 (54-0-35 60.67%),45 (0.51)
21,"Barry, Leo",28y 120d,170 (98-0-72 57.65%),50 (0.29),←,
42,"Bevan, Paul",20y 354d,38 (23-0-15 60.53%),10 (0.26),←,
6,"Bolton, Craig",25y 108d,102 (63-0-39 61.76%),17 (0.17),73 (46-0-27 63.01%),7 (0.10)
24,"Bolton, Jude",25y 185d,138 (74-1-63 53.99%),69 (0.50),←,
32,"Buchanan, Amon",22y 341d,47 (28-0-19 59.57%),20 (0.43),←,
28,"Crouch, Jared",27y 195d,181 (98-1-82 54.42%),42 (0.23),←,
2,"Davis, Nick",25y 170d,129 (65-0-64 50.39%),176 (1.36),58 (35-0-23 60.34%),91 (1.57)
26,"Dempster, Sean",21y 239d,21 (15-0-6 71.43%),,←,
12,"Fosdike, Nic",25y 202d,115 (60-1-54 52.61%),53 (0.46),←,
37,"Goodes, Adam",25y 251d,160 (86-1-73 54.06%),165 (1.03),←,
1,"Hall, Barry",28y 220d,178 (86-2-90 48.88%),415 (2.33),90 (52-1-37 58.33%),271 (3.01)
16,"Jolly, Darren",23y 314d,71 (36-0-35 50.70%),20 (0.28),23 (16-0-7 69.57%),9 (0.39)
17,"Kennelly, Tadhg",24y 77d,100 (60-0-40 60.00%),26 (0.26),←,
31,"Kirk, Brett",28y 326d,122 (68-1-53 56.15%),51 (0.42),←,
4,"Mathews, Ben",26y 291d,158 (87-1-70 55.38%),31 (0.20),←,
5,"OKeefe, Ryan",24y 235d,92 (54-0-38 58.70%),100 (1.09),←,
19,"OLoughlin, Michael",28y 208d,221 (126-2-93 57.47%),373 (1.69),←,
30,"Roberts-Thomson, Lewis",22y 8d,47 (31-0-16 65.96%),5 (0.11),←,
13,"Schneider, Adam",21y 127d,51 (31-0-20 60.78%),49 (0.96),←,
10,"Williams, Paul",32y 166d,293 (140-3-150 48.29%),303 (1.03),104 (59-1-44 57.21%),80 (0.77)
Totals,Totals,25y 265d,2679 (1478-13-1188 55.17%),2146 (0.80),,
C,"Roos, Paul",42y 81d,83 (52-0-31 62.65%),,←,
