Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Anderson, Noah",20,3,10,30,,,,3.0,5.0,4.0,5.0,7.0,,2.0,,10.0,22.0,,,,1.0,,85.0
10,"Ballard, Charlie",13,6,4,17,,,,1.0,8.0,2.0,,5.0,3.0,3.0,,5.0,12.0,1.0,,8.0,,,90.0
3,"Bowes, Jack",10,2,6,16,1,1.0,,2.0,2.0,3.0,,1.0,1.0,,,3.0,10.0,,1.0,3.0,1.0,,85.0
29,"Burgess, Chris",6,6,3,9,,,7.0,2.0,,2.0,1.0,,,,,3.0,6.0,1.0,1.0,2.0,,,76.0
12,"Day, Sam",4,4,6,10,,,,2.0,,1.0,,2.0,1.0,1.0,,7.0,3.0,2.0,,3.0,,,77.0
4,"Ellis, Brandon",8,3,8,16,,,,3.0,2.0,3.0,3.0,3.0,,,,7.0,9.0,,,1.0,,,88.0
8 ↑,"Fiorini, Brayden",10,6,5,15,,,,3.0,1.0,3.0,1.0,2.0,,,,3.0,13.0,,,4.0,,,66.0
26,"Flanders, Sam",7,3,9,16,,1.0,,4.0,,3.0,,2.0,,,,4.0,12.0,,1.0,1.0,,1.0,81.0
46,"Graham, Caleb",3,4,2,5,,,,2.0,1.0,,,1.0,,,,1.0,5.0,,,9.0,,,100.0
1,"Greenwood, Hugh",8,3,8,16,,,,14.0,,2.0,6.0,4.0,1.0,1.0,,10.0,6.0,1.0,,1.0,,1.0,66.0
39,"Holman, Nick",5,4,7,12,,1.0,,2.0,1.0,,,3.0,,1.0,,4.0,8.0,1.0,1.0,3.0,,,88.0
34,"King, Ben",3,1,,3,2,,,,,1.0,,2.0,,1.0,,1.0,2.0,,1.0,2.0,,,85.0
23,"Lemmens, Sean",8,2,4,12,,,,2.0,2.0,2.0,1.0,2.0,,1.0,,4.0,6.0,1.0,,4.0,,,83.0
13,"Lukosius, Jack",21,9,1,22,,,,3.0,8.0,5.0,,2.0,2.0,,,4.0,12.0,2.0,,3.0,,1.0,84.0
17,"Markov, Oleg",13,7,3,16,,,,3.0,3.0,2.0,,4.0,1.0,2.0,,4.0,13.0,1.0,,1.0,5.0,,72.0
11,"Miller, Touk",14,2,17,31,,,,9.0,4.0,4.0,7.0,6.0,4.0,,,15.0,17.0,,,3.0,,,81.0
27,"Powell, Wil",11,9,9,20,,,,,5.0,1.0,,1.0,,,,8.0,12.0,2.0,,6.0,,,89.0
22,"Rankine, Izak",10,2,7,17,,1.0,,1.0,,5.0,3.0,6.0,1.0,3.0,,10.0,8.0,,,3.0,,,88.0
18,"Rowell, Matt",8,2,13,21,,,,2.0,,1.0,7.0,2.0,3.0,1.0,,13.0,9.0,,,,,,79.0
6,"Sexton, Alex",12,8,3,15,1,,,1.0,,6.0,,1.0,1.0,,,4.0,11.0,,,2.0,,,88.0
32,"Smith, Zac",2,,9,11,,,21.0,4.0,,2.0,3.0,8.0,3.0,5.0,,13.0,1.0,,,4.0,,,75.0
24 ↓,"Swallow, David",1,,7,8,,,,1.0,,,,,1.0,,,3.0,5.0,,,,,,15.0
14,"Weller, Lachie",6,3,9,15,,,,2.0,3.0,,3.0,1.0,,,,4.0,11.0,,,1.0,1.0,,59.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,89,150,353,4,7.0,28.0,66.0,45.0,52.0,40.0,65.0,22.0,21.0,,140.0,213.0,12.0,5.0,64.0,8.0,3.0,
Opposition,Opposition,247,112,198,445,12,9.0,39.0,70.0,45.0,57.0,39.0,69.0,21.0,22.0,6.0,158.0,290.0,16.0,13.0,56.0,8.0,10.0,
