Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",8,3,6,14,,,,1.0,2.0,1.0,,4.0,,2.0,,3.0,12.0,,,2.0,3.0,,67.0
21,"Akermanis, Jason",14,2,12,26,,2.0,,6.0,,2.0,4.0,4.0,2.0,1.0,,12.0,15.0,,,2.0,,1.0,74.0
5,"Boyd, Matthew",16,5,14,30,2,1.0,2.0,2.0,3.0,3.0,7.0,2.0,,,,15.0,17.0,,,1.0,,,88.0
4,"Cross, Daniel",8,6,16,24,,,1.0,5.0,1.0,2.0,1.0,3.0,2.0,1.0,,8.0,16.0,1.0,,2.0,,1.0,86.0
10,"Eagleton, Nathan",11,8,11,22,,1.0,,4.0,1.0,5.0,,6.0,,,,2.0,21.0,,1.0,,,,80.0
13,"Giansiracusa, Daniel",8,3,8,16,,,,2.0,,3.0,1.0,4.0,,2.0,,4.0,11.0,,,2.0,,,70.0
9,"Gilbee, Lindsay",13,4,6,19,1,,,1.0,5.0,1.0,1.0,3.0,2.0,2.0,,4.0,13.0,,,1.0,1.0,1.0,88.0
16,"Griffen, Ryan",14,1,10,24,1,,1.0,1.0,3.0,5.0,3.0,5.0,1.0,2.0,,11.0,13.0,,,1.0,2.0,,82.0
8,"Hahn, Mitch",3,3,8,11,,,,3.0,,2.0,1.0,1.0,1.0,1.0,,5.0,6.0,,,,1.0,,86.0
40,"Harbrow, Jarrod",4,1,4,8,,1.0,,3.0,,,,1.0,,,,2.0,6.0,,,2.0,1.0,,65.0
25,"Hargrave, Ryan",19,5,6,25,,,,2.0,7.0,1.0,1.0,3.0,,,,5.0,20.0,,,5.0,,1.0,92.0
7,"Higgins, Shaun",14,6,6,20,4,2.0,,4.0,,3.0,,5.0,2.0,,,6.0,14.0,,1.0,3.0,2.0,1.0,82.0
20,"Hill, Josh",8,3,6,14,1,,,1.0,,2.0,2.0,2.0,1.0,,,9.0,6.0,,1.0,1.0,,1.0,86.0
15,"Hudson, Ben",3,3,8,11,,,19.0,6.0,,2.0,5.0,3.0,1.0,1.0,,6.0,5.0,,,3.0,,,66.0
6,"Johnson, Brad",14,6,5,19,1,1.0,,1.0,,2.0,,4.0,,2.0,,3.0,15.0,,,1.0,,2.0,90.0
36,"Lake, Brian",10,6,8,18,1,1.0,,1.0,3.0,2.0,,3.0,,3.0,,5.0,14.0,,,1.0,1.0,,94.0
27,"Minson, Will",5,4,8,13,,,10.0,2.0,,3.0,3.0,,,,,3.0,10.0,,,2.0,3.0,,71.0
38,"Morris, Dale",10,7,10,20,,,,2.0,5.0,1.0,,1.0,,,,6.0,13.0,1.0,,8.0,,,100.0
42,"Picken, Liam",7,2,13,20,,,,8.0,1.0,1.0,6.0,4.0,3.0,2.0,,7.0,13.0,,,1.0,,1.0,89.0
35,"Tiller, Stephen",14,7,3,17,,,,2.0,2.0,,,1.0,,,,2.0,14.0,,,11.0,,,84.0
14,"Ward, Callan",6,4,6,12,1,,1.0,2.0,1.0,2.0,1.0,2.0,,,,6.0,6.0,1.0,1.0,,,,76.0
12,"Williams, Tom",8,3,7,15,,,,2.0,3.0,1.0,,2.0,1.0,1.0,,3.0,11.0,,,4.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,92,181,398,12,11.0,34.0,61.0,37.0,44.0,36.0,63.0,16.0,20.0,,127.0,271.0,3.0,4.0,53.0,14.0,9.0,
Opposition,Opposition,201,97,180,381,17,14.0,40.0,66.0,28.0,58.0,38.0,58.0,20.0,16.0,6.0,139.0,242.0,7.0,10.0,59.0,21.0,14.0,
