Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",27y 249d,158 (70-1-87 44.62%),32 (0.20),76 (37-1-38 49.34%),9 (0.12)
24,"Amiss, Jye",19y 349d,19 (9-0-10 47.37%),35 (1.84),←,
41,"Banfield, Bailey",25y 139d,74 (34-1-39 46.62%),42 (0.57),←,
8,"Brayshaw, Andrew",23y 249d,117 (53-1-63 45.73%),41 (0.35),←,
6,"Clark, Jordan",22y 272d,73 (44-1-28 60.96%),19 (0.26),41 (23-1-17 57.32%),4 (0.10)
4,"Darcy, Sean",25y 33d,98 (44-1-53 45.41%),38 (0.39),←,
28,"Erasmus, Neil",19y 225d,13 (6-0-7 46.15%),1 (0.08),←,
21,"Hamling, Joel",30y 97d,88 (40-0-48 45.45%),,65 (24-0-41 36.92%),
23,"Henry, Liam",21y 321d,37 (13-1-23 36.49%),13 (0.35),←,
15,"Hughes, Ethan",28y 220d,98 (40-0-58 40.82%),6 (0.06),←,
9,"Jackson, Luke",21y 289d,69 (44-1-24 64.49%),49 (0.71),17 (7-0-10 41.18%),19 (1.12)
44,"Johnson, Matthew",20y 121d,13 (5-0-8 38.46%),2 (0.15),←,
30,"ODriscoll, Nathan",21y 59d,22 (15-0-7 68.18%),11 (0.50),←,
2,"OMeara, Jaeger",29y 142d,159 (70-2-87 44.65%),76 (0.48),16 (7-0-9 43.75%),6 (0.38)
25,"Pearce, Alex",28y 36d,101 (47-1-53 47.03%),4 (0.04),←,
13,"Ryan, Luke",27y 159d,126 (58-1-67 46.43%),3 (0.02),←,
5,"Schultz, Lachie",25y 227d,84 (40-1-43 48.21%),87 (1.04),←,
1,"Sturt, Sam",23y 64d,12 (5-0-7 41.67%),12 (1.00),←,
39,"Switkowski, Sam",26y 237d,62 (31-0-31 50.00%),38 (0.61),←,
35,"Treacy, Josh",20y 345d,30 (17-0-13 56.67%),25 (0.83),←,
34,"Wagner, Corey",26y 114d,22 (3-0-19 13.64%),6 (0.27),3 (1-0-2 33.33%),
31,"Walker, Brandon",20y 271d,45 (26-1-18 58.89%),1 (0.02),←,
10,"Walters, Michael",32y 189d,217 (108-2-107 50.23%),342 (1.58),←,
Totals,Totals,24y 271d,1737 (822-15-900 47.32%),883 (0.51),,
C,"Longmuir, Justin",42y 175d,78 (38-1-39 49.36%),,←,
