Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",16.0,5.0,5,21,,,,4.0,2.0,4.0,6.0,2.0,2.0,1.0,,10,9,1.0,,1.0,,1.0,89.0
10,"Ashcroft, Marcus",5.0,3.0,5,10,,,,1.0,2.0,2.0,,,,,,2,8,,,3.0,3.0,1.0,91.0
20,"Black, Simon",10.0,3.0,10,20,,1.0,,5.0,2.0,,6.0,1.0,,,,14,6,,,3.0,,,100.0
36,"Bradshaw, Daniel",,,2,2,,,,,,,,1.0,,1.0,,1,1,,,,,,18.0
17,"Brennan, Jared",5.0,3.0,2,7,,,,2.0,2.0,1.0,,4.0,,1.0,,2,5,,,3.0,,,65.0
1,"Caracella, Blake",10.0,6.0,10,20,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,7,14,,1.0,4.0,,1.0,97.0
19,"Charman, Jamie",6.0,4.0,6,12,,,17.0,,1.0,,1.0,3.0,2.0,2.0,,9,3,3.0,,,,,68.0
30,"Copeland, Robert",9.0,4.0,6,15,1.0,,1.0,7.0,2.0,2.0,,1.0,,,,7,8,1.0,1.0,3.0,,2.0,88.0
2,"Johnson, Chris",11.0,10.0,4,15,1.0,,,3.0,1.0,1.0,1.0,5.0,,3.0,,1,13,,1.0,4.0,1.0,,100.0
44,"Lappin, Nigel",17.0,9.0,11,28,1.0,1.0,,,5.0,7.0,2.0,3.0,,,3.0,8,20,,2.0,2.0,5.0,,96.0
23,"Leppitsch, Justin",6.0,3.0,5,11,,,,3.0,4.0,2.0,,4.0,,1.0,,2,7,,,3.0,5.0,,100.0
11,"Lynch, Alastair",8.0,4.0,1,9,4.0,2.0,,2.0,,1.0,,3.0,2.0,1.0,,10,1,4.0,4.0,,,,100.0
43,"McDonald, Beau",1.0,1.0,1,2,1.0,,11.0,,,,,,,,,1,1,1.0,1.0,3.0,,,32.0
9,"McGrath, Ashley",10.0,2.0,1,11,1.0,,,4.0,3.0,3.0,,2.0,2.0,2.0,,3,8,,,5.0,2.0,,100.0
4,"McRae, Craig",10.0,4.0,2,12,1.0,1.0,,4.0,,4.0,,1.0,1.0,,,5,8,2.0,,1.0,,,100.0
13,"Pike, Martin",9.0,5.0,6,15,1.0,1.0,,3.0,,2.0,1.0,2.0,1.0,1.0,,8,8,2.0,3.0,2.0,,,100.0
6,"Power, Luke",14.0,3.0,6,20,1.0,,,7.0,2.0,5.0,6.0,1.0,1.0,,,11,10,,,1.0,1.0,,100.0
5,"Scott, Brad",13.0,5.0,9,22,,,,2.0,1.0,3.0,4.0,1.0,,,,5,16,,,1.0,1.0,,100.0
22,"Scott, Chris",12.0,5.0,1,13,,,,2.0,7.0,1.0,,7.0,2.0,4.0,,6,8,2.0,,,,,85.0
34,"Shattock, Aaron",7.0,4.0,1,8,,,,1.0,,2.0,1.0,1.0,,,,2,6,1.0,,2.0,,,39.0
3,"Voss, Michael",5.0,2.0,4,9,1.0,,,1.0,,2.0,,2.0,,1.0,,4,5,1.0,2.0,,1.0,1.0,49.0
33,"White, Darryl",6.0,5.0,5,11,,,2.0,1.0,4.0,1.0,,1.0,,,,3,9,,,4.0,2.0,,82.0
Totals,Totals,190.0,90.0,103,293,13.0,7.0,31.0,53.0,39.0,45.0,30.0,46.0,14.0,18.0,3.0,121,174,18.0,15.0,45.0,21.0,6.0,
Opposition,Opposition,216.0,102.0,124,340,13.0,12.0,28.0,39.0,29.0,57.0,44.0,44.0,18.0,14.0,3.0,129,210,10.0,13.0,39.0,9.0,8.0,
