Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",21y 255d,49 (21-1-27 43.88%),16 (0.33),←,
46,"Begley, Colm",20y 331d,16 (6-1-9 40.63%),6 (0.38),←,
20,"Black, Simon",28y 116d,207 (128-2-77 62.32%),131 (0.63),←,
17,"Brennan, Jared",23y,54 (28-1-25 52.78%),42 (0.78),←,
16,"Brown, Jonathan",25y 272d,134 (91-1-42 68.28%),244 (1.82),←,
19,"Charman, Jamie",25y 12d,102 (63-2-37 62.75%),43 (0.42),←,
30,"Copeland, Robert",26y 63d,125 (77-1-47 62.00%),28 (0.22),←,
39,"Drummond, Josh",24y 100d,31 (14-1-16 46.77%),16 (0.52),←,
33,"Hooper, Rhan",19y 200d,17 (7-1-9 44.12%),16 (0.94),←,
44,"Lappin, Nigel",31y 37d,270 (159-5-106 59.81%),174 (0.64),209 (127-4-78 61.72%),134 (0.64)
23,"Leuenberger, Matthew",19y 51d,4 (4-0-0 100.00%),1 (0.25),←,
26,"Macdonald, Joel",22y 291d,39 (22-0-17 56.41%),5 (0.13),←,
9,"McGrath, Ashley",24y 69d,97 (55-1-41 57.22%),96 (0.99),←,
21,"Merrett, Daniel",22y 228d,41 (17-1-23 42.68%),16 (0.39),←,
25,"Mills, Wayde",19y 333d,11 (6-0-5 54.55%),,←,
8,"Notting, Tim",28y 280d,173 (105-2-66 61.27%),126 (0.73),←,
24,"Patfull, Joel",22y 233d,32 (13-1-18 42.19%),16 (0.50),←,
6,"Power, Luke",27y 201d,190 (116-1-73 61.32%),183 (0.96),←,
35,"Rischitelli, Michael",21y 201d,39 (17-1-21 44.87%),18 (0.46),←,
29,"Roe, Jason",23y 137d,27 (12-0-15 44.44%),5 (0.19),←,
28,"Selwood, Troy",23y 88d,43 (18-1-24 43.02%),7 (0.16),←,
32,"Stiller, Cheynee",21y 86d,30 (11-1-18 38.33%),8 (0.27),←,
Totals,Totals,23y 279d,1731 (990-25-716 57.19%),1197 (0.69),,
C,"Matthews, Leigh",55y 149d,434 (256-7-171 59.79%),,210 (131-2-77 62.86%),
