Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",31y 189d,176 (114-3-59 65.63%),190 (1.08),←,
16,"Barnard, Paul",30y 92d,145 (98-1-46 67.93%),78 (0.54),134 (95-1-38 71.27%),74 (0.55)
23,"Bolton, Mark",24y 43d,43 (26-1-16 61.63%),15 (0.35),←,
13,"Cupido, Damian",21y 66d,20 (11-0-9 55.00%),32 (1.60),7 (4-0-3 57.14%),16 (2.29)
35,"Davies, James",20y 290d,2 (1-0-1 50.00%),,←,
19,"Hille, David",21y 348d,33 (20-0-13 60.61%),19 (0.58),←,
21,"Jacobs, Danny",22y 325d,65 (44-1-20 68.46%),19 (0.29),←,
14,"Johnson, Jason",25y 111d,96 (69-1-26 72.40%),55 (0.57),←,
1,"Johnson, Mark",24y 358d,94 (71-1-22 76.06%),25 (0.27),←,
25,"Lucas, Scott",25y 137d,144 (93-1-50 64.93%),216 (1.50),←,
28,"McGrath, Cory",24y 101d,21 (14-0-7 66.67%),10 (0.48),←,
33,"McPhee, Adam",20y 222d,33 (10-0-23 30.30%),10 (0.30),8 (4-0-4 50.00%),1 (0.13)
10,"McVeigh, Mark",22y 110d,65 (42-1-22 65.38%),29 (0.45),←,
2,"Mercuri, Mark",29y 84d,188 (126-3-59 67.82%),236 (1.26),←,
24,"Misiti, Joe",28y 188d,203 (129-4-70 64.53%),84 (0.41),←,
11,"Peverill, Damien",23y 308d,38 (23-1-14 61.84%),10 (0.26),←,
29,"Reynolds, Joel",18y 345d,17 (7-1-9 44.12%),6 (0.35),←,
20,"Richards, Ted",20y 125d,5 (5-0-0 100.00%),2 (0.40),←,
7,"Solomon, Dean",23y 127d,83 (61-0-22 73.49%),28 (0.34),←,
6,"Wellman, Sean",28y 238d,186 (111-3-72 60.48%),32 (0.17),152 (98-2-52 65.13%),23 (0.15)
12,"Welsh, Andrew",20y 94d,22 (11-1-10 52.27%),2 (0.09),←,
8,"Winderlich, Jason",18y 218d,2 (1-0-1 50.00%),1 (0.50),←,
Totals,Totals,23y 353d,1681 (1087-23-571 64.66%),1099 (0.65),,
C,"Sheedy, Kevin",55y 143d,529 (342-6-181 65.22%),,←,
