Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Broadbridge, Troy",20y 310d,9 (2-0-7 22.22%),2 (0.22),←,
25,"Brown, Nathan",24y 362d,28 (11-0-17 39.29%),5 (0.18),←,
32,"Bruce, Cameron",21y 315d,38 (19-0-19 50.00%),51 (1.34),←,
33,"Farmer, Jeff",24y 48d,115 (49-0-66 42.61%),247 (2.15),←,
21,"Febey, Steven",31y 357d,255 (127-0-128 49.80%),38 (0.15),←,
15,"Funcke, Ross",23y 268d,29 (12-0-17 41.38%),1 (0.03),2 (0-0-2 0.00%),
18,"Green, Brad",20y 151d,38 (20-0-18 52.63%),63 (1.66),←,
4,"Grgic, Brent",21y 307d,77 (35-0-42 45.45%),29 (0.38),←,
36,"Leoncelli, Andrew",27y 25d,105 (47-0-58 44.76%),43 (0.41),←,
35,"McDonald, Anthony",29y 59d,96 (43-0-53 44.79%),37 (0.39),←,
23,"McDonald, James",24y 310d,70 (33-0-37 47.14%),28 (0.40),←,
9,"Neitz, David",26y 201d,177 (79-0-98 44.63%),269 (1.52),←,
8,"Nicholson, Alistair",23y 160d,49 (24-0-25 48.98%),1 (0.02),←,
24,"Robertson, Russell",22y 260d,76 (38-0-38 50.00%),111 (1.46),←,
5,"Schwarz, David",29y 18d,157 (70-1-86 44.90%),228 (1.45),←,
11,"Simmonds, Troy",23y 29d,37 (17-0-20 45.95%),6 (0.16),←,
42,"Walsh, Peter",25y 18d,55 (27-0-28 49.09%),11 (0.20),←,
10,"Ward, Daniel",24y 33d,48 (18-0-30 37.50%),13 (0.27),←,
34,"White, Jeff",24y 173d,118 (55-0-63 46.61%),59 (0.50),86 (42-0-44 48.84%),41 (0.48)
26,"Williams, Luke",21y 225d,11 (5-0-6 45.45%),3 (0.27),←,
22,"Woewodin, Shane",25y 30d,111 (48-0-63 43.24%),51 (0.46),←,
13,"Yze, Adem",23y 324d,138 (59-0-79 42.75%),94 (0.68),←,
Totals,Totals,24y 198d,1837 (838-1-998 45.62%),1390 (0.76),,
C,"Daniher, Neale",40y 177d,91 (45-0-46 49.45%),,←,
