Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",12,4,4.0,16,1.0,1.0,,2,1.0,4.0,,4.0,1.0,2.0,,4.0,13,,,2.0,,2.0,74.0
14,"Birchall, Grant",13,12,10.0,23,,,,4,5.0,1.0,,2.0,1.0,1.0,,2.0,21,,,,7.0,,87.0
30,"Brown, Campbell",11,10,5.0,16,1.0,1.0,,1,4.0,2.0,,2.0,1.0,1.0,,4.0,14,2.0,1.0,6.0,2.0,1.0,92.0
39,"Campbell, Robert",5,3,5.0,10,,,14.0,1,,,2.0,1.0,,,,5.0,5,,1.0,1.0,,,67.0
9,"Crawford, Shane",12,4,13.0,25,,,1.0,3,4.0,2.0,1.0,4.0,,1.0,,5.0,19,,,3.0,,,86.0
24,"Croad, Trent",1,1,,1,,,,1,,,,1.0,,1.0,,,1,,,,,,34.0
31,"Dew, Stuart",10,3,9.0,19,2.0,1.0,,5,4.0,4.0,1.0,1.0,,,,8.0,11,1.0,,3.0,1.0,1.0,74.0
8,"Ellis, Xavier",21,14,7.0,28,1.0,,1.0,2,3.0,5.0,4.0,3.0,2.0,,,6.0,22,,1.0,,,1.0,76.0
23,"Franklin, Lance",7,4,5.0,12,2.0,1.0,,1,,1.0,,4.0,,4.0,,3.0,10,,2.0,,2.0,2.0,100.0
27,"Gilham, Stephen",10,10,3.0,13,,,,2,,,,1.0,,,,2.0,11,,,6.0,1.0,,100.0
18,"Guerra, Brent",15,12,10.0,25,,,,2,4.0,1.0,,8.0,1.0,2.0,,2.0,22,,,2.0,7.0,,89.0
15,"Hodge, Luke",20,9,6.0,26,1.0,,,5,7.0,1.0,1.0,2.0,3.0,1.0,,11.0,13,3.0,,8.0,,,92.0
4,"Ladson, Rick",5,4,9.0,14,1.0,,,1,2.0,2.0,1.0,1.0,,1.0,,4.0,10,,,1.0,1.0,,94.0
3,"Lewis, Jordan",11,7,10.0,21,,1.0,1.0,1,2.0,4.0,1.0,,,,,6.0,15,1.0,1.0,3.0,1.0,2.0,87.0
5,"Mitchell, Sam",7,4,6.0,13,1.0,,,7,,1.0,1.0,5.0,1.0,5.0,,5.0,9,,1.0,1.0,,,97.0
7,"Osborne, Michael",15,8,11.0,26,,,,3,3.0,3.0,5.0,1.0,3.0,1.0,,10.0,16,,,,3.0,4.0,89.0
34,"Renouf, Brent",3,2,2.0,5,,,7.0,3,,1.0,1.0,2.0,1.0,2.0,,1.0,4,,,1.0,,,35.0
33,"Rioli, Cyril",6,2,4.0,10,2.0,,,3,1.0,2.0,2.0,1.0,2.0,1.0,,6.0,4,,1.0,2.0,4.0,,96.0
2,"Roughead, Jarryd",4,2,4.0,8,2.0,,1.0,1,,1.0,,1.0,,1.0,,4.0,4,1.0,1.0,,,,98.0
12,"Sewell, Brad",10,7,17.0,27,,,,5,4.0,1.0,4.0,2.0,2.0,1.0,,8.0,20,,,1.0,,,91.0
6,"Williams, Mark",10,5,5.0,15,3.0,2.0,,1,2.0,1.0,1.0,4.0,2.0,3.0,,7.0,9,,2.0,3.0,1.0,2.0,97.0
11,"Young, Clinton",14,8,5.0,19,1.0,,,2,1.0,6.0,2.0,6.0,1.0,1.0,,4.0,14,,,,8.0,,47.0
Totals,Totals,222,135,150.0,372,18.0,7.0,25.0,56,47.0,43.0,27.0,56.0,21.0,29.0,,107.0,267,8.0,11.0,43.0,38.0,15.0,
Opposition,Opposition,183,81,195.0,378,11.0,23.0,45.0,49,24.0,62.0,41.0,47.0,29.0,21.0,,119.0,257,8.0,13.0,35.0,8.0,4.0,
