Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
26,"Bradley, Kepler",25y 224d,97 (31-1-65 32.47%),70 (0.72),48 (18-0-30 37.50%),56 (1.17)
6,"Broughton, Greg",24y 269d,44 (19-0-25 43.18%),9 (0.20),←,
30,"Clarke, Zac",21y 89d,12 (3-0-9 25.00%),,←,
15,"Crowley, Ryan",27y 112d,108 (54-0-54 50.00%),81 (0.75),←,
40,"de Boer, Matt",21y 107d,49 (22-0-27 44.90%),12 (0.24),←,
41,"Duffield, Paul",26y 140d,82 (36-0-46 43.90%),21 (0.26),←,
7,"Fyfe, Nat",19y 280d,31 (18-0-13 58.06%),24 (0.77),←,
43,"Hayden, Roger",30y 198d,126 (66-0-60 52.38%),14 (0.11),←,
32,"Hill, Stephen",21y 55d,58 (27-0-31 46.55%),39 (0.67),←,
19,"Hinkley, Clayton",22y 124d,17 (6-0-11 35.29%),5 (0.29),←,
5,"Ibbotson, Garrick",23y 102d,71 (27-0-44 38.03%),18 (0.25),←,
37,"Johnson, Michael",26y 248d,116 (58-0-58 50.00%),45 (0.39),←,
34,"Lower, Nick",24y 2d,32 (13-0-19 40.63%),5 (0.16),12 (6-0-6 50.00%),5 (0.42)
23,"Mayne, Chris",22y 235d,49 (25-0-24 51.02%),55 (1.12),←,
18,"McPharlin, Luke",29y 206d,181 (89-0-92 49.17%),113 (0.62),169 (81-0-88 47.93%),110 (0.65)
25,"Mellington, Josh",18y 178d,1 (1-0-0 100.00%),,←,
10,"Palmer, Rhys",22y 132d,48 (19-0-29 39.58%),22 (0.46),←,
29,"Pavlich, Matthew",29y 176d,249 (110-0-139 44.18%),483 (1.94),←,
46,"Pearce, Clancee",20y 245d,21 (8-0-13 38.10%),13 (0.62),←,
24,"Roberton, Dylan",20y 4d,22 (13-0-9 59.09%),4 (0.18),←,
31,"Sandilands, Aaron",28y 201d,165 (84-0-81 50.91%),62 (0.38),←,
36,"Silvagni, Alex",23y 269d,16 (11-0-5 68.75%),4 (0.25),←,
Totals,Totals,24y 31d,1595 (740-1-854 46.39%),1099 (0.69),,
C,"Harvey, Mark",46y 14d,88 (37-0-51 42.05%),,←,
