Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",24y 211d,7 (5-0-2 71.43%),,←,
10,"Bateman, Chance",29y 335d,165 (80-1-84 48.79%),64 (0.39),←,
14,"Birchall, Grant",23y 114d,113 (64-1-48 57.08%),13 (0.12),←,
47,"Breust, Luke",20y 192d,2 (2-0-0 100.00%),3 (1.50),←,
9,"Burgoyne, Shaun",28y 213d,181 (114-1-66 63.26%),189 (1.04),24 (17-1-6 72.92%),18 (0.75)
23,"Franklin, Lance",24y 112d,128 (67-1-60 52.73%),401 (3.13),←,
6,"Gibson, Josh",27y 70d,85 (40-2-43 48.24%),2 (0.02),20 (11-1-8 57.50%),
18,"Guerra, Brent",28y 358d,201 (132-1-68 65.92%),97 (0.48),105 (63-1-41 60.48%),14 (0.13)
15,"Hodge, Luke",26y 341d,180 (88-1-91 49.17%),121 (0.67),←,
3,"Lewis, Jordan",25y 28d,133 (68-1-64 51.50%),53 (0.40),←,
5,"Mitchell, Sam",28y 222d,181 (92-1-88 51.10%),35 (0.19),←,
29,"Murphy, Tom",25y 64d,73 (37-1-35 51.37%),3 (0.04),←,
7,"Osborne, Michael",28y 297d,141 (68-1-72 48.58%),88 (0.62),←,
28,"Puopolo, Paul",23y 171d,3 (3-0-0 100.00%),,←,
33,"Rioli, Cyril",21y 312d,69 (42-1-26 61.59%),74 (1.07),←,
2,"Roughead, Jarryd",24y 119d,133 (72-1-60 54.51%),250 (1.88),←,
21,"Savage, Shane",20y 137d,11 (7-0-4 63.64%),8 (0.73),←,
25,"Schoenmakers, Ryan",20y 195d,25 (9-0-16 36.00%),1 (0.04),←,
12,"Sewell, Brad",27y 109d,131 (67-1-63 51.53%),19 (0.15),←,
26,"Shiels, Liam",20y 23d,25 (12-0-13 48.00%),5 (0.20),←,
31,"Suckling, Matt",22y 301d,13 (7-0-6 53.85%),2 (0.15),←,
37,"Whitecross, Brendan",21y 117d,33 (17-1-15 53.03%),11 (0.33),←,
Totals,Totals,24y 267d,2033 (1093-16-924 53.76%),1439 (0.71),,
C,"Clarkson, Alastair",43y 25d,146 (75-1-70 51.71%),,←,
