Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",22y 19d,26 (20-0-6 76.92%),13 (0.50),←,
18,"Betts, Eddie",29y 248d,247 (113-3-131 46.36%),454 (1.84),63 (38-0-25 60.32%),164 (2.60)
16,"Brown, Luke",23y 313d,85 (48-0-37 56.47%),5 (0.06),←,
23,"Cameron, Charlie",22y 26d,43 (27-0-16 62.79%),53 (1.23),←,
25,"Cheney, Kyle",26y 341d,71 (44-0-27 61.97%),2 (0.03),30 (20-0-10 66.67%),
2,"Crouch, Brad",22y 199d,35 (18-0-17 51.43%),11 (0.31),←,
44,"Crouch, Matt",21y 101d,41 (27-0-14 65.85%),8 (0.20),←,
26,"Douglas, Richard",29y 176d,189 (101-0-88 53.44%),131 (0.69),←,
15,"Hartigan, Kyle",24y 267d,45 (31-0-14 68.89%),1 (0.02),←,
24,"Jacobs, Sam",28y 112d,145 (79-0-66 54.48%),35 (0.24),128 (72-0-56 56.25%),32 (0.25)
4,"Jenkins, Josh",27y 174d,87 (51-0-36 58.62%),170 (1.95),←,
29,"Laird, Rory",22y 215d,70 (41-0-29 58.57%),6 (0.09),←,
6,"Lever, Jake",20y 148d,30 (20-0-10 66.67%),,←,
27,"Lynch, Tom",25y 320d,77 (48-0-29 62.34%),111 (1.44),71 (44-0-27 61.97%),107 (1.51)
31,"Lyons, Jarryd",24y 9d,49 (30-0-19 61.22%),30 (0.61),←,
14,"Mackay, David",28y 6d,157 (93-0-64 59.24%),46 (0.29),←,
41,"McGovern, Mitch",21y 294d,18 (13-0-5 72.22%),25 (1.39),←,
11,"Seedsman, Paul",24y 191d,63 (37-0-26 58.73%),25 (0.40),14 (10-0-4 71.43%),8 (0.57)
9,"Sloane, Rory",26y 136d,136 (77-0-59 56.62%),82 (0.60),←,
33,"Smith, Brodie",24y 199d,115 (68-0-47 59.13%),32 (0.28),←,
12,"Talia, Daniel",24y 303d,116 (68-0-48 58.62%),6 (0.05),←,
5,"Thompson, Scott",33y 139d,302 (168-0-134 55.63%),160 (0.53),263 (150-0-113 57.03%),143 (0.54)
Totals,Totals,25y 79d,2147 (1222-3-922 56.92%),1406 (0.65),,
C,"Pyke, Don",47y 239d,18 (13-0-5 72.22%),,←,
