Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",6,2,3,9,,1.0,,1.0,,2.0,1.0,2.0,,1.0,,1.0,7.0,,1.0,4.0,,,72.0
27,"Edwards, Aaron",4,3,,4,1,,,1.0,,1.0,,3.0,,,,3.0,1.0,2.0,2.0,1.0,,,79.0
24,"Firrito, Michael",8,10,13,21,,,,4.0,5.0,1.0,,1.0,2.0,,,8.0,12.0,2.0,,4.0,1.0,1.0,100.0
6,"Grant, Shannon",8,3,5,13,1,,,2.0,2.0,3.0,2.0,,,,,6.0,7.0,1.0,1.0,1.0,,,93.0
15,"Green, Kasey",8,4,18,26,,,,7.0,6.0,2.0,1.0,4.0,,1.0,,11.0,15.0,1.0,,5.0,2.0,1.0,72.0
31,"Hale, David",7,4,,7,,,10.0,2.0,,3.0,1.0,,1.0,,,3.0,4.0,,,,,,70.0
4,"Harris, Daniel",7,1,20,27,,,,5.0,2.0,,4.0,3.0,,1.0,,11.0,16.0,,,2.0,,,74.0
29,"Harvey, Brent",21,5,14,35,,1.0,,4.0,2.0,6.0,5.0,3.0,1.0,,,11.0,23.0,,,,3.0,1.0,97.0
21,"Jones, Corey",4,3,4,8,,,,2.0,,1.0,,5.0,2.0,,,6.0,3.0,1.0,,2.0,,,97.0
1,"McIntosh, Hamish",6,3,,6,,1.0,18.0,2.0,,1.0,1.0,2.0,,2.0,,2.0,4.0,1.0,1.0,1.0,,1.0,77.0
42,"McMahon, Scott",8,4,3,11,1,2.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,5.0,7.0,1.0,2.0,1.0,,,93.0
20,"Petrie, Drew",5,2,3,8,,2.0,10.0,1.0,,,2.0,2.0,1.0,1.0,,6.0,2.0,1.0,1.0,4.0,,,88.0
30,"Pratt, Daniel",2,,6,8,,,,3.0,2.0,,,1.0,1.0,1.0,,6.0,3.0,,,6.0,,,96.0
3,"Rawlings, Brady",11,1,14,25,,,,2.0,1.0,2.0,2.0,2.0,1.0,,,8.0,16.0,,,2.0,,,79.0
32,"Sansbury, Eddie",4,2,5,9,1,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,6.0,,1.0,1.0,,,82.0
7,"Simpson, Adam",7,2,17,24,,,2.0,11.0,3.0,1.0,7.0,2.0,,,,10.0,13.0,,,7.0,,,85.0
9,"Sinclair, Jess",11,7,13,24,,1.0,,3.0,4.0,1.0,1.0,2.0,,1.0,,7.0,19.0,1.0,1.0,1.0,4.0,,76.0
10,"Smith, Jesse",9,4,10,19,,1.0,,6.0,3.0,1.0,3.0,2.0,,,,5.0,15.0,1.0,,4.0,3.0,,94.0
19,"Swallow, Andrew",4,4,4,8,,,,,,1.0,1.0,5.0,1.0,2.0,,1.0,8.0,,,,1.0,,64.0
36,"Watt, Shannon",7,3,2,9,,,,,6.0,,,5.0,1.0,3.0,,3.0,7.0,,,4.0,1.0,,100.0
8,"Wells, Daniel",10,2,11,21,1,,,2.0,3.0,4.0,,3.0,1.0,,,6.0,15.0,,1.0,2.0,,,59.0
44,"Whyman, Djaran",,,1,1,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,32.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,157,69,166,323,5,10.0,40.0,65.0,42.0,32.0,32.0,51.0,15.0,16.0,,123.0,203.0,12.0,11.0,52.0,15.0,4.0,
Opposition,Opposition,188,99,171,359,10,17.0,35.0,85.0,23.0,59.0,31.0,38.0,16.0,15.0,6.0,112.0,249.0,12.0,22.0,45.0,17.0,7.0,
