Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",28y 268d,124 (80-1-43 64.92%),200 (1.61),←,
21,"Barlow, Michael",28y 113d,116 (75-1-40 65.09%),76 (0.66),←,
3,"Dawson, Zac",30y 47d,149 (94-4-51 64.43%),7 (0.05),72 (48-1-23 67.36%),3 (0.04)
9,"de Boer, Matt",26y 30d,135 (77-1-57 57.41%),47 (0.35),←,
7,"Fyfe, Nat",24y 204d,115 (72-1-42 63.04%),99 (0.86),←,
32,"Hill, Stephen",25y 344d,154 (89-0-65 57.79%),100 (0.65),←,
5,"Ibbotson, Garrick",28y 25d,154 (81-1-72 52.92%),22 (0.14),←,
37,"Johnson, Michael",31y 172d,207 (115-1-91 55.80%),63 (0.30),←,
26,"Langdon, Ed",20y 68d,4 (1-0-3 25.00%),1 (0.25),←,
23,"Mayne, Chris",27y 159d,153 (91-1-61 59.80%),179 (1.17),←,
13,"Mzungu, Tendai",30y 41d,99 (59-1-39 60.10%),54 (0.55),←,
27,"Neale, Lachie",22y 321d,73 (45-0-28 61.64%),36 (0.49),←,
29,"Pavlich, Matthew",34y 100d,338 (167-0-171 49.41%),675 (2.00),←,
25,"Pearce, Alex",20y 305d,15 (9-0-6 60.00%),3 (0.20),←,
6,"Pearce, Danyle",30y 2d,229 (111-2-116 48.91%),119 (0.52),75 (52-1-22 70.00%),43 (0.57)
31,"Sandilands, Aaron",33y 125d,241 (135-0-106 56.02%),92 (0.38),←,
11,"Sheridan, Tom",22y 164d,41 (27-0-14 65.85%),14 (0.34),←,
34,"Spurr, Lee",28y 257d,85 (62-1-22 73.53%),5 (0.06),←,
8,"Suban, Nick",25y 336d,132 (75-1-56 57.20%),53 (0.40),←,
33,"Sutcliffe, Cam",23y 322d,71 (50-1-20 71.13%),14 (0.20),←,
10,"Walters, Michael",25y 93d,75 (49-1-25 66.00%),147 (1.96),←,
14,"Weller, Lachie",20y 46d,6 (2-0-4 33.33%),1 (0.17),←,
Totals,Totals,26y 277d,2716 (1566-18-1132 57.66%),2007 (0.74),,
C,"Lyon, Ross",49y 153d,221 (143-5-73 65.84%),,100 (67-1-32 67.50%),
