St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",4,2,2,6,,,,,2.0,,,,,,,1.0,5.0,,,1.0,,,100.0
14,"Ball, Luke",6,4,6,12,,1.0,,4.0,1.0,3.0,2.0,,,,,5.0,7.0,,1.0,3.0,,,72.0
6,"Black, Heath",23,9,4,27,,1.0,,1.0,1.0,7.0,4.0,1.0,,,2.0,7.0,20.0,,1.0,1.0,5.0,,100.0
3,"Burke, Nathan",4,2,5,9,1,1.0,,,,1.0,1.0,1.0,,,,5.0,4.0,,1.0,,,1.0,65.0
16,"Capuano, Mathew",3,4,5,8,,,7.0,,1.0,,2.0,3.0,1.0,,,6.0,2.0,2.0,,,,,51.0
20,"Clarke, Xavier",13,7,5,18,,,,,1.0,5.0,1.0,2.0,,1.0,,3.0,15.0,1.0,1.0,,6.0,,100.0
9,"Gehrig, Fraser",9,8,3,12,5,,,3.0,1.0,3.0,,4.0,,2.0,,8.0,5.0,6.0,6.0,1.0,,,100.0
18,"Goddard, Brendon",7,4,6,13,,1.0,,,1.0,,1.0,4.0,,1.0,,5.0,7.0,,1.0,4.0,,,100.0
2,"Hamill, Aaron",9,6,6,15,1,1.0,,3.0,,5.0,5.0,1.0,,,,9.0,6.0,3.0,2.0,3.0,,,100.0
35,"Harvey, Robert",24,11,7,31,,,,2.0,5.0,5.0,5.0,4.0,2.0,,,7.0,24.0,,,,,1.0,95.0
7,"Hayes, Lenny",13,3,11,24,1,,,3.0,1.0,6.0,6.0,2.0,1.0,1.0,,14.0,10.0,,,2.0,1.0,1.0,100.0
8,"Hudghton, Max",5,5,2,7,,,,,2.0,,1.0,1.0,,,,1.0,5.0,1.0,,4.0,,,76.0
5,"Jones, Austinn",11,1,,11,,,,,1.0,3.0,,1.0,1.0,,,3.0,7.0,,,1.0,,,93.0
23,"Koschitzke, Justin",4,3,4,8,,,10.0,1.0,,1.0,1.0,3.0,1.0,2.0,,4.0,4.0,,,1.0,1.0,,43.0
15,"Lawrence, Steven",1,2,3,4,,,,,,1.0,,1.0,,,,2.0,2.0,,,1.0,,,28.0
31,"Maguire, Matt",9,6,2,11,,,,1.0,1.0,,,1.0,,1.0,,2.0,9.0,1.0,,1.0,,,98.0
44,"Milne, Stephen",8,2,,8,1,4.0,,,,,,1.0,1.0,,,5.0,1.0,1.0,2.0,1.0,,,83.0
1,"Peckett, Justin",15,8,4,19,1,2.0,,,1.0,5.0,3.0,,1.0,,,7.0,12.0,2.0,1.0,1.0,,,69.0
19,"Penny, Luke",7,7,6,13,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,7.0,6.0,2.0,,3.0,,,100.0
17,"Powell, Stephen",12,9,11,23,,,,1.0,2.0,5.0,7.0,,2.0,,,9.0,15.0,,,,1.0,,77.0
12,"Riewoldt, Nick",14,10,7,21,,1.0,8.0,7.0,2.0,4.0,4.0,,1.0,,,6.0,15.0,2.0,,3.0,1.0,,90.0
4,"Thompson, Andrew",9,3,7,16,1,1.0,,2.0,1.0,3.0,2.0,3.0,1.0,1.0,,6.0,10.0,1.0,1.0,,,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,116,106,316,11,16.0,25.0,29.0,25.0,57.0,46.0,34.0,12.0,10.0,2.0,122.0,191.0,22.0,17.0,31.0,15.0,3.0,
Opposition,Opposition,221,112,101,322,18,15.0,38.0,34.0,37.0,52.0,24.0,33.0,10.0,12.0,4.0,117.0,206.0,17.0,12.0,49.0,34.0,11.0,
