Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",9,3,9,18,,,,4.0,2.0,5.0,3.0,4.0,1.0,1.0,,7.0,12.0,,,2.0,,,62.0
1,"Boak, Travis",12,3,13,25,1,2.0,,3.0,,4.0,1.0,2.0,,,,7.0,19.0,,1.0,1.0,,1.0,88.0
5,"Broadbent, Matthew",9,4,11,20,,,,4.0,3.0,2.0,,1.0,,,,6.0,11.0,2.0,,1.0,1.0,,85.0
33,"Byrne-Jones, Darcy",11,3,5,16,,,,2.0,2.0,1.0,,4.0,1.0,1.0,,3.0,12.0,,,3.0,,,86.0
17,"Clurey, Tom",9,3,2,11,,,,,3.0,1.0,,,,,,1.0,11.0,,,5.0,2.0,,85.0
22,"Dixon, Charlie",8,7,4,12,4,1.0,6.0,3.0,,1.0,,1.0,,,,9.0,6.0,4.0,5.0,5.0,,,87.0
7,"Ebert, Brad",15,6,13,28,,,,4.0,2.0,10.0,6.0,1.0,1.0,,,14.0,16.0,,,1.0,,1.0,87.0
27,"Eddy, Brett",10,2,1,11,2,3.0,,3.0,,2.0,,1.0,3.0,,,6.0,6.0,,1.0,1.0,1.0,2.0,66.0
9,"Gray, Robbie",17,7,13,30,6,,,2.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,14.0,16.0,1.0,6.0,2.0,1.0,2.0,87.0
46,"Gray, Sam",14,7,8,22,1,,,3.0,1.0,7.0,1.0,1.0,1.0,,,5.0,17.0,,1.0,1.0,3.0,2.0,77.0
36,"Hombsch, Jack",5,2,3,8,,1.0,,,2.0,1.0,,1.0,1.0,,,3.0,5.0,1.0,,6.0,,,81.0
43,"Houston, Dan",18,11,,18,,,,3.0,10.0,3.0,,1.0,,,,2.0,16.0,,,3.0,1.0,,84.0
24,"Impey, Jarman",11,5,8,19,1,,,3.0,2.0,3.0,,3.0,,,,8.0,10.0,,1.0,1.0,3.0,,68.0
42,"Jonas, Tom",9,4,7,16,,,,2.0,1.0,3.0,,1.0,2.0,,,6.0,8.0,1.0,,1.0,,,92.0
21,"Polec, Jared",10,3,9,19,1,,,5.0,,5.0,3.0,5.0,1.0,3.0,,7.0,12.0,,,1.0,,2.0,80.0
2,"Powell-Pepper, Sam",9,4,16,25,1,,,3.0,2.0,1.0,8.0,3.0,1.0,2.0,1.0,15.0,13.0,,1.0,3.0,,,68.0
4,"Ryder, Paddy",2,1,5,7,,,23.0,5.0,,,3.0,3.0,2.0,2.0,,7.0,2.0,,,9.0,,,87.0
12,"Trengove, Jackson",6,4,5,11,,,1.0,4.0,,1.0,2.0,2.0,4.0,2.0,,8.0,3.0,2.0,1.0,6.0,,1.0,92.0
39,"Westhoff, Justin",13,6,8,21,,1.0,,2.0,2.0,3.0,3.0,4.0,,2.0,,4.0,16.0,,,3.0,,1.0,89.0
16,"Wines, Ollie",13,5,18,31,2,,,4.0,1.0,4.0,6.0,5.0,,1.0,2.0,19.0,12.0,4.0,2.0,2.0,,2.0,79.0
20,"Wingard, Chad",7,5,9,16,2,1.0,,2.0,,3.0,,5.0,1.0,2.0,,6.0,11.0,,2.0,1.0,1.0,,91.0
11,"Young, Aaron",8,5,8,16,1,3.0,,1.0,,2.0,,,,,,3.0,13.0,1.0,1.0,2.0,1.0,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,100,175,400,22,13.0,30.0,62.0,34.0,68.0,37.0,50.0,21.0,18.0,6.0,160.0,247.0,16.0,22.0,60.0,14.0,15.0,
Opposition,Opposition,191,87,169,360,8,8.0,48.0,47.0,45.0,43.0,38.0,49.0,18.0,21.0,,126.0,230.0,10.0,8.0,51.0,8.0,5.0,
