Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",13,8,7,20,2,1.0,,,1.0,4.0,2.0,3.0,1.0,1.0,,7.0,14.0,1.0,2.0,3.0,1.0,2.0,80.0
10,"Ballard, Charlie",7,3,3,10,,,,,1.0,,,2.0,,,,5.0,5.0,1.0,,4.0,,,87.0
3,"Bowes, Jack",10,6,8,18,,,,2.0,1.0,3.0,3.0,1.0,,1.0,,7.0,11.0,1.0,1.0,,,,77.0
25,"Collins, Sam",11,6,6,17,,,,1.0,9.0,1.0,,4.0,,2.0,,9.0,7.0,2.0,,6.0,,,100.0
19,"Corbett, Josh",9,5,4,13,1,,,1.0,,2.0,,4.0,3.0,,,6.0,7.0,1.0,2.0,,,,90.0
1,"Hanley, Pearce",15,3,5,20,,,,5.0,8.0,2.0,1.0,1.0,,,,6.0,8.0,,,1.0,2.0,1.0,75.0
5,"Harbrow, Jarrod",10,3,2,12,,,,2.0,5.0,1.0,,2.0,,,,2.0,9.0,,,2.0,,,83.0
39,"Holman, Nick",9,1,10,19,2,,,12.0,2.0,4.0,1.0,1.0,2.0,1.0,,8.0,9.0,,,,,2.0,91.0
20,"Hombsch, Jack",9,5,3,12,,,,1.0,3.0,,,1.0,,,,2.0,7.0,1.0,,1.0,,,96.0
23,"Lemmens, Sean",5,3,4,9,1,,,3.0,,,1.0,1.0,1.0,,,5.0,4.0,,2.0,,,,35.0
41,"Lukosius, Jack",4,3,3,7,,,,,,1.0,,1.0,,1.0,,2.0,5.0,1.0,,1.0,1.0,,73.0
44,"Macpherson, Darcy",16,5,11,27,1,,,8.0,1.0,4.0,1.0,5.0,,2.0,,14.0,13.0,,,1.0,,2.0,87.0
4,"Martin, Jack",14,6,5,19,,,,3.0,2.0,2.0,3.0,1.0,,,,6.0,12.0,,,,,,85.0
2,"Miles, Anthony",13,3,4,17,,1.0,,2.0,3.0,2.0,3.0,2.0,3.0,,,7.0,10.0,,,,,1.0,69.0
11,"Miller, Touk",9,7,11,20,,,,1.0,2.0,3.0,3.0,3.0,,2.0,,7.0,13.0,,,,,,80.0
31,"Murdoch, Jordan",4,3,1,5,,,,4.0,2.0,,,,,,,1.0,4.0,1.0,,1.0,,,79.0
27,"Powell, Wil",10,6,4,14,1,,,3.0,3.0,2.0,,1.0,,,,5.0,9.0,,,2.0,,,91.0
6,"Sexton, Alex",6,2,4,10,,2.0,,,,3.0,1.0,2.0,,,,6.0,5.0,1.0,,,,,88.0
24,"Swallow, David",18,4,17,35,,1.0,,3.0,4.0,3.0,13.0,9.0,1.0,2.0,2.0,22.0,13.0,,,4.0,1.0,1.0,82.0
14,"Weller, Lachie",16,4,7,23,,,,7.0,9.0,1.0,2.0,3.0,3.0,1.0,,9.0,12.0,1.0,,1.0,1.0,,85.0
28,"Witts, Jarrod",3,3,5,8,,,44.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,,6.0,2.0,2.0,,1.0,,,86.0
30,"Wright, Peter",9,6,3,12,1,,11.0,,,3.0,1.0,3.0,1.0,1.0,,5.0,6.0,2.0,1.0,,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,95,127,347,9,6.0,55.0,60.0,58.0,42.0,38.0,52.0,16.0,16.0,2.0,147.0,185.0,15.0,8.0,28.0,6.0,9.0,
Opposition,Opposition,214,84,183,397,8,13.0,52.0,99.0,31.0,66.0,50.0,53.0,16.0,16.0,4.0,161.0,236.0,5.0,11.0,61.0,8.0,7.0,
