Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
33,"Baker, Oskar",22y 117d,12 (3-0-9 25.00%),4 (0.33),←,
38,"Brown, Mitch",30y 22d,75 (37-0-38 49.33%),70 (0.93),5 (3-0-2 60.00%),2 (0.40)
31,"Fritsch, Bayley",23y 288d,61 (29-0-32 47.54%),59 (0.97),←,
11,"Gawn, Max",28y 264d,134 (53-0-81 39.55%),59 (0.44),←,
14,"Hibberd, Michael",30y 260d,156 (75-1-80 48.40%),14 (0.09),72 (35-0-37 48.61%),3 (0.04)
29,"Hunt, Jayden",25y 169d,74 (32-0-42 43.24%),41 (0.55),←,
15,"Langdon, Ed",24y 231d,85 (34-0-51 40.00%),35 (0.41),17 (9-0-8 52.94%),2 (0.12)
8,"Lever, Jake",24y 198d,92 (55-0-37 59.78%),3 (0.03),36 (17-0-19 47.22%),
1,"May, Steven",28y 253d,148 (49-1-98 33.45%),23 (0.16),25 (11-0-14 44.00%),2 (0.08)
18,"Melksham, Jake",29y 21d,185 (90-1-94 48.92%),140 (0.76),71 (38-0-33 53.52%),83 (1.17)
30,"Neal-Bullen, Alex",24y 254d,80 (39-0-41 48.75%),64 (0.80),←,
13,"Oliver, Clayton",23y 59d,99 (49-0-50 49.49%),29 (0.29),←,
5,"Petracca, Christian",24y 259d,102 (48-0-54 47.06%),94 (0.92),←,
36,"Pickett, Kysaiah",19y 109d,14 (7-0-7 50.00%),7 (0.50),←,
24,"Rivers, Trent",19y 51d,9 (5-0-4 55.56%),2 (0.22),←,
3,"Salem, Christian",25y 66d,106 (46-0-60 43.40%),21 (0.20),←,
44,"Smith, Joel",24y 207d,18 (8-0-10 44.44%),1 (0.06),←,
9,"Spargo, Charlie",20y 299d,34 (20-0-14 58.82%),24 (0.71),←,
20,"Tomlinson, Adam",27y 40d,153 (68-3-82 45.42%),35 (0.23),13 (7-0-6 53.85%),
22,"Vandenberg, Aaron",28y 200d,47 (24-0-23 51.06%),23 (0.49),←,
7,"Viney, Jack",26y 159d,135 (48-0-87 35.56%),36 (0.27),←,
26,"Weideman, Sam",23y 85d,44 (23-0-21 52.27%),46 (1.05),←,
Totals,Totals,25y 81d,1863 (842-6-1015 45.20%),830 (0.45),,
C,"Goodwin, Simon",43y 268d,87 (42-0-45 48.28%),,86 (42-0-44 48.84%),
