Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",25y 345d,57 (22-1-34 39.47%),20 (0.35),←,
32,"Colyer, Travis",25y 353d,77 (37-1-39 48.70%),52 (0.68),←,
6,"Daniher, Joe",23y 161d,90 (33-1-56 37.22%),167 (1.86),←,
49,"Dea, Matt",25y 303d,58 (18-1-39 31.90%),2 (0.03),27 (5-0-22 18.52%),1 (0.04)
8,"Gleeson, Martin",22y 352d,66 (19-1-46 29.55%),5 (0.08),←,
9,"Goddard, Brendon",32y 84d,309 (169-4-136 55.34%),157 (0.51),104 (43-1-60 41.83%),53 (0.51)
15,"Green, Josh",24y 353d,97 (37-0-60 38.14%),123 (1.27),16 (8-0-8 50.00%),16 (1.00)
21,"Heppell, Dyson",25y 90d,126 (60-2-64 48.41%),43 (0.34),←,
26,"Hooker, Cale",28y 303d,152 (68-2-82 45.39%),67 (0.44),←,
40,"Howlett, Ben",28y 295d,124 (60-2-62 49.19%),58 (0.47),←,
18,"Hurley, Michael",27y 72d,139 (65-3-71 47.84%),108 (0.78),←,
47,"Kelly, James",33y 226d,310 (197-1-112 63.71%),90 (0.29),37 (12-0-25 32.43%),2 (0.05)
33,"Laverde, Jayden",21y 122d,21 (5-0-16 23.81%),13 (0.62),←,
22,"Leuenberger, Matthew",29y 66d,135 (41-1-93 30.74%),31 (0.23),27 (6-0-21 22.22%),4 (0.15)
43,"McDonald-Tipungwuti, Anthony",24y 112d,41 (13-0-28 31.71%),40 (0.98),←,
1,"McGrath, Andrew",19y 71d,18 (9-0-9 50.00%),1 (0.06),←,
45,"McKenna, Conor",21y 137d,30 (10-0-20 33.33%),9 (0.30),←,
23,"Myers, David",28y 43d,97 (50-0-47 51.55%),28 (0.29),←,
3,"Parish, Darcy",20y 18d,37 (11-0-26 29.73%),12 (0.32),←,
17,"Stewart, James",23y 161d,31 (15-0-16 48.39%),34 (1.10),13 (7-0-6 53.85%),16 (1.23)
4,"Watson, Jobe",32y 185d,218 (96-4-118 44.95%),113 (0.52),←,
11,"Zaharakis, David",27y 172d,167 (74-2-91 44.91%),112 (0.67),←,
Totals,Totals,26y 0d,2400 (1109-26-1265 46.21%),1285 (0.54),,
C,"Worsfold, John",48y 321d,323 (162-2-159 50.46%),,42 (13-0-29 30.95%),
