West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
6,"Banfield, Drew",28y 67d,177 (99-1-77 56.21%),65 (0.37),←,
10,"Braun, Michael",24y 42d,78 (35-0-43 44.87%),29 (0.37),←,
15,"Chambers, Callum",22y 167d,26 (8-0-18 30.77%),12 (0.46),←,
22,"Collica, Michael",24y 300d,58 (21-1-36 37.07%),5 (0.09),28 (8-0-20 28.57%),1 (0.04)
9,"Cousins, Ben",23y 309d,128 (65-1-62 51.17%),122 (0.95),←,
20,"Cox, Dean",20y 277d,21 (6-0-15 28.57%),2 (0.10),←,
32,"Embley, Andrew",20y 312d,43 (15-0-28 34.88%),33 (0.77),←,
1,"Gardiner, Michael",22y 304d,83 (39-1-43 47.59%),48 (0.58),←,
26,"Gaspar, Travis",21y 38d,10 (3-0-7 30.00%),7 (0.70),←,
23,"Glass, Darren",20y 356d,32 (11-0-21 34.38%),1 (0.03),←,
35,"Green, Kasey",22y 237d,14 (4-0-10 28.57%),4 (0.29),←,
38,"Haynes, David",20y 329d,16 (4-0-12 25.00%),11 (0.69),←,
27,"Jakovich, Glen",29y 42d,233 (126-2-105 54.51%),38 (0.16),←,
18,"Jones, Rowan",22y 167d,62 (23-1-38 37.90%),30 (0.48),←,
3,"Judd, Chris",18y 239d,5 (2-0-3 40.00%),8 (1.60),←,
4,"Kerr, Daniel",18y 354d,25 (8-0-17 32.00%),11 (0.44),←,
30,"Matera, Peter",33y 32d,242 (143-2-97 59.50%),210 (0.87),←,
21,"Merenda, Mark",26y 188d,97 (49-0-48 50.52%),84 (0.87),22 (7-0-15 31.82%),22 (1.00)
31,"Munro, Kane",20y 55d,10 (2-0-8 20.00%),3 (0.30),←,
37,"Williams, Andrew",23y 65d,72 (28-1-43 39.58%),32 (0.44),←,
40,"Wilson, Troy",30y 106d,24 (7-0-17 29.17%),61 (2.54),←,
13,"Wooden, Josh",23y 172d,58 (23-0-35 39.66%),10 (0.17),←,
Totals,Totals,23y 222d,1514 (721-10-783 47.62%),826 (0.55),,
C,"Worsfold, John",33y 222d,6 (3-0-3 50.00%),,←,
