North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",24y 284d,145 (77-0-68 53.10%),22 (0.15),←,
50,"Brown, Ben",24y 216d,68 (40-0-28 58.82%),122 (1.79),←,
13,"Clarke, Ryan",20y 7d,14 (5-0-9 35.71%),5 (0.36),←,
10,"Cunnington, Ben",25y 359d,157 (84-0-73 53.50%),65 (0.41),←,
38,"Daw, Majak",26y 105d,27 (10-0-17 37.04%),29 (1.07),←,
14,"Dumont, Trent",21y 359d,32 (9-0-23 28.13%),13 (0.41),←,
27,"Garner, Taylor",23y 167d,26 (15-0-11 57.69%),17 (0.65),←,
43,"Gibson, Sam",31y 28d,121 (67-0-54 55.37%),49 (0.40),←,
22,"Goldstein, Todd",28y 358d,183 (96-1-86 52.73%),100 (0.55),←,
4,"Higgins, Shaun",29y 112d,174 (84-1-89 48.56%),189 (1.09),45 (26-0-19 57.78%),61 (1.36)
8,"Hrovat, Nathan",23y 17d,43 (18-0-25 41.86%),23 (0.53),13 (4-0-9 30.77%),9 (0.69)
34,"Macmillan, Jamie",25y 274d,116 (61-0-55 52.59%),43 (0.37),←,
11,"McDonald, Luke",22y 135d,65 (37-0-28 56.92%),8 (0.12),←,
42,"Mountford, Declan",20y 131d,3 (0-0-3 0.00%),,←,
17,"Mullett, Aaron",25y 121d,77 (38-0-39 49.35%),27 (0.35),←,
9,"Swallow, Andrew",30y 22d,215 (108-1-106 50.47%),77 (0.36),←,
25,"Tarrant, Robbie",28y 60d,97 (48-0-49 49.48%),42 (0.43),←,
16,"Thompson, Scott",31y 46d,191 (94-2-95 49.74%),6 (0.03),←,
30,"Waite, Jarrad",34y 140d,228 (95-4-129 42.54%),336 (1.47),44 (29-0-15 65.91%),84 (1.91)
2,"Williams, Marley",23y 337d,81 (40-0-41 49.38%),9 (0.11),13 (4-0-9 30.77%),3 (0.23)
32,"Wood, Mason",23y 284d,25 (12-0-13 48.00%),29 (1.16),←,
7,"Ziebell, Jack",26y 116d,160 (79-0-81 49.38%),96 (0.60),←,
Totals,Totals,25y 350d,2248 (1117-9-1122 49.69%),1307 (0.58),,
C,"Scott, Brad",41y 52d,170 (89-0-81 52.35%),,←,
