Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
49,"Betheras, Rupert",23y 237d,10 (2-0-8 20.00%),7 (0.70),←,
26,"Brown, Gavin",31y 296d,234 (109-5-120 47.65%),176 (0.75),←,
5,"Buckley, Nathan",26y 357d,136 (50-2-84 37.50%),136 (1.00),116 (46-2-68 40.52%),115 (0.99)
17,"Burns, Scott",24y 207d,83 (31-1-51 37.95%),33 (0.40),←,
28,"Crosisca, Gavin",30y 306d,236 (120-5-111 51.91%),64 (0.27),←,
39,"Crow, Scott",25y 212d,74 (28-0-46 37.84%),36 (0.49),61 (22-0-39 36.07%),34 (0.56)
19,"Davis, Nick",19y 110d,11 (2-0-9 18.18%),2 (0.18),←,
9,"Freeborn, Glenn",26y 162d,71 (41-0-30 57.75%),38 (0.54),16 (3-0-13 18.75%),11 (0.69)
43,"Godden, Luke",20y 300d,35 (10-0-25 28.57%),,←,
40,"King, Clinton",21y 116d,31 (10-0-21 32.26%),13 (0.42),22 (5-0-17 22.73%),9 (0.41)
33,"Lane, Tyson",22y 327d,33 (12-0-21 36.36%),37 (1.12),14 (3-0-11 21.43%),18 (1.29)
24,"Lockyer, Tarkyn",19y 261d,9 (3-0-6 33.33%),1 (0.11),←,
48,"Michael, Mal",22y 24d,40 (15-0-25 37.50%),6 (0.15),←,
1,"Monkhorst, Damian",29y 331d,203 (107-4-92 53.69%),45 (0.22),←,
6,"Patterson, Stephen",28y 195d,89 (34-1-54 38.76%),83 (0.93),←,
35,"Prestigiacomo, Simon",21y 168d,42 (13-0-29 30.95%),2 (0.05),←,
46,"Raso, Frankie",19y 309d,17 (5-0-12 29.41%),1 (0.06),←,
3,"Richardson, Mark",26y 260d,95 (41-1-53 43.68%),67 (0.71),←,
23,"Rocca, Anthony",21y 337d,72 (29-0-43 40.28%),79 (1.10),50 (18-0-32 36.00%),68 (1.36)
36,"Rocca, Saverio",25y 240d,144 (64-2-78 45.14%),487 (3.38),←,
21,"Tuckey, Brent",19y 325d,8 (2-0-6 25.00%),1 (0.13),←,
25,"Venables, Cameron",23y 262d,2 (1-0-1 50.00%),,←,
Totals,Totals,24y 93d,1675 (729-21-925 43.52%),1314 (0.78),,
C,"Shaw, Tony",38y 360d,82 (29-0-53 35.37%),,←,
