Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",10,4.0,2,12,3.0,1.0,,1.0,1.0,3.0,,2.0,,1.0,,2,9,1.0,3.0,4.0,,2.0,90.0
21,"Barlow, Michael",13,10.0,15,28,,2.0,,8.0,2.0,3.0,1.0,1.0,1.0,,2.0,11,18,2.0,1.0,,,,83.0
30,"Clarke, Zac",9,7.0,5,14,,2.0,10.0,4.0,,3.0,2.0,,,,,7,8,3.0,2.0,3.0,,3.0,76.0
15,"Crowley, Ryan",12,3.0,5,17,1.0,,1.0,,4.0,3.0,1.0,3.0,,2.0,,6,11,2.0,1.0,1.0,,,89.0
3,"Dawson, Zac",2,3.0,9,11,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1,9,,,7.0,,,91.0
41,"Duffield, Paul",11,4.0,10,21,1.0,,,8.0,8.0,,1.0,4.0,,2.0,,6,14,,,7.0,,,95.0
7,"Fyfe, Nat",5,2.0,9,14,,1.0,1.0,6.0,1.0,3.0,2.0,,,,,10,5,1.0,,2.0,,,83.0
32,"Hill, Stephen",20,4.0,4,24,4.0,,,5.0,2.0,8.0,3.0,2.0,,1.0,3.0,6,18,,1.0,,2.0,1.0,80.0
5 ↑,"Ibbotson, Garrick",8,2.0,3,11,,,1.0,1.0,3.0,1.0,2.0,2.0,,1.0,,5,7,,,,,,33.0
37,"Johnson, Michael",13,6.0,8,21,,,,2.0,9.0,1.0,,2.0,,,,3,16,1.0,,6.0,4.0,,97.0
23,"Mayne, Chris",3,3.0,7,10,,1.0,,5.0,1.0,1.0,1.0,,,,,3,7,,1.0,3.0,,1.0,86.0
18,"McPharlin, Luke",11,9.0,7,18,,,,1.0,6.0,,,3.0,,2.0,,4,12,1.0,,9.0,1.0,,96.0
16,"Mundy, David",6,2.0,11,17,,,2.0,7.0,1.0,,3.0,1.0,,1.0,,10,9,,,2.0,1.0,,80.0
13,"Mzungu, Tendai",12,4.0,10,22,,,,3.0,5.0,2.0,1.0,5.0,,3.0,,8,14,1.0,,2.0,,,87.0
27,"Neale, Lachie",7,3.0,19,26,,1.0,,3.0,,4.0,5.0,2.0,1.0,,,13,14,,,1.0,1.0,1.0,69.0
29,"Pavlich, Matthew",10,8.0,2,12,2.0,,,,,3.0,,1.0,,,,5,8,3.0,2.0,1.0,,2.0,87.0
6,"Pearce, Danyle",13,4.0,7,20,,3.0,,2.0,2.0,3.0,2.0,,,,,9,12,,1.0,,,1.0,79.0
31,"Sandilands, Aaron",2,3.0,11,13,1.0,,39.0,3.0,1.0,,4.0,1.0,,,,9,4,2.0,,2.0,,,84.0
11 ↓,"Sheridan, Tom",3,,6,9,,,,5.0,,1.0,1.0,,,,,3,6,,,1.0,,1.0,46.0
34,"Spurr, Lee",6,3.0,8,14,,,,1.0,5.0,,1.0,4.0,1.0,3.0,,5,11,1.0,,3.0,,,92.0
8,"Suban, Nick",6,1.0,8,14,1.0,,,6.0,3.0,1.0,2.0,2.0,1.0,,,9,5,,1.0,2.0,,,81.0
33,"Sutcliffe, Cam",8,3.0,6,14,,,,2.0,4.0,,,3.0,,2.0,,4,10,1.0,,6.0,,,96.0
Totals,Totals,190,88.0,172,362,13.0,11.0,55.0,74.0,59.0,41.0,32.0,39.0,4.0,19.0,5.0,139,227,19.0,13.0,62.0,9.0,12.0,
Opposition,Opposition,203,76.0,211,414,6.0,15.0,29.0,74.0,24.0,67.0,47.0,31.0,19.0,4.0,1.0,152,260,7.0,8.0,54.0,6.0,5.0,
