Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",30y 145d,223 (152-1-70 68.39%),413 (1.85),←,
42,"Brockman, Tyler",18y 134d,3 (1-0-2 33.33%),5 (1.67),←,
9,"Burgoyne, Shaun",38y 166d,392 (257-2-133 65.82%),301 (0.77),235 (160-2-73 68.51%),130 (0.55)
18,"Ceglar, Jonathon",30y 50d,92 (59-0-33 64.13%),42 (0.46),←,
8,"Frost, Sam",27y 220d,110 (42-0-68 38.18%),8 (0.07),19 (6-0-13 31.58%),
15,"Hardwick, Blake",24y 59d,85 (42-1-42 50.00%),6 (0.07),←,
28,"Hartigan, Kyle",29y 149d,116 (66-0-50 56.90%),1 (0.01),3 (1-0-2 33.33%),
17,"Howe, Daniel",25y 122d,70 (40-1-29 57.86%),13 (0.19),←,
4,"Impey, Jarman",25y 270d,124 (65-0-59 52.42%),53 (0.43),49 (25-0-24 51.02%),19 (0.39)
29,"Jiath, Changkuoth",21y 296d,10 (3-0-7 30.00%),,←,
34,"Koschitzke, Jacob",20y 268d,3 (1-0-2 33.33%),2 (0.67),←,
2,"Lewis, Mitch",22y 173d,23 (8-0-15 34.78%),27 (1.17),←,
7,"McEvoy, Ben",31y 268d,225 (125-3-97 56.22%),90 (0.40),134 (74-1-59 55.60%),63 (0.47)
3,"Mitchell, Tom",27y 309d,131 (73-1-57 56.11%),63 (0.48),66 (31-1-34 47.73%),25 (0.38)
36,"Moore, Dylan",21y 244d,13 (4-0-9 30.77%),8 (0.62),←,
1,"Morrison, Harry",22y 144d,45 (21-0-24 46.67%),8 (0.18),←,
23,"OBrien, Tim",27y 8d,81 (45-1-35 56.17%),64 (0.79),←,
10,"OMeara, Jaeger",27y 41d,107 (50-0-57 46.73%),56 (0.52),63 (32-0-31 50.79%),29 (0.46)
21,"Phillips, Tom",24y 333d,92 (52-2-38 57.61%),45 (0.49),3 (1-0-2 33.33%),1 (0.33)
14,"Scrimshaw, Jack",22y 213d,29 (10-0-19 34.48%),,25 (10-0-15 40.00%),
26,"Shiels, Liam",29y 341d,224 (146-1-77 65.40%),81 (0.36),←,
20,"Wingard, Chad",27y 250d,179 (89-1-89 50.00%),263 (1.47),32 (13-0-19 40.63%),31 (0.97)
5,"Worpel, James",22y 71d,51 (24-0-27 47.06%),16 (0.31),←,
Totals,Totals,26y 27d,2428 (1375-14-1039 56.63%),1565 (0.64),,
C,"Clarkson, Alastair",52y 343d,371 (222-2-147 60.11%),,←,
