Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvey, Mark",4,,2,6,,2.0,,,1.0,,,1.0,1.0,,,2.0,4.0,,,,,,
18,"Bartlett, Trent",2,1,1,3,1,,,,,1.0,,,1.0,,,1.0,2.0,,1.0,1.0,,,
17,"Brown, Nathan",16,3,11,27,,,,,2.0,5.0,8.0,2.0,2.0,1.0,,7.0,20.0,,1.0,,3.0,,
26,"Cox, Simon",11,7,7,18,2,,,2.0,3.0,6.0,1.0,1.0,1.0,1.0,,3.0,15.0,,1.0,3.0,,,
16,"Croft, Matthew",7,6,4,11,,,,,,5.0,,,1.0,,2.0,6.0,7.0,2.0,,1.0,,,
11,"Curley, Todd",,,,,,,,1.0,,,,,,,,,,,,1.0,,,
14,"Darcy, Luke",11,4,10,21,,2.0,18.0,2.0,1.0,4.0,9.0,,4.0,3.0,3.0,15.0,8.0,,1.0,,,,
10,"Eagleton, Nathan",7,4,5,12,,1.0,,,,1.0,1.0,,,,,4.0,10.0,,,,,,
32,"Ellis, Craig",6,3,6,12,1,1.0,,1.0,,3.0,,,,4.0,,5.0,8.0,,,1.0,1.0,,
4,"Garlick, Simon",16,7,3,19,2,1.0,,,,6.0,2.0,,1.0,,,5.0,14.0,1.0,1.0,2.0,,,
3,"Grant, Chris",9,8,10,19,1,2.0,1.0,,3.0,1.0,2.0,1.0,2.0,,,11.0,12.0,3.0,2.0,1.0,,,
8,"Hahn, Mitch",6,1,10,16,,,,2.0,1.0,2.0,2.0,,1.0,,,9.0,7.0,,,,,,
22,"Harrison, Ben",9,5,7,16,,1.0,,2.0,1.0,1.0,4.0,,1.0,,,4.0,11.0,,1.0,,1.0,,
9,"Hudson, Paul",10,5,2,12,5,2.0,,3.0,,2.0,1.0,3.0,1.0,,,8.0,3.0,3.0,4.0,5.0,,,
25,"Hunter, Kingsley",7,6,8,15,,,,,4.0,1.0,1.0,,,,,6.0,10.0,1.0,1.0,1.0,2.0,,
6,"Johnson, Brad",15,2,5,20,3,1.0,,,1.0,6.0,2.0,2.0,2.0,1.0,,9.0,7.0,1.0,1.0,2.0,,,
35,"Kretiuk, Steven",5,2,8,13,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,3.0,9.0,,,1.0,,,
39,"Liberatore, Tony",7,,5,12,,,,1.0,,2.0,4.0,1.0,1.0,1.0,,6.0,6.0,,,2.0,,,
27,"Penny, Luke",7,3,3,10,,,,1.0,1.0,1.0,,,1.0,,,5.0,5.0,,,1.0,,,
30,"Robbins, Matthew",14,3,8,22,1,,,2.0,7.0,3.0,,2.0,1.0,1.0,1.0,7.0,15.0,,,,4.0,,
5,"Smith, Rohan",8,3,5,13,1,,,,2.0,3.0,1.0,,,,,3.0,10.0,,1.0,,,,
7,"West, Scott",16,4,14,30,1,,,1.0,2.0,4.0,4.0,1.0,1.0,2.0,,14.0,15.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,77,134,327,18,14.0,19.0,20.0,31.0,59.0,44.0,15.0,23.0,14.0,6.0,133.0,198.0,11.0,15.0,23.0,11.0,,
Opposition,Opposition,187,95,112,299,15,11.0,27.0,28.0,38.0,52.0,28.0,18.0,14.0,23.0,,101.0,195.0,12.0,13.0,19.0,12.0,,
