Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",10,3,3,13,,,1.0,5.0,,2.0,1.0,,1.0,,,3.0,11.0,,,1.0,,,63.0
16,"Brown, Leigh",6,4,8,14,,,,2.0,5.0,1.0,,2.0,1.0,1.0,,4.0,8.0,,,4.0,2.0,,100.0
38,"Gibson, Josh",10,7,12,22,,,,4.0,4.0,,,1.0,2.0,,,9.0,13.0,1.0,,9.0,,,94.0
6,"Grant, Shannon",9,4,7,16,,1.0,,3.0,,3.0,,3.0,1.0,2.0,,5.0,11.0,,2.0,1.0,,,93.0
15,"Green, Kasey",6,5,7,13,1,,,,1.0,1.0,,1.0,1.0,,,2.0,11.0,,,1.0,1.0,,96.0
31,"Hale, David",4,2,3,7,1,,15.0,6.0,1.0,,3.0,,1.0,,,5.0,2.0,1.0,,2.0,,,76.0
39,"Harding, Leigh",5,4,2,7,2,,,1.0,,1.0,,1.0,,,,4.0,3.0,1.0,2.0,,1.0,,65.0
4,"Harris, Daniel",9,5,17,26,,,,3.0,2.0,2.0,5.0,1.0,,1.0,,10.0,16.0,,,3.0,,,79.0
29,"Harvey, Brent",11,4,7,18,,,,2.0,1.0,,2.0,,,,,3.0,13.0,,,,,,86.0
2,"Hay, Jonathan",5,2,6,11,,,,,3.0,,,2.0,,,,3.0,8.0,,,5.0,,,100.0
21,"Jones, Corey",9,2,6,15,1,,,2.0,,4.0,2.0,5.0,2.0,,,9.0,6.0,1.0,,,,1.0,79.0
40,"LeCras, Brent",2,2,1,3,,,,,,2.0,,,,,,,3.0,,,1.0,,1.0,60.0
1,"McIntosh, Hamish",8,8,3,11,1,,4.0,,2.0,,2.0,,,,,2.0,8.0,,1.0,1.0,,,40.0
37,"Perry, Joel",8,1,4,12,,,,,2.0,,,3.0,2.0,2.0,,3.0,8.0,,,1.0,1.0,,100.0
20,"Petrie, Drew",7,6,4,11,1,,2.0,3.0,1.0,1.0,2.0,2.0,1.0,,,3.0,8.0,1.0,1.0,5.0,,,95.0
30,"Pratt, Daniel",17,10,2,19,,,,3.0,4.0,,,1.0,,,,4.0,14.0,1.0,,2.0,,,71.0
3,"Rawlings, Brady",12,7,9,21,,,,2.0,,5.0,2.0,3.0,2.0,2.0,,5.0,16.0,,,,2.0,,89.0
34,"Schwarze, Ben",8,6,4,12,,,,1.0,1.0,3.0,3.0,2.0,,,,3.0,8.0,,,1.0,,,51.0
7,"Simpson, Adam",9,3,11,20,,,,4.0,1.0,3.0,5.0,3.0,,,,6.0,13.0,,,4.0,1.0,,79.0
9,"Sinclair, Jess",17,9,17,34,,,,3.0,4.0,3.0,1.0,4.0,,2.0,,9.0,25.0,1.0,,1.0,,1.0,92.0
23,"Thompson, Nathan",6,5,,6,2,1.0,,1.0,,2.0,,3.0,,3.0,,4.0,3.0,3.0,4.0,,,,100.0
8,"Wells, Daniel",18,6,12,30,,2.0,,1.0,5.0,5.0,5.0,2.0,,,,7.0,22.0,,,5.0,6.0,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,105,145,341,9,6.0,22.0,46.0,37.0,38.0,33.0,39.0,14.0,13.0,,103.0,230.0,10.0,10.0,47.0,14.0,3.0,
Opposition,Opposition,199,103,146,345,18,8.0,39.0,56.0,32.0,51.0,31.0,41.0,14.0,14.0,6.0,116.0,226.0,12.0,25.0,46.0,16.0,9.0,
