Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",22y 185d,62 (40-0-22 64.52%),7 (0.11),←,
37,"Chandler, Kade",25y 62d,57 (32-0-25 56.14%),42 (0.74),←,
31,"Fritsch, Bayley",28y 100d,150 (84-1-65 56.33%),252 (1.68),←,
11,"Gawn, Max",33y 76d,225 (111-1-113 49.56%),109 (0.48),←,
43,"Henderson, Jack",25y 166d,1 (0-0-1 0.00%),1 (1.00),←,
22,"Howes, Blake",21y 343d,17 (8-0-9 47.06%),,←,
21,"Jefferson, Matthew",21y 8d,1 (0-0-1 0.00%),2 (2.00),←,
42,"Johnson, Aidan",25y 7d,1 (0-0-1 0.00%),1 (1.00),←,
15,"Langdon, Ed",29y 43d,180 (96-1-83 53.61%),76 (0.42),112 (71-1-40 63.84%),43 (0.38)
19,"Langford, Harvey",19y 1d,1 (0-0-1 0.00%),,←,
8,"Lever, Jake",29y 11d,179 (112-1-66 62.85%),5 (0.03),123 (74-1-48 60.57%),2 (0.02)
20,"Lindsay, Xavier",18y 225d,1 (0-0-1 0.00%),,←,
25,"McDonald, Tom",32y 179d,233 (103-1-129 44.42%),169 (0.73),←,
13,"Oliver, Clayton",27y 237d,184 (103-1-80 56.25%),54 (0.29),←,
5,"Petracca, Christian",29y 71d,190 (107-1-82 56.58%),186 (0.98),←,
35,"Petty, Harry",25y 124d,83 (45-1-37 54.82%),28 (0.34),←,
24,"Rivers, Trent",23y 229d,101 (65-1-35 64.85%),9 (0.09),←,
3,"Salem, Christian",29y 244d,177 (90-1-86 51.13%),26 (0.15),←,
30,"Sharp, Harry",22y 89d,17 (10-1-6 61.76%),5 (0.29),1 (0-0-1 0.00%),1 (1.00)
32,"Sparrow, Tom",24y 289d,96 (60-1-35 63.02%),35 (0.36),←,
2,"van Rooyen, Jacob",21y 334d,42 (25-0-17 59.52%),59 (1.40),←,
7,"Viney, Jack",30y 337d,220 (100-1-119 45.68%),66 (0.30),←,
6,"Windsor, Caleb",19y 280d,20 (10-0-10 50.00%),9 (0.45),←,
Totals,Totals,25y 174d,2238 (1201-13-1024 53.66%),1141 (0.51),,
C,"Goodwin, Simon",48y 80d,184 (104-1-79 56.79%),,183 (104-1-78 57.10%),
