Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Beams, Dayne",13,1,14,27,1,,,2.0,2.0,2.0,6.0,,1.0,,,6.0,21.0,,,1.0,,,84.0
11,"Blair, Jarryd",7,4,9,16,,,,5.0,1.0,3.0,2.0,5.0,1.0,2.0,,9.0,7.0,,2.0,2.0,,,85.0
27,"Buckley, Simon",9,4,8,17,,,,2.0,5.0,2.0,1.0,2.0,,1.0,,5.0,13.0,,,4.0,,,84.0
9,"Clarke, Martin",15,6,5,20,,1.0,,6.0,5.0,1.0,1.0,2.0,,1.0,,4.0,13.0,1.0,,2.0,,2.0,92.0
32,"Cloke, Travis",14,9,3,17,4,2.0,,1.0,,8.0,,1.0,1.0,1.0,1.0,9.0,8.0,5.0,3.0,2.0,,1.0,85.0
31,"Dawes, Chris",7,5,8,15,1,1.0,6.0,2.0,,2.0,,5.0,,3.0,,5.0,11.0,1.0,,2.0,,,91.0
1,"Fasolo, Alex",6,5,8,14,1,,,2.0,,2.0,,2.0,,1.0,,5.0,9.0,,,,,,78.0
6,"Goldsack, Tyson",9,5,6,15,,,,3.0,3.0,1.0,,1.0,2.0,1.0,,5.0,9.0,,,8.0,,,98.0
26 ↓,"Johnson, Ben",8,1,5,13,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,3.0,10.0,,,,1.0,,54.0
18,"Jolly, Darren",7,5,7,14,,1.0,36.0,4.0,1.0,3.0,2.0,1.0,,1.0,,5.0,9.0,1.0,1.0,,,,79.0
23,"Keeffe, Lachlan",7,5,2,9,,,,,3.0,,,1.0,,,,3.0,6.0,2.0,,5.0,,,96.0
8,"Lumumba, Heritier",16,6,13,29,,,,1.0,6.0,1.0,1.0,3.0,1.0,2.0,3.0,7.0,21.0,1.0,,4.0,2.0,2.0,95.0
5,"Maxwell, Nick",7,5,8,15,,,1.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,,7.0,8.0,1.0,,3.0,3.0,,77.0
33,"Paine, Jackson",4,1,1,5,1,,,3.0,,1.0,,3.0,,2.0,,,5.0,,,2.0,,,80.0
10,"Pendlebury, Scott",13,7,16,29,,,,8.0,2.0,1.0,5.0,1.0,,,,13.0,17.0,1.0,1.0,3.0,1.0,,84.0
40 ↑,"Seedsman, Paul",6,3,6,12,1,,,,1.0,1.0,1.0,,1.0,,,4.0,8.0,,1.0,,1.0,1.0,31.0
22,"Sidebottom, Steele",21,6,5,26,2,,,3.0,2.0,5.0,3.0,3.0,2.0,,,8.0,15.0,,1.0,4.0,,,88.0
28,"Sinclair, Ben",7,2,5,12,1,1.0,,2.0,,2.0,1.0,3.0,,,,7.0,6.0,,1.0,2.0,,1.0,78.0
36,"Swan, Dane",18,4,18,36,,2.0,,7.0,1.0,7.0,7.0,4.0,2.0,,,17.0,16.0,1.0,,1.0,3.0,,85.0
34,"Toovey, Alan",7,3,5,12,,,,5.0,,,,1.0,1.0,1.0,,5.0,7.0,,,1.0,,,96.0
21,"Wellingham, Sharrod",10,2,9,19,2,1.0,,4.0,3.0,1.0,4.0,4.0,3.0,2.0,,10.0,10.0,1.0,2.0,2.0,,,86.0
25,"Young, Tom",5,2,3,8,,1.0,1.0,7.0,1.0,,1.0,1.0,,,,3.0,5.0,,1.0,,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,91,164,380,14,13.0,44.0,72.0,41.0,47.0,37.0,47.0,17.0,19.0,4.0,140.0,234.0,15.0,13.0,48.0,11.0,7.0,
Opposition,Opposition,207,100,191,398,10,13.0,27.0,52.0,28.0,55.0,34.0,38.0,19.0,17.0,2.0,139.0,261.0,12.0,9.0,47.0,22.0,7.0,
