Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",8,8,9,17,,,,4.0,,1.0,1.0,,,,,7.0,10.0,2.0,,1.0,,1.0,76.0
19,"Betts, Eddie",14,9,7,21,5,,,5.0,,3.0,1.0,4.0,1.0,,2.0,10.0,10.0,3.0,5.0,1.0,,1.0,84.0
44,"Carrazzo, Andrew",12,6,12,24,,,,5.0,1.0,4.0,4.0,1.0,1.0,,,7.0,17.0,,,2.0,,2.0,85.0
38,"Garlett, Jeff",9,3,6,15,4,1.0,,2.0,,5.0,,,1.0,,,7.0,8.0,1.0,1.0,1.0,2.0,1.0,84.0
4,"Gibbs, Bryce",14,4,7,21,1,1.0,,4.0,3.0,3.0,5.0,3.0,2.0,2.0,,7.0,12.0,,,2.0,1.0,,90.0
33,"Houlihan, Ryan",10,6,7,17,1,,,4.0,1.0,1.0,2.0,2.0,,1.0,,6.0,10.0,,1.0,,,,96.0
39,"Jacobs, Sam",4,6,8,12,,,15.0,6.0,1.0,1.0,5.0,2.0,1.0,1.0,,7.0,6.0,2.0,,4.0,,,51.0
40,"Jamison, Michael",10,5,5,15,,,,3.0,2.0,1.0,,3.0,,1.0,,3.0,12.0,,,6.0,1.0,,87.0
9,"Johnson, Chris",9,7,9,18,,,,3.0,1.0,,3.0,2.0,1.0,2.0,,7.0,12.0,,,2.0,,,73.0
45,"Joseph, Aaron",9,3,3,12,,,,4.0,2.0,1.0,1.0,2.0,2.0,,,5.0,7.0,1.0,,7.0,,1.0,80.0
5,"Judd, Chris",15,4,9,24,1,,,5.0,4.0,4.0,6.0,3.0,,1.0,3.0,12.0,12.0,,,2.0,1.0,1.0,81.0
8,"Kreuzer, Matthew",7,3,4,11,,,23.0,3.0,1.0,2.0,,3.0,,,,6.0,4.0,2.0,,3.0,,1.0,67.0
24,"Lucas, Kane",14,9,10,24,,,,,4.0,1.0,1.0,4.0,,1.0,,5.0,20.0,,,2.0,1.0,,71.0
3,"Murphy, Marc",9,3,8,17,1,1.0,,5.0,,2.0,3.0,2.0,2.0,1.0,,10.0,9.0,1.0,1.0,1.0,,,82.0
17,"OhAilpin, Setanta",8,3,3,11,2,2.0,,,,,,,,,,5.0,5.0,,2.0,2.0,,1.0,87.0
2,"Russell, Jordan",23,14,12,35,,,,4.0,2.0,3.0,1.0,2.0,1.0,,1.0,8.0,26.0,1.0,1.0,4.0,,,92.0
29,"Scotland, Heath",19,9,8,27,,,,4.0,2.0,6.0,1.0,2.0,,1.0,,4.0,22.0,,,1.0,,,88.0
6,"Simpson, Kade",10,4,12,22,,2.0,,5.0,2.0,1.0,4.0,1.0,,,,8.0,14.0,,,,1.0,1.0,85.0
32,"Thornton, Bret",10,7,7,17,,,,1.0,2.0,,,1.0,1.0,1.0,,5.0,13.0,,,4.0,,,86.0
30,"Waite, Jarrad",10,8,1,11,4,1.0,,4.0,,2.0,,2.0,,2.0,,6.0,5.0,3.0,5.0,3.0,,,86.0
43,"White, Simon",15,10,3,18,,,,,2.0,3.0,,4.0,,1.0,,3.0,16.0,,,6.0,,,83.0
13,"Yarran, Chris",8,5,2,10,1,,1.0,6.0,,3.0,1.0,1.0,,1.0,,2.0,8.0,,2.0,1.0,2.0,2.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,247,136,152,399,20,9.0,39.0,77.0,30.0,47.0,39.0,44.0,13.0,16.0,6.0,140.0,258.0,16.0,18.0,55.0,9.0,12.0,
Opposition,Opposition,177,77,141,318,9,14.0,45.0,68.0,26.0,42.0,35.0,39.0,16.0,13.0,,131.0,189.0,12.0,7.0,35.0,6.0,4.0,
