Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",20y 323d,21 (10-0-11 47.62%),1 (0.05),←,
2,"Crouch, Brad",19y 209d,11 (5-0-6 45.45%),2 (0.18),←,
32,"Dangerfield, Patrick",23y 128d,106 (54-0-52 50.94%),120 (1.13),←,
26,"Douglas, Richard",26y 186d,133 (67-0-66 50.38%),93 (0.70),←,
38,"Grigg, Mitch",20y 221d,3 (2-0-1 66.67%),2 (0.67),←,
45,"Henderson, Ricky",24y 334d,56 (26-0-30 46.43%),39 (0.70),←,
24,"Jacobs, Sam",25y 123d,79 (39-0-40 49.37%),16 (0.20),62 (32-0-30 51.61%),13 (0.21)
8,"Johnston, Lewis",22y 161d,5 (3-0-2 60.00%),6 (1.20),3 (2-0-1 66.67%),5 (1.67)
46,"Laird, Rory",19y 225d,15 (7-0-8 46.67%),1 (0.07),←,
27,"Lynch, Tom",22y 330d,28 (16-0-12 57.14%),41 (1.46),22 (12-0-10 54.55%),37 (1.68)
14,"Mackay, David",25y 17d,102 (59-0-43 57.84%),29 (0.28),←,
22,"Otten, Andy",24y 88d,66 (33-0-33 50.00%),11 (0.17),←,
23,"Petrenko, Jared",23y 232d,69 (31-0-38 44.93%),44 (0.64),←,
25,"Rutten, Ben",30y 75d,212 (121-0-91 57.08%),8 (0.04),←,
34,"Shaw, Sam",22y 128d,15 (12-0-3 80.00%),,←,
9,"Sloane, Rory",23y 147d,75 (39-0-36 52.00%),45 (0.60),←,
33,"Smith, Brodie",21y 209d,51 (28-0-23 54.90%),9 (0.18),←,
12,"Talia, Daniel",21y 313d,51 (29-0-22 56.86%),3 (0.06),←,
5,"Thompson, Scott",30y 150d,242 (133-0-109 54.96%),144 (0.60),203 (115-0-88 56.65%),127 (0.63)
7,"van Berlo, Nathan",27y 66d,179 (101-0-78 56.42%),61 (0.34),←,
17,"Vince, Bernie",27y 313d,126 (66-0-60 52.38%),79 (0.63),←,
11,"Wright, Matthew",23y 240d,57 (29-0-28 50.88%),44 (0.77),←,
Totals,Totals,23y 358d,1702 (910-0-792 53.47%),798 (0.47),,
C,"Sanderson, Brenton",39y 165d,44 (26-0-18 59.09%),,←,
