Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Farmer, Jeff",7.0,5.0,4.0,11.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,
20,"Febey, Matthew",13.0,7.0,8.0,21.0,2.0,,,1.0,1.0,6.0,2.0,1.0,1.0,2.0,,,,,,,,,
21,"Febey, Steven",16.0,5.0,5.0,21.0,,,,1.0,5.0,2.0,3.0,1.0,1.0,,,,,,,,,,
27,"Ingerson, Anthony",4.0,6.0,7.0,11.0,,,4.0,,3.0,,1.0,1.0,,,,,,,,,,,
16,"Johnstone, Travis",2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,
7,"Kowal, Darren",12.0,6.0,9.0,21.0,,,,1.0,7.0,3.0,3.0,1.0,,,,,,,,,,,
36,"Leoncelli, Andrew",10.0,2.0,4.0,14.0,,,,5.0,1.0,3.0,3.0,,,,,,,,,,,,
3,"Lyon, Garry",10.0,6.0,3.0,13.0,3.0,,,,,2.0,1.0,2.0,,,,,,,,,,,
35,"McDonald, Anthony",9.0,6.0,10.0,19.0,,1.0,,7.0,3.0,4.0,6.0,1.0,2.0,,,,,,,,,,
23,"McDonald, James",12.0,7.0,5.0,17.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
9,"Neitz, David",11.0,5.0,3.0,14.0,4.0,2.0,4.0,1.0,,4.0,,,,2.0,,,,,,,,,
43,"Rigoni, Guy",10.0,2.0,3.0,13.0,1.0,1.0,,,1.0,4.0,1.0,,,,,,,,,,,,
24,"Robertson, Russell",1.0,2.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,
10,"Seecamp, Marcus",6.0,3.0,6.0,12.0,,,,2.0,2.0,2.0,,1.0,,,,,,,,,,,
1,"Shanahan, Jamie",2.0,2.0,3.0,5.0,,,,,,,,,1.0,,,,,,,,,,
29,"Smith, Shaun",,1.0,,,,,,,,,,,,,,,,,,,,,
11,"Stynes, Jim",4.0,2.0,3.0,7.0,,,9.0,,1.0,1.0,3.0,,2.0,,,,,,,,,,
2,"Tingay, Stephen",15.0,5.0,6.0,21.0,,1.0,,2.0,2.0,7.0,3.0,2.0,,1.0,,,,,,,,,
12,"Viney, Todd",12.0,6.0,7.0,19.0,1.0,,,2.0,1.0,3.0,4.0,,,1.0,,,,,,,,,
34,"White, Jeff",10.0,5.0,4.0,14.0,,2.0,25.0,,1.0,3.0,3.0,2.0,2.0,3.0,,,,,,,,,
22,"Woewodin, Shane",12.0,6.0,4.0,16.0,,,,1.0,1.0,4.0,2.0,3.0,,2.0,,,,,,,,,
13,"Yze, Adem",7.0,1.0,,7.0,,,,,2.0,2.0,1.0,,2.0,,,,,,,,,,
Totals,Totals,185.0,90.0,95.0,280.0,13.0,9.0,42.0,26.0,33.0,52.0,39.0,15.0,12.0,11.0,,,,,,,,,
Opposition,Opposition,220.0,79.0,95.0,315.0,22.0,20.0,33.0,44.0,34.0,61.0,51.0,9.0,11.0,12.0,6.0,,,,,,,,
