Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
25,"Brown, Nathan",24y 245d,15 (8-0-7 53.33%),,←,
32,"Bruce, Cameron",21y 198d,22 (14-0-8 63.64%),27 (1.23),←,
28,"Collins, Matthew",24y 73d,37 (22-0-15 59.46%),7 (0.19),23 (16-0-7 69.57%),5 (0.22)
33,"Farmer, Jeff",23y 296d,105 (46-0-59 43.81%),227 (2.16),←,
21,"Febey, Steven",31y 240d,241 (123-0-118 51.04%),33 (0.14),←,
18,"Green, Brad",20y 34d,22 (15-0-7 68.18%),33 (1.50),←,
4,"Grgic, Brent",21y 190d,66 (31-0-35 46.97%),29 (0.44),←,
27,"Ingerson, Anthony",31y 185d,151 (65-0-86 43.05%),40 (0.26),114 (49-0-65 42.98%),15 (0.13)
41,"Jolly, Darren",19y 161d,2 (2-0-0 100.00%),,←,
36,"Leoncelli, Andrew",26y 273d,91 (42-0-49 46.15%),36 (0.40),←,
35,"McDonald, Anthony",28y 307d,82 (39-0-43 47.56%),35 (0.43),←,
9,"Neitz, David",26y 84d,161 (74-0-87 45.96%),244 (1.52),←,
8,"Nicholson, Alistair",23y 43d,33 (19-0-14 57.58%),,←,
43,"Rigoni, Guy",26y 263d,73 (40-0-33 54.79%),24 (0.33),←,
24,"Robertson, Russell",22y 143d,60 (33-0-27 55.00%),81 (1.35),←,
5,"Schwarz, David",28y 266d,142 (65-1-76 46.13%),218 (1.54),←,
42,"Walsh, Peter",24y 266d,45 (23-0-22 51.11%),9 (0.20),←,
10,"Ward, Daniel",23y 281d,32 (13-0-19 40.63%),6 (0.19),←,
34,"White, Jeff",24y 56d,103 (51-0-52 49.51%),58 (0.56),71 (38-0-33 53.52%),40 (0.56)
26,"Williams, Luke",21y 108d,6 (3-0-3 50.00%),,←,
22,"Woewodin, Shane",24y 278d,97 (44-0-53 45.36%),46 (0.47),←,
13,"Yze, Adem",23y 207d,122 (54-0-68 44.26%),80 (0.66),←,
Totals,Totals,24y 257d,1708 (826-1-881 48.36%),1233 (0.72),,
C,"Daniher, Neale",40y 60d,75 (40-0-35 53.33%),,←,
