Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",26y 20d,58 (37-0-21 63.79%),7 (0.12),52 (34-0-18 65.38%),7 (0.13)
4,"Bontempelli, Marcus",21y 274d,85 (48-0-37 56.47%),78 (0.92),←,
5,"Boyd, Matthew",34y 363d,292 (146-2-144 50.34%),86 (0.29),←,
15,"Campbell, Tom",25y 296d,42 (18-0-24 42.86%),23 (0.55),←,
12,"Cordy, Zaine",20y 302d,30 (18-0-12 60.00%),8 (0.27),←,
6,"Dahlhaus, Luke",25y 4d,137 (65-0-72 47.45%),108 (0.79),←,
31,"Dale, Bailey",21y 34d,30 (15-0-15 50.00%),26 (0.87),←,
35,"Daniel, Caleb",21y 49d,54 (33-0-21 61.11%),22 (0.41),←,
20,"Dunkley, Josh",20y 228d,24 (16-0-8 66.67%),14 (0.58),←,
7,"Hunter, Lachie",22y 255d,84 (45-0-39 53.57%),44 (0.52),←,
39,"Johannisen, Jason",24y 290d,84 (42-0-42 50.00%),28 (0.33),←,
21,"Liberatore, Tom",25y 101d,116 (50-0-66 43.10%),39 (0.34),←,
27,"Lipinski, Patrick",19y 39d,1 (0-0-1 0.00%),,←,
11,"Macrae, Jack",23y 22d,99 (52-0-47 52.53%),21 (0.21),←,
16,"McLean, Toby",21y 206d,38 (24-0-14 63.16%),29 (0.76),←,
38,"Morris, Dale",34y 239d,241 (132-2-107 55.19%),3 (0.01),←,
2,"Murphy, Robert",35y 77d,312 (140-4-168 45.51%),183 (0.59),←,
42,"Picken, Liam",31y 24d,198 (99-0-99 50.00%),87 (0.44),←,
23,"Roughead, Jordan",26y 295d,126 (60-0-66 47.62%),28 (0.22),←,
1,"Suckling, Matt",29y 31d,141 (99-0-42 70.21%),67 (0.48),39 (24-0-15 61.54%),16 (0.41)
34,"Williams, Bailey",19y 319d,18 (9-0-9 50.00%),,←,
33,"Young, Lewis",18y 248d,7 (4-0-3 57.14%),,←,
Totals,Totals,24y 352d,2217 (1152-8-1057 51.96%),901 (0.41),,
C,"Beveridge, Luke",47y 2d,71 (44-0-27 61.97%),,←,
