Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",31y 336d,234 (96-2-136 41.45%),228 (0.97),214 (92-2-120 43.46%),207 (0.97)
17,"Burns, Scott",29y 186d,171 (75-1-95 44.15%),96 (0.56),←,
8,"Clement, James",27y 296d,163 (68-0-95 41.72%),46 (0.28),79 (42-0-37 53.16%),8 (0.10)
33,"Cloke, Cameron",19y 189d,7 (3-0-4 42.86%),5 (0.71),←,
34,"Cloke, Jason",22y 51d,56 (32-0-24 57.14%),4 (0.07),←,
13,"Cole, Richard",20y 347d,39 (22-0-17 56.41%),6 (0.15),←,
1,"Davis, Leon",23y 9d,79 (37-0-42 46.84%),93 (1.18),←,
4,"Didak, Alan",21y 132d,62 (36-0-26 58.06%),78 (1.26),←,
25,"Fraser, Josh",22y 173d,99 (51-0-48 51.52%),92 (0.93),←,
6,"Holland, Brodie",24y 175d,99 (42-0-57 42.42%),102 (1.03),63 (34-0-29 53.97%),65 (1.03)
26,"Johnson, Ben",23y 82d,91 (49-0-42 53.85%),19 (0.21),←,
18,"Licuria, Paul",26y 174d,129 (57-0-72 44.19%),39 (0.30),119 (55-0-64 46.22%),37 (0.31)
24,"Lockyer, Tarkyn",24y 240d,88 (41-0-47 46.59%),44 (0.50),←,
29,"Lokan, Matthew",21y 219d,38 (21-0-17 55.26%),16 (0.42),←,
3,"Lonie, Ryan",21y 114d,77 (42-0-35 54.55%),35 (0.45),←,
27,"McGough, Mark",20y 4d,34 (18-0-16 52.94%),11 (0.32),←,
35,"Prestigiacomo, Simon",26y 147d,136 (55-0-81 40.44%),3 (0.02),←,
21,"Richards, Guy",21y 97d,12 (4-0-8 33.33%),3 (0.25),←,
23,"Rocca, Anthony",26y 316d,177 (82-0-95 46.33%),274 (1.55),155 (71-0-84 45.81%),263 (1.70)
22,"Shaw, Rhyce",22y 254d,32 (17-0-15 53.13%),5 (0.16),←,
14,"Wakelin, Shane",29y 319d,177 (88-2-87 50.28%),19 (0.11),83 (47-0-36 56.63%),
2,"Woewodin, Shane",27y 350d,176 (85-0-91 48.30%),85 (0.48),38 (21-0-17 55.26%),22 (0.58)
Totals,Totals,24y 125d,2176 (1021-5-1150 46.92%),1303 (0.60),,
C,"Malthouse, Mick",50y 314d,485 (277-4-204 57.53%),,107 (54-0-53 50.47%),
