Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",2,1,3,5,,1.0,,1.0,,,1.0,,,,,2.0,3.0,,,3.0,,,87.0
3,"Coniglio, Stephen",8,1,19,27,,,1.0,4.0,1.0,4.0,8.0,7.0,2.0,,,13.0,14.0,,,1.0,,1.0,88.0
1,"Davis, Phil",9,3,4,13,,,,3.0,6.0,1.0,1.0,3.0,,1.0,,7.0,6.0,1.0,,12.0,,1.0,88.0
4,"Greene, Toby",12,3,6,18,3,1.0,,2.0,,4.0,3.0,1.0,2.0,,,11.0,7.0,1.0,2.0,2.0,,2.0,82.0
32,"Griffen, Ryan",4,1,14,18,,,2.0,3.0,1.0,3.0,2.0,3.0,,1.0,,7.0,12.0,,,3.0,1.0,1.0,74.0
19,"Haynes, Nick",14,11,3,17,,,,3.0,5.0,3.0,1.0,3.0,,1.0,,8.0,10.0,3.0,,9.0,,,86.0
2,"Hopper, Jacob",1,1,11,12,,,,4.0,,1.0,2.0,1.0,,1.0,,6.0,6.0,,,,,,69.0
22,"Kelly, Josh",14,3,15,29,,,,5.0,4.0,6.0,1.0,4.0,,2.0,,9.0,23.0,,,1.0,,,93.0
37,"Lobb, Rory",12,7,3,15,3,,7.0,2.0,2.0,1.0,,3.0,1.0,1.0,,7.0,7.0,3.0,2.0,6.0,,,90.0
41,"Mumford, Shane",4,3,6,10,,,46.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,,6.0,4.0,1.0,,4.0,,,90.0
7,"Palmer, Rhys",6,6,8,14,,,,2.0,,1.0,,4.0,1.0,2.0,,4.0,11.0,,1.0,,,1.0,88.0
24,"Patfull, Joel",3,,3,6,,,,5.0,2.0,,,2.0,,2.0,,2.0,5.0,,,4.0,,,84.0
12,"Patton, Jonathon",6,5,3,9,4,1.0,,2.0,,1.0,,2.0,,,,2.0,7.0,1.0,3.0,1.0,,,82.0
9,"Scully, Tom",12,3,18,30,,1.0,,5.0,2.0,2.0,1.0,4.0,,2.0,,10.0,19.0,,,,1.0,1.0,96.0
23,"Shaw, Heath",15,5,,15,1,,1.0,2.0,8.0,,1.0,5.0,1.0,1.0,,4.0,11.0,,,7.0,1.0,,94.0
5,"Shiel, Dylan",12,3,16,28,,2.0,,5.0,3.0,3.0,7.0,1.0,2.0,,,11.0,16.0,,,1.0,,,70.0
10,"Smith, Devon",6,1,10,16,1,2.0,,5.0,2.0,5.0,,4.0,1.0,1.0,,7.0,10.0,,,2.0,1.0,,83.0
20,"Tomlinson, Adam",7,5,4,11,,,,4.0,1.0,,,3.0,,1.0,,3.0,7.0,,,6.0,,,89.0
8,"Ward, Callan",7,3,2,9,,,1.0,1.0,,,1.0,2.0,,,,3.0,5.0,,,,,,26.0
6,"Whitfield, Lachie",13,7,9,22,,,,5.0,3.0,4.0,2.0,3.0,2.0,3.0,,9.0,14.0,,,3.0,1.0,,88.0
29,"Williams, Zac",9,2,6,15,,,,2.0,6.0,1.0,2.0,4.0,,3.0,,8.0,7.0,,,3.0,,,82.0
16,"Wilson, Nathan",14,6,6,20,,1.0,,3.0,4.0,4.0,1.0,1.0,,,,5.0,15.0,1.0,,,,1.0,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,80,169,359,12,11.0,58.0,74.0,51.0,45.0,38.0,61.0,13.0,23.0,,144.0,219.0,11.0,8.0,68.0,5.0,8.0,
Opposition,Opposition,223,83,169,392,13,11.0,40.0,70.0,31.0,68.0,53.0,50.0,23.0,13.0,,160.0,228.0,12.0,12.0,70.0,9.0,9.0,
