Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",21y 125d,2 (2-0-0 100.00%),,←,
1,"Boak, Travis",26y 267d,159 (71-1-87 44.97%),94 (0.59),←,
5,"Broadbent, Matthew",24y 267d,108 (45-1-62 42.13%),41 (0.38),←,
27,"Carlile, Alipate",27y 360d,157 (68-1-88 43.63%),5 (0.03),←,
18,"Cornes, Kane",32y 110d,296 (150-2-144 51.01%),92 (0.31),←,
7,"Ebert, Brad",25y 23d,151 (64-1-86 42.72%),80 (0.53),75 (36-1-38 48.67%),47 (0.63)
8,"Hartlett, Hamish",24y 254d,94 (40-1-53 43.09%),57 (0.61),←,
36,"Hombsch, Jack",22y 49d,43 (20-0-23 46.51%),,34 (20-0-14 58.82%),
42,"Jonas, Tom",24y 106d,60 (28-1-31 47.50%),1 (0.02),←,
48,"Krakouer, Nathan",26y 355d,55 (24-0-31 43.64%),15 (0.27),42 (23-0-19 54.76%),7 (0.17)
23,"Lobbe, Matthew",26y 72d,68 (33-0-35 48.53%),16 (0.24),←,
2,"Mitchell, Kane",25y 145d,25 (13-0-12 52.00%),16 (0.64),←,
6,"Monfries, Angus",28y 96d,195 (82-3-110 42.82%),228 (1.17),45 (24-0-21 53.33%),63 (1.40)
29,"Pittard, Jasper",24y 24d,60 (32-0-28 53.33%),9 (0.15),←,
21,"Polec, Jared",22y 195d,44 (25-0-19 56.82%),28 (0.64),28 (18-0-10 64.29%),19 (0.68)
4,"Ryder, Paddy",27y 42d,174 (81-4-89 47.70%),121 (0.70),4 (2-0-2 50.00%),4 (1.00)
28,"Schulz, Jay",30y 7d,171 (70-3-98 41.81%),290 (1.70),100 (46-1-53 46.50%),232 (2.32)
12,"Trengove, Jackson",24y 174d,102 (41-1-60 40.69%),8 (0.08),←,
39,"Westhoff, Justin",28y 206d,163 (72-1-90 44.48%),207 (1.27),←,
19,"White, Matt",28y 10d,131 (61-4-66 48.09%),83 (0.63),26 (17-0-9 65.38%),29 (1.12)
20,"Wingard, Chad",21y 270d,71 (35-1-35 50.00%),100 (1.41),←,
40,"Young, Aaron",22y 140d,33 (16-1-16 50.00%),14 (0.42),←,
Totals,Totals,25y 249d,2362 (1073-26-1263 45.43%),1505 (0.64),,
C,"Hinkley, Ken",48y 207d,52 (31-0-21 59.62%),,←,
