Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",32y 322d,290 (153-2-135 53.10%),379 (1.31),98 (29-0-69 29.59%),117 (1.19)
13,"Ah Chee, Callum",19y 174d,18 (5-0-13 27.78%),10 (0.56),←,
27,"Ainsworth, Ben",19y 50d,2 (0-0-2 0.00%),2 (1.00),←,
20,"Barlow, Michael",29y 104d,128 (78-1-49 61.33%),83 (0.65),2 (0-0-2 0.00%),2 (1.00)
29,"Bowes, Jack",19y 65d,2 (0-0-2 0.00%),,←,
33,"Hall, Aaron",26y 143d,80 (27-1-52 34.38%),65 (0.81),←,
38,"Joyce, Jesse",19y 227d,13 (3-0-10 23.08%),,←,
10,"Kolodjashnij, Kade",21y 235d,61 (16-1-44 27.05%),11 (0.18),←,
23,"Lemmens, Sean",22y 150d,51 (15-1-35 30.39%),8 (0.16),←,
21,"Leslie, Jack",21y 339d,7 (0-0-7 0.00%),,←,
19,"Lynch, Tom",24y 152d,104 (28-1-75 27.40%),193 (1.86),←,
25,"Lyons, Jarryd",24y 253d,57 (34-0-23 59.65%),32 (0.56),2 (0-0-2 0.00%),
4,"Martin, Jack",22y 62d,46 (13-1-32 29.35%),38 (0.83),←,
17,"May, Steven",25y 81d,90 (28-1-61 31.67%),17 (0.19),←,
11,"Miller, Touk",21y 38d,42 (8-1-33 20.24%),12 (0.29),←,
3,"Rosa, Matt",30y 129d,185 (90-1-94 48.92%),43 (0.23),17 (3-0-14 17.65%),4 (0.24)
42,"Saad, Adam",22y 252d,28 (7-1-20 26.79%),1 (0.04),←,
6,"Sexton, Alex",23y 119d,57 (15-0-42 26.32%),32 (0.56),←,
24,"Swallow, David",24y 133d,80 (22-0-58 27.50%),39 (0.49),←,
16,"Thompson, Rory",26y 20d,81 (24-1-56 30.25%),7 (0.09),←,
28,"Witts, Jarrod",24y 200d,42 (18-0-24 42.86%),19 (0.45),2 (0-0-2 0.00%),1 (0.50)
30,"Wright, Peter",20y 205d,22 (3-0-19 13.64%),30 (1.36),←,
Totals,Totals,23y 257d,1486 (587-13-886 39.50%),1021 (0.69),,
C,"Eade, Rodney",58y 362d,360 (179-5-176 50.42%),,46 (10-1-35 22.83%),
