North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",28y 305d,176 (95-1-80 54.26%),214 (1.22),←,
5,"Anderson, Stuart",22y 273d,42 (30-0-12 71.43%),14 (0.33),←,
11,"Archer, Glenn",24y 3d,97 (60-0-37 61.86%),67 (0.69),←,
26,"Bell, Peter",21y 26d,26 (17-0-9 65.38%),25 (0.96),24 (17-0-7 70.83%),23 (0.96)
12,"Blakey, John",30y 246d,226 (110-0-116 48.67%),69 (0.31),91 (58-0-33 63.74%),31 (0.34)
18,"Carey, Wayne",25y 304d,149 (89-0-60 59.73%),387 (2.60),←,
9,"Chandler, Brett",21y 259d,29 (1-0-28 3.45%),2 (0.07),1 (0-0-1 0.00%),
27,"Crocker, Darren",30y 1d,150 (75-1-74 50.33%),106 (0.71),←,
25,"Daniltchenko, Jason",21y 206d,27 (17-0-10 62.96%),17 (0.63),←,
17,"Freeborn, Glenn",24y 49d,29 (20-0-9 68.97%),17 (0.59),←,
34,"King, David",25y 20d,67 (44-0-23 65.67%),17 (0.25),←,
7,"Laidley, Dani",30y,141 (86-1-54 61.35%),14 (0.10),89 (57-0-32 64.04%),3 (0.03)
35,"Longmire, John",26y 86d,156 (78-1-77 50.32%),495 (3.17),←,
4,"Martyn, Mick",28y 208d,177 (98-1-78 55.65%),14 (0.08),←,
31,"McKernan, Corey",23y 98d,72 (49-0-23 68.06%),74 (1.03),←,
13,"Pike, Martin",24y 133d,61 (12-0-49 19.67%),40 (0.66),1 (0-0-1 0.00%),
22,"Roberts, Mark",31y 272d,165 (82-0-83 49.70%),139 (0.84),88 (56-0-32 63.64%),120 (1.36)
3,"Rock, Anthony",26y 179d,138 (83-0-55 60.14%),116 (0.84),←,
8,"Scott, Robert",28y 26d,182 (109-1-72 60.16%),194 (1.07),50 (34-0-16 68.00%),30 (0.60)
24,"Sholl, Craig",29y 87d,152 (87-0-65 57.24%),57 (0.38),←,
10,"Stevens, Anthony",25y 268d,132 (78-0-54 59.09%),67 (0.51),←,
Totals,Totals,26y 58d,2394 (1320-6-1068 55.14%),2145 (0.90),,
C,"Pagan, Denis",49y 184d,96 (62-0-34 64.58%),,←,
