Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",14,3,5,19,1,,,1.0,,,,,3.0,3.0,,,,,,,,,
8,"Anderson, Dean",12,2,5,17,1,,,1.0,,,,,1.0,3.0,,,,,,,,,
7,"Ayres, Gary",11,4,19,30,,,,1.0,,,,,2.0,1.0,,,,,,,,,
4,"Collins, Andrew",17,3,3,20,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
3,"Condon, Anthony",14,4,3,17,,,,2.0,,,,,,,,,,,,,,,
26,"Cooper, Paul",14,2,1,15,,1.0,,2.0,,,,,3.0,2.0,,,,,,,,,
13,"Dear, Paul",3,1,4,7,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Dunstall, Jason",14,5,3,17,7,3.0,,,,,,,,1.0,,,,,,,,,
16,"Gowers, Andrew",7,2,3,10,,,2.0,1.0,,,,,1.0,,,,,,,,,,
6,"Hall, Tony",10,7,6,16,4,2.0,,,,,,,1.0,1.0,3.0,,,,,,,,
17,"Hudson, Paul",11,5,6,17,1,3.0,,1.0,,,,,,,,,,,,,,,
11,"Jarman, Darren",20,7,11,31,2,1.0,,2.0,,,,,1.0,1.0,2.0,,,,,,,,
24,"Langford, Chris",9,2,8,17,,,,,,,,,3.0,,,,,,,,,,
12,"Lawrence, Stephen",9,4,6,15,,,23.0,1.0,,,,,1.0,,,,,,,,,,
20,"Maginness, Scott",4,,5,9,,,,,,,,,,,,,,,,,,,
2,"Mew, Chris",6,,2,8,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
35,"Morrissey, James",7,1,4,11,,,,,,,,,1.0,,,,,,,,,,
44,"Platten, John",19,3,9,28,2,2.0,,1.0,,,,,3.0,2.0,,,,,,,,,
18,"Pritchard, Darrin",17,5,6,23,2,2.0,,3.0,,,,,,3.0,,,,,,,,,
25,"Taylor, Jason",5,3,7,12,1,2.0,,4.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,63,116,339,21,20.0,29.0,24.0,,,,,24.0,20.0,5.0,,,,,,,,
Opposition,Opposition,182,59,112,294,12,13.0,13.0,23.0,,,,,20.0,24.0,1.0,,,,,,,,
