Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Charles, Sean",22y 21d,36 (13-0-23 36.11%),52 (1.44),←,
23,"Clarkson, Alastair",29y 42d,126 (51-2-73 41.27%),83 (0.66),33 (9-0-24 27.27%),22 (0.67)
33,"Farmer, Jeff",19y 349d,35 (8-0-27 22.86%),55 (1.57),←,
21,"Febey, Steven",27y 293d,170 (88-0-82 51.76%),23 (0.14),←,
32,"Gaspar, Damien",22y 72d,27 (7-0-20 25.93%),,←,
15,"Hopgood, Paul",23y 322d,70 (31-0-39 44.29%),6 (0.09),←,
27,"Ingerson, Anthony",27y 238d,66 (24-0-42 36.36%),39 (0.59),29 (8-0-21 27.59%),14 (0.48)
34,"Irving, Dean",30y 280d,65 (38-1-26 59.23%),13 (0.20),22 (6-0-16 27.27%),4 (0.18)
36,"Leoncelli, Andrew",22y 326d,17 (4-0-13 23.53%),3 (0.18),←,
17,"Lovett, Brett",31y 19d,228 (120-1-107 52.85%),45 (0.20),←,
35,"McDonald, Anthony",24y 360d,8 (1-0-7 12.50%),2 (0.25),←,
18,"Nettelbeck, Craig",25y 13d,76 (19-2-55 26.32%),42 (0.55),31 (9-0-22 29.03%),15 (0.48)
38,"OBrien, Darren",28y 78d,17 (4-0-13 23.53%),7 (0.41),←,
4,"Obst, Andrew",32y 293d,141 (69-0-72 48.94%),58 (0.41),←,
16,"Pyman, Robert",25y 245d,32 (13-0-19 40.63%),14 (0.44),11 (2-0-9 18.18%),5 (0.45)
5,"Schwarz, David",24y 319d,65 (28-1-36 43.85%),97 (1.49),←,
10,"Seecamp, Marcus",24y 316d,94 (33-0-61 35.11%),15 (0.16),43 (15-0-28 34.88%),5 (0.12)
11,"Stynes, Jim",31y 46d,233 (120-1-112 51.72%),125 (0.54),←,
12,"Viney, Todd",31y 70d,183 (89-1-93 48.91%),67 (0.37),←,
22,"Woewodin, Shane",20y 331d,11 (2-0-9 18.18%),3 (0.27),←,
13,"Yze, Adem",19y 260d,36 (12-0-24 33.33%),15 (0.42),←,
Totals,Totals,26y 13d,1736 (774-9-953 44.59%),764 (0.44),,
C,"Hutchison, Greg",39y 360d,2 (1-0-1 50.00%),,←,
