Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Casboult, Levi",5,4,4,9,2,,10.0,3.0,1.0,1.0,,9.0,,4.0,,3.0,6.0,2.0,2.0,3.0,,,92.0
9,"Cripps, Patrick",10,3,11,21,,,,8.0,1.0,3.0,5.0,2.0,2.0,,,14.0,7.0,1.0,,1.0,,,91.0
28,"Cuningham, David",6,1,7,13,,,,5.0,2.0,3.0,,3.0,2.0,2.0,,9.0,6.0,,,,,,74.0
30,"Curnow, Charlie",7,4,2,9,,,,1.0,1.0,,,3.0,1.0,,,5.0,2.0,2.0,,1.0,,,82.0
35,"Curnow, Ed",17,4,14,31,,,,6.0,1.0,6.0,3.0,3.0,1.0,,,15.0,15.0,,,,,,89.0
15,"Docherty, Sam",23,11,4,27,1,,,1.0,4.0,2.0,,8.0,2.0,1.0,,8.0,18.0,1.0,,3.0,,,98.0
25,"Fisher, Zac",7,1,6,13,1,,,2.0,,3.0,,4.0,4.0,,,7.0,6.0,,,1.0,,1.0,75.0
4,"Gibbs, Bryce",19,5,15,34,1,,,6.0,4.0,4.0,8.0,7.0,1.0,,,14.0,19.0,,,1.0,,,77.0
32,"Graham, Nick",14,1,3,17,,,,8.0,1.0,4.0,4.0,3.0,3.0,1.0,,9.0,8.0,,,1.0,2.0,,79.0
8,"Kreuzer, Matthew",11,5,11,22,,2.0,26.0,6.0,1.0,3.0,2.0,1.0,,1.0,,10.0,11.0,,1.0,3.0,,,88.0
22,"Marchbank, Caleb",13,6,4,17,,,,3.0,4.0,1.0,,7.0,1.0,4.0,,4.0,12.0,1.0,,3.0,,,97.0
3,"Murphy, Marc",21,3,11,32,1,1.0,,2.0,2.0,3.0,8.0,3.0,1.0,1.0,,16.0,15.0,,,1.0,,1.0,88.0
5,"Petrevski-Seton, Sam",5,3,3,8,,,,10.0,1.0,,1.0,2.0,,1.0,,3.0,5.0,,,1.0,,,82.0
20,"Plowman, Lachie",12,7,6,18,,,,1.0,2.0,,1.0,3.0,2.0,3.0,,6.0,13.0,,,5.0,,,98.0
17,"Rowe, Sam",1,1,1,2,,,,,,,,,,,,,2.0,,,,,,15.0
44,"Silvagni, Alex",6,8,9,15,,,,4.0,2.0,1.0,,3.0,,2.0,,5.0,10.0,2.0,,4.0,,,98.0
1,"Silvagni, Jack",9,7,3,12,,2.0,,1.0,,,1.0,1.0,,,,4.0,8.0,1.0,3.0,2.0,,,88.0
6,"Simpson, Kade",15,6,4,19,,1.0,,2.0,1.0,4.0,1.0,3.0,,2.0,,6.0,14.0,,1.0,,,,96.0
39,"Thomas, Dale",5,2,3,8,1,,,,1.0,,,2.0,,1.0,,3.0,6.0,,,1.0,,1.0,37.0
23,"Weitering, Jacob",14,8,3,17,,,,,4.0,1.0,,,,,,3.0,13.0,,1.0,8.0,1.0,,90.0
31,"Williamson, Tom",14,8,3,17,,,,1.0,4.0,1.0,1.0,2.0,,1.0,,3.0,14.0,,,3.0,,,76.0
46,"Wright, Matthew",13,2,4,17,,1.0,,2.0,1.0,3.0,,3.0,1.0,,,3.0,13.0,,,2.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,247,100,131,378,7,9.0,36.0,72.0,38.0,43.0,35.0,72.0,21.0,24.0,,150.0,223.0,10.0,8.0,44.0,3.0,3.0,
Opposition,Opposition,218,69,161,379,13,8.0,43.0,79.0,35.0,52.0,44.0,70.0,24.0,21.0,6.0,162.0,208.0,11.0,2.0,51.0,2.0,6.0,
