Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",8,3,4,12,,,,2.0,3.0,2.0,1.0,2.0,1.0,1.0,,3.0,9.0,,,,1.0,,66.0
16,"Brown, Leigh",7,4,7,14,,,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,,3.0,11.0,,,4.0,,,92.0
24,"Firrito, Michael",4,3,6,10,,,1.0,1.0,1.0,1.0,,4.0,,1.0,,4.0,6.0,1.0,,5.0,,,95.0
38,"Gibson, Josh",6,2,7,13,,,,2.0,1.0,4.0,,1.0,1.0,,,3.0,11.0,,,6.0,,1.0,78.0
15,"Green, Kasey",9,4,2,11,1,,,1.0,2.0,5.0,2.0,,,,,3.0,8.0,,,1.0,,1.0,53.0
31,"Hale, David",2,2,4,6,,,6.0,,,,1.0,3.0,,3.0,,2.0,4.0,,,1.0,,,85.0
4,"Harris, Daniel",14,6,12,26,,1.0,,5.0,2.0,6.0,6.0,2.0,1.0,,1.0,9.0,17.0,,,2.0,,1.0,74.0
29,"Harvey, Brent",11,4,15,26,1,1.0,,1.0,,6.0,1.0,2.0,2.0,2.0,,8.0,19.0,1.0,,,4.0,1.0,87.0
21,"Jones, Corey",9,6,3,12,3,1.0,,3.0,1.0,3.0,,1.0,,,,2.0,9.0,1.0,2.0,4.0,,,91.0
5,"McConnell, Daniel",10,8,9,19,,,,2.0,2.0,2.0,1.0,1.0,,,,3.0,16.0,,,5.0,1.0,,79.0
1,"McIntosh, Hamish",8,6,9,17,,,11.0,,2.0,2.0,4.0,1.0,1.0,,,7.0,10.0,2.0,,3.0,,,69.0
18,"Moran, Brad",4,2,6,10,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,4.0,6.0,,,1.0,,,68.0
20,"Petrie, Drew",8,9,12,20,,,,1.0,8.0,1.0,1.0,2.0,2.0,,,6.0,14.0,1.0,,13.0,1.0,,100.0
3,"Rawlings, Brady",9,3,16,25,1,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,6.0,19.0,,1.0,2.0,1.0,,85.0
26,"Rocca, Saverio",4,3,2,6,3,,2.0,2.0,,,,2.0,,,,4.0,3.0,,3.0,,,,85.0
32,"Sansbury, Eddie",6,4,5,11,,,,3.0,,1.0,1.0,3.0,1.0,1.0,,3.0,8.0,,1.0,1.0,,,100.0
34,"Schwarze, Ben",5,4,4,9,,1.0,,,,2.0,,1.0,,,,1.0,8.0,,,1.0,3.0,,51.0
9,"Sinclair, Jess",19,6,12,31,,,,3.0,6.0,4.0,1.0,3.0,1.0,,,9.0,22.0,,,3.0,1.0,,100.0
19,"Swallow, Andrew",5,2,6,11,,,,1.0,,1.0,3.0,4.0,3.0,2.0,,7.0,5.0,,,2.0,1.0,,80.0
23,"Thompson, Nathan",4,5,4,8,,1.0,,,,,,,,,,1.0,7.0,,4.0,,,,79.0
36,"Watt, Shannon",8,6,7,15,1,,,,3.0,2.0,,,,,,1.0,12.0,,,2.0,2.0,,97.0
8,"Wells, Daniel",16,9,8,24,,,,2.0,5.0,3.0,1.0,1.0,,,,3.0,19.0,,,3.0,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,101,160,336,10,11.0,25.0,33.0,42.0,50.0,27.0,38.0,15.0,11.0,1.0,92.0,243.0,6.0,11.0,59.0,15.0,5.0,
Opposition,Opposition,245,135,128,373,20,19.0,21.0,40.0,39.0,65.0,25.0,35.0,11.0,15.0,5.0,97.0,271.0,7.0,26.0,49.0,31.0,17.0,
