Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Bentley, Greg",20y 18d,7 (4-0-3 57.14%),3 (0.43),←,
7,"Burgoyne, Peter",29y 88d,188 (107-3-78 57.71%),180 (0.96),←,
8,"Burgoyne, Shaun",24y 188d,109 (75-0-34 68.81%),112 (1.03),←,
25,"Cassisi, Domenic",24y 217d,87 (56-1-30 64.94%),37 (0.43),←,
30,"Chaplin, Troy",21y 63d,31 (15-1-15 50.00%),3 (0.10),←,
35,"Cornes, Chad",27y 166d,165 (103-1-61 62.73%),132 (0.80),←,
18,"Cornes, Kane",24y 112d,120 (76-1-43 63.75%),53 (0.44),←,
33,"Ebert, Brett",23y 160d,59 (30-1-28 51.69%),73 (1.24),←,
29,"Krakouer, Nathan",18y 357d,5 (4-0-1 80.00%),3 (0.60),←,
5,"Lade, Brendon",30y 291d,175 (99-3-73 57.43%),145 (0.83),←,
12,"Lonie, Nathan",24y 54d,86 (30-0-56 34.88%),43 (0.50),22 (10-0-12 45.45%),8 (0.36)
22,"Mahoney, Josh",29y 178d,93 (46-0-47 49.46%),87 (0.94),63 (36-0-27 57.14%),77 (1.22)
36,"Pettigrew, Michael",22y 42d,36 (17-0-19 47.22%),22 (0.61),←,
15,"Rodan, David",23y 201d,70 (23-0-47 32.86%),51 (0.73),5 (4-0-1 80.00%),8 (1.60)
3,"Salopek, Steven",21y 310d,52 (30-0-22 57.69%),25 (0.48),←,
9,"Surjan, Jacob",21y 255d,28 (15-0-13 53.57%),7 (0.25),←,
23,"Symes, Brad",22y 51d,15 (7-0-8 46.67%),2 (0.13),←,
28,"Thurstans, Toby",26y 256d,63 (40-1-22 64.29%),50 (0.79),←,
1,"Tredrea, Warren",28y 124d,193 (115-2-76 60.10%),430 (2.23),←,
2,"Wakelin, Darryl",32y 259d,250 (139-2-109 56.00%),12 (0.05),135 (86-1-48 64.07%),4 (0.03)
24,"White, Damon",23y 254d,41 (21-1-19 52.44%),39 (0.95),←,
21,"Wilson, Michael",30y 157d,173 (92-4-77 54.34%),49 (0.28),←,
Totals,Totals,25y 23d,2046 (1144-21-881 55.91%),1558 (0.76),,
C,"Williams, Mark",48y 249d,194 (116-2-76 60.31%),,←,
