Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",29y 124d,227 (159-2-66 70.48%),149 (0.66),←,
46,"Blicavs, Mark",22y 10d,2 (2-0-0 100.00%),,←,
1,"Brown, Mitch",22y 222d,6 (5-0-1 83.33%),5 (0.83),←,
23,"Caddy, Josh",20y 191d,26 (5-0-21 19.23%),18 (0.69),2 (2-0-0 100.00%),1 (0.50)
35,"Chapman, Paul",31y 153d,245 (161-2-82 66.12%),327 (1.33),←,
28,"Christensen, Allen",21y 323d,38 (28-0-10 73.68%),31 (0.82),←,
11,"Corey, Joel",31y 49d,255 (167-2-86 65.88%),74 (0.29),←,
22,"Duncan, Mitch",21y 301d,53 (42-0-11 79.25%),53 (1.00),←,
44,"Enright, Corey",31y 205d,246 (161-2-83 65.85%),53 (0.22),←,
26,"Hawkins, Tom",24y 260d,103 (82-0-21 79.61%),174 (1.69),←,
19,"Hunt, Taylor",22y 153d,43 (33-0-10 76.74%),10 (0.23),←,
9,"Kelly, James",29y 99d,214 (145-1-68 67.99%),77 (0.36),←,
13,"Lonergan, Tom",28y 325d,99 (74-1-24 75.25%),48 (0.48),←,
4,"Mackie, Andrew",28y 243d,175 (135-0-40 77.14%),81 (0.46),←,
32,"Motlop, Steven",22y 26d,29 (19-0-10 65.52%),30 (1.03),←,
31,"Podsiadly, James",31y 209d,62 (46-0-16 74.19%),139 (2.24),←,
14,"Selwood, Joel",24y 316d,137 (113-0-24 82.48%),63 (0.46),←,
2,"Smedts, Billie",20y 303d,16 (12-0-4 75.00%),8 (0.50),←,
27,"Stokes, Mathew",28y 136d,133 (106-0-27 79.70%),180 (1.35),←,
7,"Taylor, Harry",26y 299d,114 (91-0-23 79.82%),23 (0.20),←,
5,"Varcoe, Travis",24y 362d,103 (90-0-13 87.38%),114 (1.11),←,
12,"West, Trent",25y 172d,43 (33-0-10 76.74%),18 (0.42),←,
Totals,Totals,25y 353d,2369 (1709-10-650 72.14%),1675 (0.71),,
C,"Scott, Chris",36y 339d,50 (39-0-11 78.00%),,←,
