Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",7,3,2,9,,,,3.0,3.0,1.0,,1.0,1.0,,,4.0,6.0,,,,,,
3,"Breuer, Shayne",1,,1,2,,,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,,
26,"Burgoyne, Peter",16,1,7,23,,,,2.0,,6.0,6.0,2.0,,,,6.0,17.0,,,1.0,2.0,,
12,"Cockatoo-Collins, Che",10,2,2,12,3,1.0,,,,1.0,1.0,2.0,2.0,,,6.0,4.0,,2.0,,,,
28,"Daniels, Stephen",2,1,,2,,,,,1.0,1.0,,1.0,,,,1.0,2.0,,,2.0,,,
37,"Dew, Stuart",8,1,2,10,,5.0,,2.0,,1.0,,,1.0,,,4.0,5.0,,1.0,1.0,,,
11,"Eagleton, Nathan",4,1,,4,1,,,,,2.0,1.0,,,,,,3.0,,1.0,,,,
8,"Francis, Fabian",17,4,3,20,,,,1.0,5.0,2.0,1.0,,1.0,1.0,1.0,6.0,11.0,1.0,,2.0,,,
31,"French, Barnaby",2,3,11,13,1,,13.0,,,,6.0,,2.0,2.0,,9.0,3.0,,,2.0,,,
18,"Harwood, Mark",3,,7,10,,1.0,,,,1.0,4.0,,1.0,,,8.0,2.0,,,1.0,,,
29,"Kingsley, Adam",15,2,5,20,1,,,,1.0,3.0,6.0,1.0,6.0,,,14.0,5.0,,1.0,3.0,,,
20,"Lade, Brendon",12,8,5,17,1,,13.0,,1.0,3.0,2.0,3.0,1.0,1.0,,5.0,11.0,,1.0,,4.0,,
22,"Lockwood, Bowen",5,3,4,9,,1.0,,,,2.0,2.0,,,,,5.0,4.0,1.0,1.0,,,,
9,"Lyle, Brayden",8,3,6,14,,,,,1.0,3.0,,2.0,,,,3.0,12.0,1.0,,,,,
33,"Mead, Darren",9,3,12,21,,,2.0,2.0,3.0,3.0,1.0,2.0,2.0,,3.0,13.0,9.0,1.0,,,,,
14,"Paxman, Stephen",5,4,5,10,,,,,2.0,1.0,,1.0,1.0,1.0,,3.0,5.0,1.0,,1.0,,,
6,"Schofield, Jarrad",7,3,6,13,,,,3.0,,6.0,4.0,1.0,,1.0,,5.0,8.0,,,,,,
34,"Steinberner, Nathan",4,1,2,6,,1.0,,,,2.0,,,,1.0,,4.0,2.0,,,,,,
36,"Stevens, Nick",20,8,3,23,,,,1.0,4.0,6.0,1.0,,1.0,,,8.0,14.0,2.0,,1.0,,,
16,"Tredrea, Warren",12,8,7,19,1,3.0,1.0,,,6.0,,3.0,1.0,5.0,2.0,13.0,6.0,6.0,2.0,2.0,,,
1,"Wanganeen, Gavin",10,3,8,18,,,,,4.0,5.0,1.0,2.0,,1.0,,9.0,9.0,,,1.0,1.0,,
15,"Wilson, Michael",11,1,4,15,,1.0,1.0,2.0,1.0,2.0,,,1.0,2.0,,7.0,7.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,63,102,290,8,17.0,30.0,16.0,26.0,57.0,37.0,22.0,22.0,16.0,6.0,135.0,146.0,13.0,9.0,19.0,7.0,,
Opposition,Opposition,181,64,88,269,6,9.0,16.0,21.0,46.0,37.0,34.0,25.0,16.0,22.0,,135.0,128.0,9.0,9.0,24.0,3.0,,
