Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",22y 167d,53 (19-0-34 35.85%),11 (0.21),←,
40,"Bond, Hugh",19y 307d,3 (2-0-1 66.67%),,←,
35,"Borlase, James",22y 10d,13 (4-0-9 30.77%),1 (0.08),←,
15,"Cook, Brayden",22y 10d,27 (11-1-15 42.59%),15 (0.56),←,
6,"Curtin, Daniel",19y 142d,3 (1-1-1 50.00%),,←,
31,"Dowling, Billy",20y 27d,7 (3-0-4 42.86%),4 (0.57),←,
32,"Fogarty, Darcy",24y 307d,98 (35-1-62 36.22%),150 (1.53),←,
34,"Himmelberg, Elliott",26y 54d,50 (19-1-30 39.00%),49 (0.98),←,
20,"Hinge, Mitch",26y 32d,61 (25-1-35 41.80%),6 (0.10),58 (23-1-34 40.52%),5 (0.09)
1,"Jones, Chayce",24y 196d,91 (29-1-61 32.42%),23 (0.25),←,
48,"Keane, Mark",24y 133d,28 (11-1-16 41.07%),,23 (10-1-12 45.65%),
2,"Keays, Ben",27y 156d,132 (42-1-89 32.20%),86 (0.65),102 (36-1-65 35.78%),75 (0.74)
29,"Laird, Rory",30y 212d,243 (120-2-121 49.79%),30 (0.12),←,
16,"Michalanney, Max",20y 153d,41 (18-1-22 45.12%),,←,
4,"Murphy, Lachlan",25y 237d,111 (45-0-66 40.54%),74 (0.67),←,
27,"Nankervis, Luke",21y 64d,20 (9-1-10 47.50%),,←,
43,"OBrien, Reilly",28y 343d,117 (46-1-70 39.74%),14 (0.12),←,
8,"Rachele, Josh",21y 108d,53 (21-1-31 40.57%),64 (1.21),←,
38,"Sholl, Lachlan",24y 143d,70 (26-1-43 37.86%),24 (0.34),←,
14,"Soligo, Jake",21y 185d,56 (23-1-32 41.96%),21 (0.38),←,
19,"Taylor, Zac",21y 179d,5 (3-0-2 60.00%),1 (0.20),←,
7,"Thilthorpe, Riley",22y 21d,49 (18-0-31 36.73%),50 (1.02),←,
13,"Walker, Taylor",34y 94d,275 (138-2-135 50.55%),636 (2.31),←,
Totals,Totals,23y 349d,1606 (668-18-920 41.59%),1259 (0.78),,
C,"Nicks, Matthew",49y 76d,102 (36-1-65 35.78%),,←,
