Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",19y 162d,16 (6-0-10 37.50%),5 (0.31),←,
41,"Butts, Jordon",21y 205d,20 (7-0-13 35.00%),,←,
39,"Doedee, Tom",24y 145d,47 (17-0-30 36.17%),3 (0.06),←,
32,"Fogarty, Darcy",21y 302d,37 (12-0-25 32.43%),45 (1.22),←,
22,"Frampton, Billy",24y 246d,17 (6-0-11 35.29%),11 (0.65),14 (5-0-9 35.71%),7 (0.50)
17,"Hamill, Will",20y 249d,23 (5-0-18 21.74%),,←,
34,"Himmelberg, Elliott",23y 50d,24 (9-0-15 37.50%),23 (0.96),←,
1,"Jones, Chayce",21y 191d,34 (7-0-27 20.59%),9 (0.26),←,
2,"Keays, Ben",24y 151d,64 (15-0-49 23.44%),23 (0.36),34 (9-0-25 26.47%),12 (0.35)
8,"Kelly, Jake",26y 184d,107 (50-1-56 47.20%),1 (0.01),←,
29,"Laird, Rory",27y 207d,178 (93-1-84 52.53%),18 (0.10),←,
27,"Lynch, Tom",30y 312d,160 (89-1-70 55.94%),199 (1.24),154 (85-1-68 55.52%),195 (1.27)
14,"Mackay, David",32y 364d,244 (135-1-108 55.53%),65 (0.27),←,
25,"McHenry, Ned",21y 11d,25 (6-0-19 24.00%),8 (0.32),←,
36,"McPherson, Andrew",22y 34d,23 (7-0-16 30.43%),,←,
4,"Murphy, Lachlan",22y 232d,55 (22-0-33 40.00%),45 (0.82),←,
43,"OBrien, Reilly",25y 338d,55 (20-0-35 36.36%),5 (0.09),←,
26,"Schoenberg, Harry",20y 153d,26 (9-0-17 34.62%),12 (0.46),←,
11,"Seedsman, Paul",29y 183d,128 (62-1-65 48.83%),64 (0.50),79 (35-1-43 44.94%),47 (0.59)
38,"Sholl, Lachlan",21y 139d,26 (9-0-17 34.62%),5 (0.19),←,
9,"Sloane, Rory",31y 129d,225 (122-1-102 54.44%),130 (0.58),←,
33,"Smith, Brodie",29y 191d,201 (108-1-92 53.98%),64 (0.32),←,
13,"Walker, Taylor",31y 90d,219 (114-1-104 52.28%),487 (2.22),←,
Totals,Totals,24y 360d,1954 (930-8-1016 47.59%),1222 (0.63),,
C,"Nicks, Matthew",46y 72d,35 (9-0-26 25.71%),,←,
