West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",10,8,4,14,,,,4,4.0,,,1.0,,1.0,,4,10,1.0,,2.0,,,95.0
26,"Butler, Sam",17,10,5,22,,,,3,4.0,,1.0,,,,,3,18,1.0,,3.0,,,85.0
27,"Darling, Jack",8,2,4,12,2.0,2.0,,5,,3.0,,1.0,4.0,,,8,4,,1.0,2.0,,,94.0
14,"Duggan, Liam",8,6,7,15,1.0,,,1,2.0,2.0,,2.0,,1.0,,2,13,,,,,,58.0
3,"Gaff, Andrew",19,4,15,34,,,,3,,6.0,4.0,2.0,1.0,1.0,,10,24,,,,1.0,,90.0
22,"Giles, Jonathan",6,2,5,11,,1.0,17.0,1,2.0,3.0,3.0,2.0,2.0,2.0,,7,5,,,7.0,,,77.0
33,"Hill, Josh",10,4,5,15,3.0,,,3,1.0,2.0,3.0,3.0,,,,8,8,,,2.0,2.0,,83.0
25,"Hurn, Shannon",13,11,8,21,,,,1,2.0,1.0,,2.0,1.0,1.0,,4,16,,,,1.0,,83.0
17,"Kennedy, Josh",11,11,6,17,6.0,2.0,,1,,3.0,,3.0,,,3.0,8,10,5.0,8.0,2.0,,,95.0
2,"LeCras, Mark",14,7,5,19,3.0,1.0,,1,,4.0,1.0,3.0,2.0,,,7,9,,1.0,1.0,1.0,1.0,86.0
7,"Masten, Chris",15,6,17,32,,,,2,3.0,2.0,1.0,3.0,,1.0,,7,24,,,,,,85.0
20,"McGovern, Jeremy",13,13,9,22,,,,1,6.0,2.0,,2.0,1.0,1.0,2.0,11,12,3.0,,9.0,,,84.0
1,"Mitchell, Sam",14,5,14,28,,,,4,1.0,1.0,10.0,1.0,1.0,,,11,16,1.0,,,,,86.0
38,"Mutimer, Kurt",4,3,3,7,,,,4,,2.0,1.0,3.0,,1.0,,3,4,,,,,,64.0
11,"Priddis, Matt",7,3,25,32,1.0,,,9,2.0,3.0,4.0,2.0,1.0,1.0,,16,17,,,2.0,,,88.0
8,"Redden, Jack",7,4,10,17,,,,5,1.0,1.0,3.0,3.0,,,,6,12,,,,,1.0,78.0
4,"Sheed, Dom",15,6,10,25,,,,3,,3.0,4.0,3.0,4.0,,,13,14,,,2.0,,,76.0
5,"Sheppard, Brad",7,4,10,17,,,,1,3.0,1.0,,2.0,,,,2,12,,,5.0,,,83.0
13,"Shuey, Luke",19,5,9,28,,1.0,,5,2.0,6.0,3.0,3.0,2.0,1.0,,6,22,,,2.0,,4.0,80.0
19,"Vardy, Nathan",3,2,2,5,,,8.0,2,,1.0,,2.0,,,,2,3,1.0,1.0,1.0,,,59.0
12,"Wellingham, Sharrod",17,7,5,22,,,,4,4.0,2.0,,5.0,,1.0,,2,18,,,1.0,,1.0,82.0
6,"Yeo, Elliot",24,14,8,32,,,,6,1.0,4.0,,1.0,1.0,1.0,1.0,8,25,3.0,,2.0,1.0,1.0,89.0
Totals,Totals,261,137,186,447,16.0,7.0,25.0,69,38.0,52.0,38.0,49.0,20.0,13.0,6.0,148,296,15.0,11.0,43.0,6.0,8.0,
Opposition,Opposition,194,84,164,358,9.0,8.0,54.0,60,36.0,51.0,35.0,56.0,13.0,20.0,,127,223,8.0,6.0,37.0,5.0,2.0,
