Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
11,"Bandy, Daniel",27y 167d,133 (43-1-89 32.71%),114 (0.86),28 (10-1-17 37.50%),34 (1.21)
12,"Bassett, Scott",24y 207d,21 (11-0-10 52.38%),2 (0.10),6 (1-0-5 16.67%),
20,"Bowden, Patrick",21y 273d,11 (1-0-10 9.09%),9 (0.82),←,
17,"Brown, Nathan",25y 83d,121 (62-2-57 52.07%),167 (1.38),←,
16,"Croft, Matthew",30y 67d,172 (92-4-76 54.65%),58 (0.34),←,
38,"Cross, Daniel",20y 35d,7 (2-1-4 35.71%),1 (0.14),←,
14,"Darcy, Luke",27y 296d,161 (81-3-77 51.24%),115 (0.71),←,
28,"Dimattina, Paul",28y 163d,116 (61-1-54 53.02%),52 (0.45),←,
4,"Garlick, Simon",28y 24d,160 (83-2-75 52.50%),126 (0.79),116 (59-2-55 51.72%),99 (0.85)
13,"Giansiracusa, Daniel",21y 54d,40 (15-1-24 38.75%),42 (1.05),←,
9,"Gilbee, Lindsay",21y 300d,27 (13-0-14 48.15%),10 (0.37),←,
8,"Hahn, Mitch",21y 359d,35 (17-0-18 48.57%),8 (0.23),←,
25,"Hargrave, Ryan",21y 282d,25 (10-1-14 42.00%),7 (0.28),←,
22,"Harrison, Ben",28y 107d,121 (58-1-62 48.35%),48 (0.40),45 (20-1-24 45.56%),9 (0.20)
6,"Johnson, Brad",26y 290d,195 (97-4-94 50.77%),235 (1.21),←,
29,"McGuinness, Kieran",19y 300d,8 (2-1-5 31.25%),5 (0.63),←,
23,"McMahon, Jordan",19y 342d,24 (6-1-17 27.08%),16 (0.67),←,
2,"Murphy, Robert",20y 329d,44 (19-1-24 44.32%),11 (0.25),←,
15,"Power, Sam",19y 306d,11 (3-0-8 27.27%),3 (0.27),←,
34,"Skipper, Wayde",20y 64d,3 (0-0-3 0.00%),,←,
5,"Smith, Rohan",29y 338d,219 (112-4-103 52.05%),207 (0.95),←,
7,"West, Scott",28y 171d,216 (108-3-105 50.69%),84 (0.39),←,
Totals,Totals,24y 108d,1870 (896-31-943 47.91%),1320 (0.71),,
C,"Rohde, Peter",38y 166d,7 (2-0-5 28.57%),,←,
