Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bird, Craig",7.0,3.0,10,17,,,,2,1.0,3.0,1.0,1.0,,,,7.0,10,,,1.0,,,81.0
24,"Bolton, Jude",6.0,2.0,8,14,,,,7,1.0,3.0,2.0,2.0,2.0,1.0,,7.0,8,,,,1.0,1.0,85.0
37,"Goodes, Adam",13.0,7.0,9,22,3.0,,,3,1.0,7.0,3.0,1.0,,,,8.0,15,2.0,3.0,1.0,3.0,2.0,95.0
4,"Hannebery, Dan",10.0,3.0,17,27,,,,4,1.0,3.0,1.0,7.0,1.0,4.0,,7.0,20,,,2.0,,,84.0
15,"Jack, Kieren",16.0,3.0,5,21,,,,5,2.0,2.0,4.0,8.0,2.0,2.0,,10.0,11,1.0,,3.0,,,79.0
32,"Jetta, Lewis",12.0,4.0,4,16,2.0,1.0,,2,3.0,3.0,1.0,3.0,,2.0,,1.0,15,,,1.0,4.0,,75.0
34,"Johnson, Alex",7.0,5.0,4,11,,,,2,3.0,,,1.0,,,,4.0,7,1.0,,2.0,1.0,,77.0
12,"Kennedy, Josh",13.0,6.0,22,35,1.0,1.0,,7,2.0,2.0,10.0,2.0,,1.0,,21.0,14,1.0,,1.0,,,82.0
9,"Malceski, Nick",16.0,5.0,4,20,,,,4,6.0,,1.0,1.0,,,,4.0,12,1.0,,7.0,,,78.0
29,"Mattner, Martin",17.0,6.0,4,21,,,,2,1.0,2.0,,2.0,1.0,,,3.0,16,1.0,,5.0,3.0,,84.0
21 ↑,"McGlynn, Ben",10.0,4.0,3,13,1.0,1.0,,2,,2.0,1.0,3.0,1.0,1.0,,6.0,6,,,1.0,,,66.0
3,"McVeigh, Jarrad",7.0,5.0,15,22,,,,3,3.0,2.0,4.0,2.0,,2.0,,7.0,17,,,4.0,,3.0,83.0
10,"Morton, Mitch",6.0,5.0,8,14,2.0,1.0,,4,,2.0,,1.0,,1.0,,7.0,7,2.0,3.0,2.0,,1.0,83.0
41,"Mumford, Shane",,,8,8,,,25.0,6,,,3.0,3.0,1.0,1.0,,7.0,3,,,4.0,,1.0,94.0
5,"OKeefe, Ryan",26.0,4.0,11,37,,1.0,1.0,8,4.0,4.0,9.0,6.0,6.0,4.0,,18.0,20,,,1.0,,2.0,87.0
26 ↓,"Parker, Luke",1.0,,1,2,1.0,,,1,,,,,,,,,2,,,,,,21.0
38,"Pyke, Mike",4.0,4.0,4,8,,,9.0,2,,1.0,1.0,,,,,3.0,5,2.0,,1.0,,,90.0
20,"Reid, Sam",4.0,2.0,7,11,1.0,,,4,1.0,1.0,,1.0,,1.0,,7.0,4,1.0,1.0,2.0,,,89.0
25,"Richards, Ted",11.0,4.0,9,20,,,,1,7.0,,,1.0,2.0,1.0,,8.0,13,1.0,,8.0,,,100.0
30,"Roberts-Thomson, Lewis",6.0,2.0,2,8,,,,1,3.0,,,3.0,,1.0,,5.0,6,,,8.0,,,96.0
2,"Shaw, Rhyce",14.0,6.0,13,27,,,,2,7.0,,,3.0,,,,4.0,21,,,1.0,6.0,,76.0
40,"Smith, Nick",9.0,2.0,7,16,,,,3,5.0,,1.0,,1.0,,,5.0,11,,,9.0,,,96.0
Totals,Totals,215.0,82.0,175,390,11.0,5.0,35.0,75,51.0,37.0,42.0,51.0,17.0,22.0,,149.0,243,13.0,7.0,64.0,18.0,10.0,
Opposition,Opposition,201.0,79.0,133,334,5.0,12.0,42.0,50,26.0,59.0,33.0,50.0,23.0,17.0,,146.0,185,11.0,6.0,55.0,17.0,2.0,
