Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",4,1,7,11,2,,,1.0,,2.0,2.0,1.0,,,,6.0,5.0,,,3.0,,,
15,"Allison, Brett",4,,3,7,,1.0,,2.0,,2.0,1.0,2.0,,1.0,,5.0,1.0,,,,,,
21,"Barry, Leo",11,5,5,16,,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,5.0,9.0,,2.0,,,,
42,"Bennett, Gerrard",3,1,3,6,,,,,,,,1.0,,,,2.0,4.0,,,,,,
24,"Bolton, Jude",11,2,3,14,,,,3.0,2.0,7.0,3.0,1.0,1.0,,,6.0,8.0,,,2.0,,,
8,"Cresswell, Daryn",8,1,12,20,2,,1.0,,,5.0,9.0,4.0,2.0,1.0,,9.0,9.0,,1.0,3.0,,,
28,"Crouch, Jared",11,2,5,16,,,,2.0,2.0,3.0,1.0,2.0,1.0,2.0,,7.0,9.0,,,1.0,4.0,,
6,"Dunkley, Andrew",8,2,5,13,,,,2.0,7.0,,1.0,,3.0,2.0,,8.0,4.0,1.0,,2.0,,,
10,"Filandia, Peter",6,2,4,10,,,,1.0,,1.0,2.0,1.0,2.0,1.0,,6.0,5.0,,1.0,,,,
18,"Fitzgerald, Ryan",2,2,1,3,,1.0,,,,1.0,,2.0,,1.0,,1.0,3.0,1.0,1.0,1.0,,,
37,"Goodes, Adam",8,4,4,12,5,,11.0,,1.0,2.0,1.0,,,1.0,,7.0,4.0,3.0,3.0,4.0,,,
34,"Luff, Troy",18,9,5,23,,,3.0,3.0,5.0,6.0,,3.0,2.0,2.0,,11.0,11.0,3.0,2.0,1.0,1.0,,
36,"Mathews, Ben",15,5,6,21,,,,3.0,3.0,7.0,,,1.0,,,8.0,11.0,1.0,,1.0,2.0,,
11,"Maxfield, Stuart",13,3,3,16,,,,,3.0,5.0,,1.0,1.0,1.0,,5.0,10.0,,,,3.0,,
23,"Nicks, Matthew",10,4,4,14,1,,,1.0,4.0,3.0,2.0,3.0,,1.0,,5.0,8.0,,1.0,,1.0,,
19,"OLoughlin, Michael",13,4,5,18,2,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,,,8.0,10.0,,,1.0,,,
25,"Schauble, Andrew",5,5,2,7,,,,,1.0,2.0,,,,1.0,,4.0,4.0,2.0,1.0,2.0,,,
2,"Schwass, Wayne",5,1,8,13,,1.0,,2.0,,,2.0,3.0,,1.0,,5.0,7.0,,1.0,,2.0,,
7,"Seymour, Brad",7,6,7,14,,,,,1.0,,,1.0,2.0,,,6.0,8.0,1.0,,2.0,,,
1,"Stafford, Greg",11,5,5,16,1,,20.0,1.0,2.0,6.0,2.0,1.0,,1.0,,7.0,10.0,1.0,,1.0,,,
20,"Stevens, John",9,3,3,12,3,1.0,,1.0,,3.0,,1.0,,2.0,,,11.0,,2.0,,1.0,,
33,"Warfe, Rowan",5,5,2,7,,,,,1.0,2.0,1.0,,,,,,7.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,72,102,289,16,10.0,36.0,25.0,35.0,61.0,31.0,30.0,17.0,19.0,,121.0,158.0,13.0,15.0,26.0,14.0,,
Opposition,Opposition,194,74,100,294,17,10.0,29.0,22.0,39.0,55.0,48.0,26.0,19.0,17.0,6.0,141.0,156.0,12.0,11.0,17.0,16.0,,
