Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Brand, Kaiden",11,10,5,16,,,,1.0,,2.0,,2.0,,1.0,,3,14,1.0,,4.0,,,83.0
22,"Breust, Luke",7,2,7,14,1.0,,,,,4.0,1.0,5.0,,3.0,,4,10,,1.0,1.0,,,76.0
9,"Burgoyne, Shaun",7,4,15,22,,1.0,,1.0,3.0,3.0,4.0,3.0,,2.0,,7,14,,,3.0,,1.0,75.0
5,"Burton, Ryan",13,4,3,16,,,,3.0,5.0,2.0,,2.0,,,,2,12,,,2.0,,,78.0
12,"Frawley, James",11,13,8,19,,,,,2.0,,1.0,2.0,,2.0,,5,16,,,9.0,,,94.0
6,"Gibson, Josh",12,10,6,18,,,,,5.0,2.0,1.0,1.0,,,,1,16,,,6.0,,,90.0
19,"Gunston, Jack",10,5,2,12,1.0,1.0,,1.0,,4.0,,3.0,2.0,,,3,9,,,4.0,,1.0,88.0
37,"Hardwick, Blake",11,8,9,20,,,,1.0,2.0,2.0,,1.0,,,,1,19,,,5.0,,,81.0
4,"Hartung, Billy",13,9,9,22,,1.0,,2.0,,5.0,1.0,2.0,,,,2,20,1.0,,1.0,,,90.0
15,"Hodge, Luke",18,9,11,29,,,,1.0,2.0,,1.0,3.0,2.0,1.0,,11,15,1.0,,4.0,,,83.0
17,"Howe, Daniel",7,2,6,13,1.0,,,3.0,1.0,4.0,3.0,,2.0,,,5,9,,1.0,2.0,,1.0,79.0
29,"Langford, Will",9,2,4,13,,,,4.0,,3.0,,3.0,1.0,1.0,,4,8,,,2.0,,1.0,79.0
7,"McEvoy, Ben",6,5,12,18,2.0,,26.0,2.0,,,,,,,,8,11,2.0,2.0,4.0,,,84.0
3,"Mitchell, Tom",15,6,20,35,1.0,,,4.0,1.0,2.0,7.0,4.0,,,,15,21,,,,,,83.0
23,"OBrien, Tim",7,4,2,9,1.0,,6.0,2.0,2.0,,,1.0,1.0,,,4,5,2.0,1.0,3.0,,,79.0
10,"OMeara, Jaeger",6,3,8,14,,,,5.0,3.0,1.0,2.0,2.0,,1.0,,2,11,,,,,,73.0
28,"Puopolo, Paul",4,1,7,11,,,,5.0,,1.0,2.0,1.0,1.0,,,7,4,,,3.0,,,76.0
2,"Roughead, Jarryd",7,5,13,20,,2.0,1.0,1.0,,,,1.0,,,,11,9,2.0,2.0,2.0,,,84.0
26,"Shiels, Liam",12,3,9,21,,,,4.0,,4.0,3.0,5.0,,2.0,,8,14,,,2.0,,1.0,77.0
21,"Sicily, James",8,6,4,12,1.0,2.0,,,1.0,1.0,,4.0,,2.0,,3,9,2.0,1.0,2.0,,,81.0
16,"Smith, Isaac",14,5,4,18,,,,1.0,3.0,4.0,2.0,2.0,,1.0,,5,15,,,1.0,1.0,1.0,78.0
24,"Stratton, Ben",7,4,6,13,,,,3.0,2.0,,,3.0,1.0,1.0,,3,9,,,6.0,1.0,,89.0
Totals,Totals,215,120,170,385,8.0,7.0,33.0,44.0,32.0,44.0,28.0,50.0,10.0,17.0,,114,270,11.0,8.0,66.0,2.0,6.0,
Opposition,Opposition,253,123,215,468,19.0,16.0,38.0,61.0,35.0,56.0,36.0,44.0,17.0,10.0,6.0,146,324,14.0,15.0,40.0,11.0,13.0,
