St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Butler, Dan",10,1,4,14,,,,9.0,,5.0,,3.0,,1.0,,2.0,11.0,,1.0,2.0,1.0,1.0,89.0
31,"Byrnes, Ryan",8,4,7,15,,,,2.0,1.0,2.0,1.0,6.0,,,,3.0,10.0,,,1.0,,,90.0
23 ↑,"Bytel, Jack",3,,2,5,,,,1.0,,,,,,,,,5.0,,,,,,12.0
1,"Coffield, Nick",11,7,4,15,,,,2.0,4.0,,,,1.0,,,4.0,12.0,1.0,,4.0,,,76.0
37,"Connolly, Leo",7,3,3,10,,,,1.0,3.0,1.0,1.0,5.0,,1.0,,3.0,7.0,,,2.0,1.0,,64.0
5,"Crouch, Brad",8,3,16,24,,,,3.0,1.0,4.0,3.0,4.0,1.0,2.0,,11.0,12.0,,,,,1.0,67.0
7,"Dunstan, Luke",13,4,13,26,,,,5.0,,4.0,3.0,5.0,3.0,2.0,,10.0,18.0,,,2.0,,,85.0
22,"Higgins, Jack",10,4,6,16,4,1.0,,1.0,,3.0,,2.0,,,1.0,7.0,8.0,,2.0,2.0,,,87.0
34,"Highmore, Tom",13,9,8,21,,,,2.0,,1.0,,2.0,,1.0,,5.0,14.0,2.0,,4.0,,,85.0
8,"Hill, Bradley",18,4,8,26,,,,,2.0,4.0,,4.0,1.0,2.0,,1.0,23.0,,,5.0,1.0,,86.0
3,"Jones, Zak",12,3,10,22,,,,8.0,2.0,2.0,3.0,3.0,2.0,1.0,,10.0,13.0,,,,2.0,1.0,71.0
39,"Joyce, Darragh",3,2,5,8,,,3.0,1.0,2.0,,,1.0,,1.0,,3.0,5.0,,,4.0,,,72.0
25,"Kent, Dean",12,7,3,15,3,,,4.0,,6.0,,2.0,1.0,1.0,,5.0,9.0,1.0,2.0,3.0,,2.0,84.0
12 ↓,"King, Max",5,4,1,6,2,2.0,,,,,,,1.0,,,4.0,3.0,2.0,2.0,2.0,,,59.0
19,"Marshall, Rowan",13,6,12,25,,,29.0,3.0,,3.0,8.0,6.0,2.0,2.0,2.0,18.0,9.0,1.0,,4.0,,,84.0
36,"McKenzie, Daniel",13,7,7,20,,,,1.0,1.0,5.0,1.0,4.0,,2.0,,8.0,13.0,,,3.0,,1.0,75.0
28,"Membrey, Tim",10,6,5,15,2,,,4.0,,2.0,,4.0,1.0,1.0,,6.0,9.0,1.0,5.0,,,,94.0
6,"Ross, Sebastian",10,6,9,19,,,,4.0,2.0,6.0,3.0,2.0,1.0,,,4.0,14.0,,,,2.0,,87.0
43,"Sharman, Cooper",6,5,5,11,2,1.0,1.0,2.0,,1.0,,1.0,,,,6.0,4.0,2.0,4.0,,,1.0,83.0
35,"Sinclair, Jack",18,6,7,25,,,,4.0,9.0,3.0,,4.0,,,,8.0,16.0,1.0,,4.0,,,83.0
9,"Steele, Jack",15,6,19,34,1,1.0,,7.0,,5.0,7.0,1.0,3.0,,3.0,14.0,20.0,,2.0,2.0,,1.0,88.0
29,"Webster, Jimmy",10,1,4,14,,,,2.0,7.0,1.0,1.0,,,,,2.0,12.0,,,7.0,2.0,,80.0
44,"Wilkie, Callum",10,4,6,16,,,,1.0,4.0,,,2.0,,1.0,,3.0,12.0,,,4.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,102,164,402,14,9.0,33.0,67.0,38.0,58.0,31.0,61.0,17.0,18.0,6.0,137.0,259.0,11.0,18.0,55.0,9.0,8.0,
Opposition,Opposition,207,77,150,357,10,4.0,35.0,45.0,43.0,48.0,40.0,58.0,18.0,17.0,,129.0,220.0,5.0,6.0,51.0,9.0,5.0,
