Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 238d,71 (34-0-37 47.89%),5 (0.07),7 (5-0-2 71.43%),
15,"Amon, Karl",25y 255d,85 (50-0-35 58.82%),39 (0.46),←,
14,"Bergman, Miles",19y 195d,6 (4-0-2 66.67%),1 (0.17),←,
3,"Burton, Ryan",24y 90d,78 (45-1-32 58.33%),9 (0.12),31 (20-0-11 64.52%),4 (0.13)
33,"Byrne-Jones, Darcy",25y 223d,112 (65-0-47 58.04%),6 (0.05),←,
17,"Clurey, Tom",27y 39d,106 (65-0-41 61.32%),,←,
22,"Dixon, Charlie",30y 220d,160 (77-1-82 48.44%),256 (1.60),95 (58-0-37 61.05%),162 (1.71)
28,"Drew, Willem",22y 212d,17 (10-0-7 58.82%),4 (0.24),←,
13,"Fantasia, Orazio",25y 229d,87 (39-1-47 45.40%),125 (1.44),7 (5-0-2 71.43%),14 (2.00)
45,"Frederick, Martin",20y 349d,2 (1-0-1 50.00%),,←,
19,"Georgiades, Mitch",19y 215d,13 (9-0-4 69.23%),20 (1.54),←,
9,"Gray, Robbie",33y 32d,244 (125-0-119 51.23%),342 (1.40),←,
8,"Hartlett, Hamish",30y 260d,189 (96-1-92 51.06%),76 (0.40),←,
5,"Houston, Dan",23y 354d,84 (52-0-32 61.90%),13 (0.15),←,
1,"Jonas, Tom",30y 112d,165 (91-1-73 55.45%),1 (0.01),←,
29,"Lycett, Scott",28y 217d,115 (74-0-41 64.35%),56 (0.49),40 (26-0-14 65.00%),11 (0.28)
4,"Marshall, Todd",22y 205d,39 (29-0-10 74.36%),39 (1.00),←,
32,"Mayes, Sam",26y 346d,111 (34-0-77 30.63%),27 (0.24),10 (7-0-3 70.00%),1 (0.10)
6,"Motlop, Steven",30y 50d,191 (124-2-65 65.45%),214 (1.12),56 (34-0-22 60.71%),39 (0.70)
2,"Powell-Pepper, Sam",23y 113d,77 (48-0-29 62.34%),38 (0.49),←,
20,"Rozee, Connor",21y 99d,43 (27-0-16 62.79%),43 (1.00),←,
16,"Wines, Ollie",26y 206d,165 (95-0-70 57.58%),72 (0.44),←,
36,"Woodcock, Boyd",21y 57d,8 (6-0-2 75.00%),5 (0.63),←,
Totals,Totals,25y 188d,2168 (1200-7-961 55.35%),1391 (0.64),,
C,"Hinkley, Ken",54y 213d,185 (108-0-77 58.38%),,←,
