Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",21y 204d,17 (8-0-9 47.06%),1 (0.06),←,
42,"Bevan, Paul",19y 260d,12 (6-0-6 50.00%),3 (0.25),←,
6,"Bolton, Craig",24y 13d,65 (38-0-27 58.46%),12 (0.18),36 (21-0-15 58.33%),2 (0.06)
24,"Bolton, Jude",24y 90d,103 (51-1-51 50.00%),62 (0.60),←,
32,"Buchanan, Amon",21y 247d,13 (6-0-7 46.15%),4 (0.31),←,
28,"Crouch, Jared",26y 100d,144 (73-1-70 51.04%),32 (0.22),←,
2,"Davis, Nick",24y 75d,102 (46-0-56 45.10%),128 (1.25),31 (16-0-15 51.61%),43 (1.39)
12,"Fosdike, Nic",24y 108d,103 (51-1-51 50.00%),47 (0.46),←,
37,"Goodes, Adam",24y 157d,123 (61-1-61 50.00%),139 (1.13),←,
1,"Hall, Barry",27y 126d,141 (61-2-78 43.97%),302 (2.14),53 (27-1-25 51.89%),158 (2.98)
18,"James, Heath",24y 98d,17 (8-0-9 47.06%),1 (0.06),←,
17,"Kennelly, Tadhg",22y 348d,63 (35-0-28 55.56%),22 (0.35),←,
31,"Kirk, Brett",27y 232d,85 (43-1-41 51.18%),42 (0.49),←,
4,"Mathews, Ben",25y 197d,122 (62-1-59 51.23%),21 (0.17),←,
11,"Maxfield, Stuart",32y 65d,272 (135-3-134 50.18%),148 (0.54),183 (100-2-81 55.19%),83 (0.45)
3,"McVeigh, Jarrad",19y 67d,10 (6-0-4 60.00%),5 (0.50),←,
43,"Meiklejohn, James",19y 351d,6 (4-0-2 66.67%),,←,
23,"Nicks, Matthew",29y 31d,154 (84-1-69 54.87%),117 (0.76),←,
5,"OKeefe, Ryan",23y 141d,55 (29-0-26 52.73%),46 (0.84),←,
29,"Powell, Mark",20y 90d,8 (4-0-4 50.00%),,←,
30,"Roberts-Thomson, Lewis",20y 279d,21 (12-0-9 57.14%),5 (0.24),←,
10,"Williams, Paul",31y 71d,266 (120-3-143 45.68%),297 (1.12),77 (39-1-37 51.30%),74 (0.96)
Totals,Totals,24y 102d,1902 (943-15-944 49.58%),1434 (0.75),,
C,"Roos, Paul",40y 352d,46 (27-0-19 58.70%),,←,
