Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
7,"Allan, Ben",28y 192d,133 (76-0-57 57.14%),95 (0.71),35 (14-0-21 40.00%),23 (0.66)
44,"Bandy, Daniel",21y 158d,21 (9-0-12 42.86%),19 (0.90),←,
21,"Black, Heath",17y 332d,2 (1-0-1 50.00%),2 (1.00),←,
24,"Burton, Matthew",26y 341d,33 (13-0-20 39.39%),16 (0.48),←,
42,"Callaghan, Craig",21y 47d,32 (9-0-23 28.13%),15 (0.47),←,
31,"Clement, James",20y 233d,17 (6-0-11 35.29%),1 (0.06),←,
30,"Delaney, Tony",21y 119d,37 (14-1-22 39.19%),18 (0.49),22 (9-0-13 40.91%),9 (0.41)
19,"Dhurrkay, Gary",23y 52d,27 (11-0-16 40.74%),36 (1.33),←,
37,"Gale, Mark",20y 353d,7 (3-0-4 42.86%),3 (0.43),←,
3,"Harding, Greg",20y 220d,23 (9-0-14 39.13%),,←,
11,"Kickett, Dale",28y 356d,92 (41-0-51 44.57%),47 (0.51),46 (18-0-28 39.13%),7 (0.15)
36,"Leach, Quenton",24y 248d,37 (14-0-23 37.84%),16 (0.43),←,
43,"McGovern, Andrew",29y 18d,48 (16-1-31 34.38%),8 (0.17),28 (12-0-16 42.86%),1 (0.04)
25,"Norrish, Jason",25y 89d,59 (27-0-32 45.76%),7 (0.12),39 (15-0-24 38.46%),5 (0.13)
10,"OReilly, Stephen",24y 167d,83 (37-0-46 44.58%),9 (0.11),47 (16-0-31 34.04%),4 (0.09)
5,"Parker, Daniel",22y 335d,6 (3-0-3 50.00%),10 (1.67),←,
23,"Parker, Shane",24y 66d,28 (11-0-17 39.29%),3 (0.11),←,
1,"Toia, Luke",19y 153d,16 (6-0-10 37.50%),12 (0.75),←,
26,"Waterhouse, Clive",22y 306d,13 (5-0-8 38.46%),15 (1.15),←,
34,"White, Jeff",20y 65d,24 (10-0-14 41.67%),16 (0.67),←,
4,"Wills, Andrew",25y 112d,93 (55-0-38 59.14%),87 (0.94),34 (15-0-19 44.12%),44 (1.29)
Totals,Totals,23y 119d,831 (376-2-453 45.25%),435 (0.52),,
C,"Neesham, Gerard",42y 135d,49 (18-0-31 36.73%),,←,
