Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 66d,55 (33-0-22 60.00%),4 (0.07),28 (19-0-9 67.86%),
31,"Andrews, Harris",24y 267d,136 (53-0-83 38.97%),10 (0.07),←,
33,"Bailey, Zac",21y 346d,70 (43-0-27 61.43%),55 (0.79),←,
7,"Berry, Jarrod",23y 211d,85 (41-0-44 48.24%),39 (0.46),←,
14,"Birchall, Grant",33y 219d,287 (195-1-91 68.12%),36 (0.13),39 (28-0-11 71.79%),2 (0.05)
23,"Cameron, Charlie",27y 61d,151 (94-1-56 62.58%),247 (1.64),78 (47-0-31 60.26%),160 (2.05)
12,"Cockatoo, Nakia",24y 316d,41 (24-1-16 59.76%),30 (0.73),7 (4-0-3 57.14%),5 (0.71)
18,"Coleman, Keidean",21y 157d,23 (15-0-8 65.22%),8 (0.35),←,
3,"Daniher, Joe",27y 184d,132 (55-1-76 42.05%),237 (1.80),24 (15-0-9 62.50%),46 (1.92)
21,"Fullarton, Tom",22y 193d,14 (7-0-7 50.00%),4 (0.29),←,
27,"Gardiner, Darcy",25y 347d,133 (57-0-76 42.86%),5 (0.04),←,
35,"Lester, Ryan",29y 9d,158 (64-0-94 40.51%),46 (0.29),←,
17,"Lyons, Jarryd",29y 44d,159 (90-0-69 56.60%),77 (0.48),67 (46-0-21 68.66%),28 (0.42)
11,"McCarthy, Lincoln",27y 317d,94 (67-0-27 71.28%),96 (1.02),65 (44-0-21 67.69%),71 (1.09)
6,"McCluggage, Hugh",23y 185d,106 (54-0-52 50.94%),64 (0.60),←,
46,"McInerney, Oscar",27y 56d,79 (47-0-32 59.49%),36 (0.46),←,
9,"Neale, Lachie",28y 103d,195 (104-0-91 53.33%),101 (0.52),60 (39-0-21 65.00%),34 (0.57)
40,"Payne, Jack",21y 324d,15 (7-0-8 46.67%),,←,
10,"Rich, Daniel",31y 89d,246 (100-1-145 40.85%),113 (0.46),←,
2,"Robertson, Deven",20y 66d,17 (11-0-6 64.71%),4 (0.24),←,
5,"Robinson, Mitch",32y 89d,232 (108-1-123 46.77%),120 (0.52),132 (57-0-75 43.18%),62 (0.47)
37,"Starcevich, Brandon",22y 42d,47 (31-0-16 65.96%),2 (0.04),←,
15,"Zorko, Dayne",32y 207d,208 (85-0-123 40.87%),210 (1.01),←,
Totals,Totals,26y 138d,2683 (1385-6-1292 51.62%),1544 (0.58),,
C,"Fagan, Chris",60y 73d,111 (56-0-55 50.45%),,←,
