Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",15,9,8,23,,,,2.0,3.0,,,2.0,,2.0,,3.0,19.0,,,1.0,,,78.0
22,"Breust, Luke",9,6,7,16,4,2.0,,2.0,,2.0,4.0,2.0,2.0,2.0,,9.0,7.0,,2.0,1.0,1.0,,77.0
9,"Burgoyne, Shaun",11,4,4,15,,,,1.0,1.0,2.0,1.0,,,,,3.0,11.0,,,2.0,,,78.0
18,"Ceglar, Jonathon",7,2,8,15,2,,22.0,2.0,,,4.0,4.0,2.0,2.0,,10.0,5.0,,1.0,3.0,,,89.0
8 ↓,"Duryea, Taylor",10,3,3,13,,,,,3.0,3.0,,2.0,,1.0,,1.0,11.0,,,3.0,1.0,,62.0
6,"Gibson, Josh",10,7,8,18,,,,,1.0,1.0,,,,,,5.0,12.0,1.0,,7.0,,,93.0
19,"Gunston, Jack",17,13,6,23,4,3.0,,3.0,,5.0,,2.0,,1.0,1.0,4.0,19.0,1.0,3.0,1.0,,1.0,91.0
40,"Hartung, Billy",12,3,6,18,,1.0,,1.0,1.0,4.0,2.0,1.0,2.0,1.0,,3.0,15.0,,,,2.0,,86.0
10,"Hill, Bradley",12,4,7,19,1,1.0,,1.0,1.0,5.0,1.0,2.0,,,,2.0,18.0,,,,3.0,2.0,79.0
15,"Hodge, Luke",15,7,6,21,,,1.0,6.0,2.0,2.0,3.0,2.0,3.0,1.0,,6.0,16.0,,,3.0,1.0,,86.0
29,"Langford, Will",10,4,7,17,,1.0,,4.0,1.0,5.0,2.0,2.0,,,,10.0,6.0,1.0,1.0,1.0,,,83.0
3,"Lewis, Jordan",16,7,13,29,1,,,4.0,1.0,5.0,6.0,2.0,,,2.0,6.0,21.0,,1.0,,,2.0,89.0
7,"McEvoy, Ben",2,2,8,10,,1.0,13.0,4.0,,1.0,1.0,,1.0,,,6.0,4.0,1.0,1.0,3.0,,,84.0
5,"Mitchell, Sam",21,8,12,33,1,,,4.0,4.0,6.0,2.0,3.0,,1.0,3.0,5.0,28.0,,,1.0,,1.0,92.0
33,"Rioli, Cyril",12,4,6,18,1,1.0,,2.0,1.0,6.0,2.0,,,,,7.0,13.0,,1.0,4.0,1.0,2.0,77.0
2,"Roughead, Jarryd",11,5,7,18,3,2.0,1.0,1.0,,1.0,4.0,4.0,,2.0,,9.0,10.0,,4.0,1.0,,1.0,95.0
25,"Schoenmakers, Ryan",10,6,2,12,,,,,4.0,,,2.0,,1.0,,3.0,10.0,,,4.0,,,91.0
26,"Shiels, Liam",9,3,10,19,,,,5.0,1.0,3.0,2.0,,1.0,,,4.0,15.0,,,2.0,,2.0,81.0
16,"Smith, Isaac",17,11,10,27,2,1.0,,2.0,2.0,3.0,3.0,1.0,,,,9.0,17.0,,2.0,,2.0,1.0,87.0
24,"Stratton, Ben",8,4,5,13,,,,5.0,1.0,2.0,1.0,1.0,3.0,1.0,,8.0,6.0,,1.0,6.0,,1.0,95.0
4,"Suckling, Matt",13,8,11,24,,2.0,,,1.0,3.0,2.0,2.0,,,,6.0,18.0,1.0,2.0,1.0,1.0,1.0,87.0
11 ↑,"Whitecross, Brendan",3,5,5,8,,,,,,1.0,,,,,,4.0,4.0,1.0,,,,1.0,19.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,250,125,159,409,19,16.0,37.0,49.0,28.0,60.0,40.0,34.0,14.0,15.0,6.0,123.0,285.0,6.0,19.0,44.0,12.0,15.0,
Opposition,Opposition,183,93,176,359,10,10.0,45.0,51.0,39.0,40.0,40.0,33.0,15.0,14.0,,127.0,236.0,9.0,8.0,28.0,8.0,6.0,
