Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",,,1,1,,,5.0,,,,1.0,1.0,,3.0,,1.0,,,,1.0,,,
16,"Barnard, Paul",14,4,4,18,2,,2.0,1.0,6.0,1.0,4.0,,2.0,1.0,,4.0,12.0,,,2.0,,,
22,"Barnes, John",5,2,3,8,,,12.0,1.0,,2.0,2.0,2.0,1.0,1.0,,2.0,5.0,,,3.0,1.0,,
23,"Bolton, Mark",1,,1,2,,,,,1.0,,,,1.0,,,2.0,,,,1.0,,,
33,"Caracella, Blake",11,3,7,18,,,,2.0,2.0,2.0,2.0,3.0,3.0,,,11.0,8.0,,,2.0,1.0,,
31,"Fletcher, Dustin",11,3,3,14,,,5.0,1.0,6.0,1.0,1.0,2.0,1.0,,,4.0,5.0,,,3.0,1.0,,
15,"Forster-Knight, Robert",2,2,3,5,,,,8.0,,1.0,,,1.0,1.0,,4.0,2.0,,,,,,
11,"Hardwick, Damien",8,2,8,16,,,,1.0,5.0,1.0,1.0,1.0,3.0,1.0,,7.0,8.0,,,1.0,1.0,,
26,"Heffernan, Chris",3,1,6,9,,,,,2.0,1.0,1.0,,,,,3.0,5.0,1.0,,,,,
5,"Hird, James",18,8,5,23,1,,,2.0,1.0,4.0,7.0,2.0,2.0,1.0,1.0,11.0,13.0,1.0,2.0,,1.0,,
42,"Jacobs, Danny",7,2,6,13,1,,2.0,,1.0,2.0,1.0,,,,,8.0,6.0,1.0,1.0,1.0,,,
14,"Johnson, Jason",16,3,5,21,1,2.0,,1.0,2.0,7.0,3.0,,,,,6.0,15.0,,1.0,2.0,2.0,,
18,"Lloyd, Matthew",11,6,4,15,4,2.0,,,,3.0,,1.0,,2.0,,8.0,5.0,1.0,3.0,1.0,,,
25,"Lucas, Scott",13,4,2,15,1,1.0,,,1.0,3.0,2.0,1.0,2.0,1.0,,11.0,4.0,2.0,,1.0,,,
28,"McGrath, Cory",5,2,4,9,1,,,2.0,,1.0,3.0,,,,,4.0,6.0,,,,,,
10,"McVeigh, Mark",10,4,1,11,1,2.0,,7.0,3.0,1.0,1.0,1.0,,,,2.0,11.0,,1.0,,1.0,,
2,"Mercuri, Mark",6,3,10,16,1,1.0,,,1.0,3.0,1.0,1.0,1.0,,,7.0,9.0,,,2.0,,,
24,"Misiti, Joe",7,2,8,15,,,,1.0,,2.0,4.0,1.0,,2.0,,6.0,9.0,,,2.0,,,
29,"Moorcroft, Gary",1,1,,1,,,,1.0,,,,,,,,,1.0,,,1.0,,,
9,"Ramanauskas, Adam",11,5,3,14,1,,2.0,1.0,2.0,4.0,,,1.0,1.0,,2.0,11.0,1.0,,1.0,2.0,,
7,"Solomon, Dean",8,3,5,13,,,1.0,1.0,3.0,3.0,,2.0,1.0,3.0,,7.0,8.0,1.0,,,2.0,,
6,"Wellman, Sean",8,3,6,14,,,,1.0,1.0,3.0,,1.0,1.0,1.0,,8.0,5.0,2.0,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,63,95,271,14,11.0,29.0,31.0,37.0,45.0,34.0,19.0,20.0,18.0,1.0,118.0,148.0,10.0,8.0,26.0,13.0,,
Opposition,Opposition,202,81,119,321,16,6.0,27.0,30.0,26.0,55.0,49.0,23.0,18.0,20.0,5.0,148.0,182.0,16.0,9.0,22.0,12.0,,
