Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
29,"Angove, Cody",18y 348d,1 (1-0-0 100.00%),,←,
7,"Ash, Lachie",23y 324d,110 (56-1-53 51.36%),7 (0.06),←,
32,"Briggs, Kieren",25y 217d,58 (34-0-24 58.62%),10 (0.17),←,
46,"Brown, Callum",24y 269d,49 (27-0-22 55.10%),44 (0.90),←,
44,"Buckley, Jack",27y 145d,75 (41-1-33 55.33%),1 (0.01),←,
5,"Cadman, Aaron",21y 69d,44 (27-0-17 61.36%),46 (1.05),←,
17,"Callaghan, Finn",22y 15d,59 (32-0-27 54.24%),9 (0.15),←,
38,"Delana, Josaia",18y 314d,2 (1-0-1 50.00%),,←,
37,"Fonti, Joe",20y 138d,7 (6-0-1 85.71%),,←,
12,"Green, Tom",24y 108d,100 (49-1-50 49.50%),42 (0.42),←,
4,"Greene, Toby",31y 228d,248 (120-2-126 48.79%),392 (1.58),←,
27,"Himmelberg, Harry",29y 3d,186 (102-2-82 55.38%),161 (0.87),←,
23,"Hogan, Jesse",30y 88d,171 (82-0-89 47.95%),376 (2.20),81 (41-0-40 50.62%),206 (2.54)
39,"Idun, Connor",24y 286d,102 (53-1-48 52.45%),,←,
31,"McMullin, Toby",20y 278d,22 (13-0-9 59.09%),7 (0.32),←,
33,"OHalloran, Xavier",24y 304d,75 (38-1-36 51.33%),28 (0.37),←,
26,"Riccardi, Jake",25y 185d,74 (39-0-35 52.70%),93 (1.26),←,
20,"Stringer, Jake",31y 16d,219 (107-1-111 49.09%),375 (1.71),7 (3-0-4 42.86%),8 (1.14)
15,"Taylor, Sam",26y 6d,120 (66-0-54 55.00%),2 (0.02),←,
1,"Thomas, Harvey",19y 276d,27 (16-0-11 59.26%),13 (0.48),←,
8,"Ward, Callan",35y 31d,324 (147-4-173 45.99%),162 (0.50),264 (115-4-145 44.32%),129 (0.49)
10,"Wehr, Jacob",26y 310d,34 (17-0-17 50.00%),7 (0.21),←,
6,"Whitfield, Lachie",30y 297d,243 (122-4-117 51.03%),71 (0.29),←,
Totals,Totals,25y 137d,2350 (1196-18-1136 50.89%),1846 (0.79),,
C,"Kingsley, Adam",49y 264d,60 (35-0-25 58.33%),,←,
