Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",18,9,11,29,1,,,4.0,2.0,9.0,,2.0,3.0,1.0,,7.0,22.0,,1.0,6.0,,1.0,86.0
18,"Banfield, Todd",8,2,2,10,3,1.0,,2.0,,3.0,1.0,1.0,1.0,,,5.0,6.0,,1.0,3.0,,,80.0
17,"Beams, Claye",12,1,13,25,,,,5.0,2.0,5.0,5.0,4.0,,1.0,,9.0,16.0,,,2.0,,,77.0
43 ↓,"Bewick, Rohan",5,5,6,11,,,,2.0,1.0,3.0,1.0,2.0,,1.0,,4.0,7.0,1.0,,1.0,1.0,1.0,58.0
20,"Black, Simon",17,3,13,30,,,,10.0,4.0,4.0,9.0,1.0,2.0,,3.0,13.0,18.0,,,2.0,2.0,2.0,75.0
41,"Golby, Mitch",12,8,8,20,,,,1.0,5.0,,1.0,2.0,,1.0,,6.0,15.0,,,6.0,1.0,,89.0
11,"Hanley, Pearce",17,9,6,23,2,,,6.0,1.0,2.0,2.0,4.0,,2.0,,4.0,17.0,1.0,1.0,2.0,1.0,,86.0
22,"Hudson, Ben",5,1,12,17,,,19.0,3.0,1.0,,5.0,2.0,1.0,1.0,,15.0,2.0,1.0,,5.0,,,81.0
35,"Lester, Ryan",9,3,3,12,,2.0,,2.0,,4.0,1.0,1.0,,1.0,,3.0,7.0,,,1.0,,,79.0
23,"Leuenberger, Matthew",3,2,6,9,1,,22.0,3.0,2.0,1.0,2.0,1.0,,1.0,,6.0,4.0,2.0,1.0,2.0,,3.0,85.0
36,"Maguire, Matt",11,9,3,14,,,,2.0,3.0,1.0,,,1.0,,,2.0,12.0,,,11.0,,,97.0
9,"McGrath, Ashley",9,3,3,12,1,1.0,,3.0,1.0,6.0,1.0,4.0,,3.0,,2.0,10.0,,,,2.0,,93.0
40,"McKeever, Niall",13,7,5,18,,,,,3.0,,,2.0,1.0,1.0,1.0,6.0,11.0,2.0,,9.0,,,96.0
21,"Merrett, Daniel",11,5,5,16,2,1.0,,4.0,,4.0,,4.0,2.0,2.0,,7.0,9.0,1.0,2.0,5.0,,,99.0
24,"Patfull, Joel",6,4,10,16,,,,2.0,1.0,,,1.0,3.0,1.0,,11.0,7.0,,,13.0,,,98.0
4,"Polec, Jared",8,6,10,18,,,1.0,,1.0,1.0,2.0,1.0,,,,6.0,13.0,1.0,,,,,82.0
31,"Polkinghorne, James",11,4,5,16,3,1.0,,7.0,1.0,2.0,6.0,3.0,1.0,2.0,,10.0,7.0,,1.0,1.0,,1.0,79.0
30,"Redden, Jack",7,4,11,18,,1.0,,7.0,1.0,3.0,5.0,3.0,1.0,1.0,,7.0,11.0,,1.0,1.0,,,84.0
10,"Rich, Daniel",13,1,11,24,,1.0,,2.0,2.0,4.0,3.0,4.0,1.0,3.0,,9.0,17.0,,,1.0,,1.0,79.0
38,"Rockliff, Tom",16,10,7,23,3,5.0,,5.0,,3.0,2.0,3.0,1.0,2.0,,12.0,12.0,6.0,6.0,4.0,,1.0,86.0
3 ↑,"Sheldon, Sam",4,1,1,5,1,1.0,,2.0,,,,2.0,1.0,,,2.0,2.0,,1.0,,,,24.0
32,"Stiller, Cheynee",11,10,8,19,,,,4.0,2.0,1.0,,1.0,,,,4.0,15.0,1.0,,3.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,107,159,385,17,17.0,42.0,76.0,33.0,56.0,46.0,48.0,19.0,24.0,4.0,150.0,240.0,16.0,15.0,78.0,7.0,10.0,
Opposition,Opposition,198,65,100,298,11,12.0,38.0,66.0,34.0,48.0,34.0,46.0,24.0,19.0,2.0,152.0,136.0,15.0,5.0,40.0,8.0,5.0,
